Fiducial,Line_number,Easting,Northing,Height,Elevation,tx_pitch,tx_roll,tx_yaw,txrx_dx,txrx_dy,txrx_dz,rx_pitch,rx_roll,rx_yaw,PX,PZ,S0X_time_1.086e-05,S0X_time_3.256e-05,S0X_time_5.426e-05,S0X_time_8.680e-05,S0X_time_1.411e-04,S0X_time_2.279e-04,S0X_time_3.689e-04,S0X_time_5.860e-04,S0X_time_9.115e-04,S0X_time_1.411e-03,S0X_time_2.192e-03,S0X_time_3.418e-03,S0X_time_5.339e-03,S0X_time_8.301e-03,S0X_time_1.338e-02,S0Z_time_1.086e-05,S0Z_time_3.256e-05,S0Z_time_5.426e-05,S0Z_time_8.680e-05,S0Z_time_1.411e-04,S0Z_time_2.279e-04,S0Z_time_3.689e-04,S0Z_time_5.860e-04,S0Z_time_9.115e-04,S0Z_time_1.411e-03,S0Z_time_2.192e-03,S0Z_time_3.418e-03,S0Z_time_5.339e-03,S0Z_time_8.301e-03,S0Z_time_1.338e-02
0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,-107.0,0.0,-45.0,0.0,0.0,0.0,34.27253218749016,17.55503396713325,10.404608818160813,9.651046540294196,9.175529934079037,8.660619675178696,8.004545987212847,7.251846944868309,6.402843480396193,5.492507603536106,4.565803808206321,3.575719207451678,2.541959935264091,1.592584617590914,0.8466425997646676,0.38752737871551207,0.14531617995361765,10.948761429343145,10.479220295569103,10.17563892738858,9.871000210840466,9.451862541388275,8.923186276636633,8.286490724050594,7.565611949887328,6.740455426836017,5.777067633801288,4.616652353345,3.35006317237862,2.154946195862834,1.2153826013391302,0.5667440489643256
1.0,0.0,1.0,0.0,120.0,0.0,0.0,0.0,0.0,-107.0,0.0,-45.0,0.0,0.0,0.0,34.27253218749016,17.55503396713325,10.400110029436412,9.639509946228648,9.179785018805369,8.658760965595215,7.984401297975933,7.263379030873729,6.40192686420836,5.4897878904035275,4.548732551084544,3.5582017564786614,2.5239124437463727,1.5739392801051972,0.8392342355906304,0.3822536967969772,0.1345278819721941,10.905741619274146,10.482236926650529,10.218122396013221,9.881538258132188,9.461605610080632,8.94963748800644,8.298859245832928,7.5700789269115605,6.742393192329939,5.782129336117829,4.6075159063185,3.3338315456246184,2.134023638835134,1.2002663934869213,0.555808149855131
2.0,0.0,2.0,0.0,120.0,0.0,0.0,0.0,0.0,-107.0,0.0,-45.0,0.0,0.0,0.0,34.27253218749016,17.55503396713325,10.383457337682637,9.595596131063187,9.168551430287568,8.650777632748348,8.005388606575734,7.252746849283041,6.405565855025634,5.484674338202503,4.556076730946041,3.5483699048123225,2.5109624710976104,1.5542576963935752,0.8180294919388217,0.37340100593542136,0.131716867789909,10.95968433747573,10.519157522753007,10.22608514745705,9.911830656923517,9.464153980959853,8.958234086246167,8.305835110438084,7.563379348728796,6.749109218192234,5.770505120281673,4.593489312901407,3.3128517059941585,2.1141747043920547,1.179687012666546,0.542855635656229
3.0,0.0,3.0,0.0,120.0,0.0,0.0,0.0,0.0,-107.0,0.0,-45.0,0.0,0.0,0.0,34.27253218749016,17.55503396713325,10.41587337596638,9.644176599669285,9.165871043126852,8.652484300872127,8.019448762048361,7.272340626613164,6.406291079035799,5.49529120426449,4.549361600474691,3.5440157488859314,2.4930547409500523,1.548697397584474,0.8142761777223151,0.3649601529229619,0.12661656044204625,10.941549020433147,10.52506912792104,10.239748892469645,9.902998354936605,9.480164815486724,8.940722557284953,8.302019897148755,7.5739544725112875,6.756073532211739,5.760654290767702,4.58033783302637,3.2951642932903384,2.0865425209790023,1.1667057805990335,0.532638263491239
4.0,0.0,4.0,0.0,120.0,0.0,0.0,0.0,0.0,-107.0,0.0,-45.0,0.0,0.0,0.0,34.27253218749016,17.55503396713325,10.402809205450229,9.636928258579253,9.17741535303368,8.664434006196911,8.004506805419084,7.263531773708425,6.397324883816986,5.503744819810212,4.54416555009303,3.5282659851219753,2.486861925359606,1.5295723135192485,0.7992138925644154,0.36062960273372163,0.1251649429242237,10.964139100459525,10.53012979803126,10.234284750276103,9.906722654980967,9.474526988599438,8.952612282032748,8.31794345905045,7.589064898013824,6.760431790443694,5.758435285922708,4.564689576133059,3.272964519772419,2.068586895122197,1.1427585151986868,0.5243930612899556
5.0,0.0,5.0,0.0,120.0,0.0,0.0,0.0,0.0,-107.0,0.0,-45.0,0.0,0.0,0.0,34.27253218749016,17.55503396713325,10.385919856310078,9.633855762057694,9.171524999055777,8.659084197575824,8.004271665856889,7.271169401101906,6.420989189151638,5.491492436336689,4.5453323966904025,3.5308736806721206,2.470605082454897,1.5147440702239001,0.7943064790323983,0.3497212864946275,0.12393626788838472,10.967562727862209,10.538929552519189,10.237468248855574,9.897645548133658,9.474916943659155,8.94945757187877,8.330370118163831,7.597034218027306,6.7414881410881735,5.757245033947138,4.549192137147037,3.2502269606950085,2.0484935084175375,1.1284695579861568,0.5136481156867132
6.0,0.0,6.0,0.0,120.0,0.0,0.0,0.0,0.0,-107.0,0.0,-45.0,0.0,0.0,0.0,34.27253218749016,17.55503396713325,10.397724217698372,9.664633754912158,9.170128560776929,8.657207599841838,8.021863719966142,7.252127969197941,6.423805908785936,5.507027201498377,4.553905932429174,3.515171980266065,2.4612632051636214,1.4992642537377814,0.7772908220390287,0.3446185048241605,0.11656613459117456,10.985504243540777,10.534473480365035,10.237583264963966,9.91191313676585,9.502046149949887,8.963653766584695,8.31483157352369,7.604919446629908,6.766243746698295,5.748842493742216,4.54025071034406,3.2221629525906783,2.022292544355356,1.1072692668874196,0.5037130906302921
7.0,0.0,7.0,0.0,120.0,0.0,0.0,0.0,0.0,-107.0,0.0,-45.0,0.0,0.0,0.0,34.27253218749016,17.55503396713325,10.410023051189475,9.631376116667292,9.174809640985588,8.656983717321035,8.03070330759396,7.270722680326216,6.42311737456491,5.493024960942098,4.555308051358213,3.50307658061077,2.432446106061114,1.4832856855208252,0.76463170859237,0.33411463499635485,0.1168452114634934,10.989993112200946,10.553617153621403,10.239388693681484,9.906635104633905,9.509170828835462,8.979534233424234,8.33254733568309,7.612320717633089,6.770340404088871,5.748447168109862,4.519712681792765,3.2045752795390055,1.9982701853415836,1.0877342142501796,0.49046926452154765
8.0,0.0,8.0,0.0,120.0,0.0,0.0,0.0,0.0,-107.0,0.0,-45.0,0.0,0.0,0.0,34.27253218749016,17.55503396713325,10.407173887553656,9.676579752405036,9.183296361585247,8.674562695106722,8.003277034083556,7.2698693652115915,6.413686780998254,5.507215187548028,4.547407625387521,3.494380574348627,2.4230842632139926,1.460839450696974,0.7504086296137045,0.32869429319059684,0.11942961770515603,11.017307541972174,10.54685888631718,10.259053556305238,9.928589684627402,9.514569551422534,8.99335753627858,8.349866518991481,7.607259143163159,6.766942728948308,5.72726032102584,4.49929825976314,3.1771387934782633,1.9784242617611905,1.0697563372587315,0.48235234263947036
9.0,0.0,9.0,0.0,120.0,0.0,0.0,0.0,0.0,-107.0,0.0,-45.0,0.0,0.0,0.0,34.27253218749016,17.55503396713325,10.41332147624181,9.670806137598221,9.193287329107102,8.66393573195892,8.011618763034658,7.26632954836257,6.426064364411032,5.505710721287572,4.52659729267759,3.4788955302919833,2.4015329361435596,1.4545058239595405,0.7423825221416401,0.3192449874884252,0.10927830734368003,10.99925722119156,10.53608445453193,10.270294224975622,9.917309005314069,9.503590896783075,8.986532341009175,8.35316640310296,7.6134682824513975,6.760450909727586,5.730741745383337,4.485559798793733,3.1525849810991473,1.9513800170314357,1.0535387248403758,0.46921485901582427
