Fiducial,Line_number,Easting,Northing,Height,Elevation,tx_pitch,tx_roll,tx_yaw,txrx_dx,txrx_dy,txrx_dz,rx_pitch,rx_roll,rx_yaw,S0Z_time_3.834e-04,S0Z_time_3.924e-04,S0Z_time_4.039e-04,S0Z_time_4.184e-04,S0Z_time_4.364e-04,S0Z_time_4.589e-04,S0Z_time_4.869e-04,S0Z_time_5.224e-04,S0Z_time_5.679e-04,S0Z_time_6.249e-04,S0Z_time_6.969e-04,S0Z_time_7.879e-04,S0Z_time_9.019e-04,S0Z_time_1.046e-03,S0Z_time_1.227e-03,S0Z_time_1.456e-03,S0Z_time_1.744e-03,S0Z_time_2.109e-03,S0Z_time_2.567e-03,S0Z_time_3.145e-03,S0Z_time_3.864e-03,S0Z_time_4.745e-03,S0Z_time_5.821e-03,S0Z_time_7.140e-03,S0Z_time_8.754e-03,S0Z_time_1.073e-02,S1Z_time_2.057e-05,S1Z_time_2.607e-05,S1Z_time_3.307e-05,S1Z_time_4.206e-05,S1Z_time_5.356e-05,S1Z_time_6.807e-05,S1Z_time_8.607e-05,S1Z_time_1.086e-04,S1Z_time_1.366e-04,S1Z_time_1.721e-04,S1Z_time_2.176e-04,S1Z_time_2.746e-04,S1Z_time_3.466e-04,S1Z_time_4.376e-04,S1Z_time_5.516e-04,S1Z_time_6.956e-04,S1Z_time_8.771e-04,S1Z_time_1.106e-03,S1Z_time_1.394e-03
0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,6.600852721878654e-10,6.171079984055572e-10,5.703948813212621e-10,5.202742590782067e-10,4.675051027087166e-10,4.1440741131509683e-10,3.6196416456914737e-10,3.096339744742065e-10,2.5891417758229396e-10,2.1239538545888615e-10,1.7054447014207964e-10,1.3400889703431622e-10,1.0350870510090155e-10,7.848037417750402e-11,5.83349306911272e-11,4.2383087018155734e-11,2.9985728907256556e-11,2.0497025049838196e-11,1.3454141855566602e-11,8.451377330343338e-12,5.094948701999532e-12,2.969532680322055e-12,1.6740971306839575e-12,9.100472942509296e-13,4.822396046422446e-13,2.4592975526140184e-13,5.445213800108671e-09,4.246565606683306e-09,3.3195382955841986e-09,2.5991642898459296e-09,2.0236737446626906e-09,1.567683748543634e-09,1.2092691521893569e-09,9.238949453743944e-10,6.973227809881266e-10,5.168531300704813e-10,3.7352669942930264e-10,2.6473339053663035e-10,1.8292512912745507e-10,1.2290405379942246e-10,8.067554490052502e-11,5.1723046127870843e-11,3.2624217991905e-11,2.0364652024331965e-11,1.2518497244898586e-11
1.0,0.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,6.601228251563533e-10,6.17146441831748e-10,5.704346328933352e-10,5.203160167243115e-10,4.675499844085099e-10,4.1445707662355716e-10,3.6202117626893054e-10,3.0970286973695583e-10,2.5900248257963074e-10,2.1251362617083051e-10,1.7070495008439454e-10,1.342187683566784e-10,1.0376010244381305e-10,7.874723509565249e-11,5.85795671163179e-11,4.2571904232167415e-11,3.0104183757885944e-11,2.055146461421006e-11,1.3464061133460006e-11,8.437868527356255e-12,5.073963377755982e-12,2.9496336916790343e-12,1.6582971518008498e-12,8.989964098961192e-13,4.750857849680292e-13,2.4194482278344417e-13,5.445100422083902e-09,4.246450741524584e-09,3.3194215526265257e-09,2.599045066105321e-09,2.023551354854727e-09,1.5675576176577488e-09,1.2091381782211683e-09,9.237574871584732e-10,6.971779906947024e-10,5.167002731826983e-10,3.7336247933686474e-10,2.6455589483869087e-10,1.8274701566655726e-10,1.2276017213870234e-10,8.060543660448008e-11,5.174114836002123e-11,3.2705795997275156e-11,2.0463948992271986e-11,1.2599172472076017e-11
2.0,0.0,2.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,6.601621308528922e-10,6.171868271515204e-10,5.704765895747465e-10,5.203603557081269e-10,4.675979845072154e-10,4.145106074780293e-10,3.6208309691261295e-10,3.0977820096765236e-10,2.5909940246214174e-10,2.126431865068824e-10,1.708793534989367e-10,1.3444375136346583e-10,1.0402507858696647e-10,7.90232682605516e-11,5.882753254943905e-11,4.275899983879457e-11,3.021822193425916e-11,2.0601152166681373e-11,1.347028030425855e-11,8.422025605228927e-12,5.05171386131362e-12,2.9291337140770402e-12,1.642250640337456e-12,8.878934961709271e-13,4.679277075103815e-13,2.3798579174951844e-13,5.4449798855030554e-09,4.246328655994132e-09,3.3192975059287483e-09,2.598918427291312e-09,2.0234214428329685e-09,1.5674238374478125e-09,1.2089993317595488e-09,9.236119376793249e-10,6.970250428771283e-10,5.16539110373691e-10,3.7318953789782046e-10,2.643701897826817e-10,1.8256434529202847e-10,1.2261880962912048e-10,8.05449695843056e-11,5.1771891716604917e-11,3.279776252033855e-11,2.0568784905477913e-11,1.268152272003845e-11
3.0,0.0,3.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,6.602035809528701e-10,6.1722958092878e-10,5.705212243683006e-10,5.204078118083285e-10,4.676497230367164e-10,4.1456873454445364e-10,3.621508037985354e-10,3.0986104582617575e-10,2.592062676803061e-10,2.1278564760349908e-10,1.7106940676166873e-10,1.3468549718706745e-10,1.0430496372517604e-10,7.930934205678802e-11,5.907925753908812e-11,4.2944500581807774e-11,3.0327805992910216e-11,2.064597216730007e-11,1.3472650598867533e-11,8.403699384800212e-12,5.028073877385096e-12,2.907941161778762e-12,1.6258984450079126e-12,8.767035364921788e-13,4.60747070141799e-13,2.3404210289983833e-13,5.444851263253916e-09,4.246198418427811e-09,3.3191652164600355e-09,2.598783426917821e-09,2.023283056778386e-09,1.5672814417896919e-09,1.208851625209164e-09,9.23457306177544e-10,6.968629497040749e-10,5.163686114250941e-10,3.7300682419478223e-10,2.6417547573573147e-10,1.8237697952692852e-10,1.2248062106280251e-10,8.049524513865072e-11,5.181630245332268e-11,3.2900777306748763e-11,2.067948275295821e-11,1.2765702943445525e-11
4.0,0.0,4.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,6.602475923923254e-10,6.172751596109222e-10,5.705690458518967e-10,5.204589632999864e-10,4.677058706706378e-10,4.146322483268559e-10,3.6222524407853875e-10,3.099525609039243e-10,2.593244881208183e-10,2.1294264780220684e-10,1.712768352886464e-10,1.3494556597567905e-10,1.0460090648616183e-10,7.960609232578911e-11,5.933495086294912e-11,4.3128372444162095e-11,3.043281437701422e-11,2.0685787474262033e-11,1.3471037085483785e-11,8.382766696759436e-12,5.002941412188718e-12,2.8859822948668575e-12,1.6091931163460052e-12,8.653981477629165e-13,4.535292931452151e-13,2.301044376684922e-13,5.444713650460321e-09,4.2460591207354404e-09,3.3190237703118893e-09,2.5986391463792276e-09,2.023135276039096e-09,1.5671294978251877e-09,1.2086941089028074e-09,9.232926496769477e-10,6.966907774602452e-10,5.161878011411728e-10,3.7281336844004815e-10,2.6397111447161494e-10,1.8218503709390125e-10,1.2234653752469109e-10,8.045754309555618e-11,5.187543251509689e-11,3.301541529689357e-11,2.0796253676785933e-11,1.2851784593843937e-11
5.0,0.0,5.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,6.602946223745389e-10,6.173240650813119e-10,5.706206143903209e-10,5.205144479755332e-10,4.677671667717786e-10,4.1470201854693657e-10,3.6230745582212126e-10,3.10054004663013e-10,2.594555775488786e-10,2.1311590793178058e-10,1.7150338999815002e-10,1.3522545656681566e-10,1.0491390864683284e-10,7.991396037144888e-11,5.959463447354636e-11,4.331044508493165e-11,3.0533051864196364e-11,2.072043799264334e-11,1.3465311145379835e-11,8.359121999529009e-12,4.976232302999055e-12,2.8631971398162448e-12,1.5920965111995982e-12,8.539543617715269e-13,4.462628788675882e-13,2.2616454658989852e-13,5.4445661453692584e-09,4.245909859026532e-09,3.31887225905591e-09,2.598484675041238e-09,2.0229771905823997e-09,1.5669670846390556e-09,1.2085258495651614e-09,9.231170507661222e-10,6.965076219087123e-10,5.15995733519435e-10,3.7260826118211417e-10,2.63756617103045e-10,1.819888857817712e-10,1.222177565795183e-10,8.043331418749242e-11,5.195036330521083e-11,3.314218357638171e-11,2.0919218488252457e-11,1.2939771427636752e-11
6.0,0.0,6.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,6.603451830915922e-10,6.173768599085405e-10,5.706765579981167e-10,5.205749797247341e-10,4.678344368345462e-10,4.14779012642238e-10,3.6239858771344654e-10,3.1016675808362515e-10,2.596011740794716e-10,2.1330725004161273e-10,1.717508639748742e-10,1.355266233151279e-10,1.0524484545554011e-10,8.023321748072465e-11,5.985816834904525e-11,4.34904309315805e-11,3.0628259061536775e-11,2.0749741195128587e-11,1.345534579960336e-11,8.33267154058495e-12,4.947875570385916e-12,2.839536427393294e-12,1.5745779483990882e-12,8.42353658686471e-13,4.389388980115169e-13,2.2221511110718806e-13,5.444407835775848e-09,4.245749719852597e-09,3.3187097658362884e-09,2.598319096211198e-09,2.0228078864565703e-09,1.5667932781658836e-09,1.2083459153739516e-09,9.229296022351223e-10,6.963125906587076e-10,5.157914737683864e-10,3.723906424102991e-10,2.635316437275288e-10,1.8178914512800518e-10,1.2209573864858108e-10,8.042417193836809e-11,5.204220326406907e-11,3.328152980514715e-11,2.1048421889183568e-11,1.3029610906898676e-11
7.0,0.0,7.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,6.603998563484712e-10,6.17434182501863e-10,5.707375880945614e-10,5.206413649641035e-10,4.67908609691483e-10,4.1486431386999347e-10,3.6249991803640107e-10,3.102923439250986e-10,2.597630579894108e-10,2.1351861156647314e-10,1.7202110231019006e-10,1.3585048417381228e-10,1.0559447639163247e-10,8.056398056351544e-11,6.012526848589813e-11,4.3667940159085944e-11,3.071812051090521e-11,2.0773493382020373e-11,1.3441012864859628e-11,8.303329362577767e-12,4.9178100400419685e-12,2.8149592759246114e-12,1.5566127799479904e-12,8.305811943659508e-13,4.315505820915423e-13,2.1824962190020592e-13,5.44423778918058e-09,4.2455777702349205e-09,3.318535355336979e-09,2.598141477078051e-09,2.022626435289516e-09,1.5666071403138099e-09,1.2081533655337203e-09,9.227293963174629e-10,6.961047901821455e-10,5.155740859315206e-10,3.7215969840507185e-10,2.6329601236051934e-10,1.815866973037949e-10,1.219822078278649e-10,8.043188432531058e-11,5.215208151945528e-11,3.3433845114528886e-11,2.1183841737628155e-11,1.3121202403726277e-11
8.0,0.0,8.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,6.604593089019068e-10,6.174967629746964e-10,5.70804515941635e-10,5.207145196980671e-10,4.67990735264825e-10,4.1495913980556543e-10,3.626128737505602e-10,3.1043244542827635e-10,2.5994316777814086e-10,2.1375205605961223e-10,1.7231600669387127e-10,1.3619842212702967e-10,1.0596344874132428e-10,8.090622108798715e-11,6.03955196112722e-11,4.3842492440590875e-11,3.0802271662420567e-11,2.079147137814869e-11,1.3422181294097051e-11,8.271014540959032e-12,4.885981888416858e-12,2.7894314484854418e-12,1.538181285977257e-12,8.186251860696718e-13,4.2409299190633894e-13,2.1426228483610255e-13,5.444055045534107e-09,4.245393050315378e-09,3.318348066442605e-09,2.5979508614045095e-09,2.0224318865623287e-09,1.5664077110253993e-09,1.2079472430321685e-09,9.225155170704093e-10,6.958833159551787e-10,5.153426247766789e-10,3.7191466514427995e-10,2.6304971570081146e-10,1.8138270438114547e-10,1.2187915568304416e-10,8.045836503311344e-11,5.2281138861199963e-11,3.359946337858226e-11,2.1325394959410102e-11,1.3214403096906297e-11
9.0,0.0,9.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,6.605243088654222e-10,6.175654400629117e-10,5.708782701071704e-10,5.207954875525196e-10,4.680820032085703e-10,4.1506486159098844e-10,3.6273905002143105e-10,3.1058892482821307e-10,2.601436148908244e-10,2.1400978108377664e-10,1.7263753573294565e-10,1.3657178147721607e-10,1.0635229590716748e-10,8.125976925346003e-11,6.066838411461747e-11,4.401352624884939e-11,3.0880304821994774e-11,2.080343436015473e-11,1.3398716273689125e-11,8.235649285876697e-12,4.852342866905417e-12,2.7629240438110658e-12,1.5192678193393698e-12,8.064764240958586e-13,4.16562745762999e-13,2.1024795178857405e-13,5.443858611828117e-09,4.2451945678782914e-09,3.3181469068301416e-09,2.597746264179384e-09,2.0222232618348546e-09,1.5661940024525628e-09,1.2077265697144971e-09,9.222870349078104e-10,6.956472447333919e-10,5.150961312126142e-10,3.716548377151186e-10,2.627929448919181e-10,1.811786306732195e-10,1.2178884679912634e-10,8.050566393882148e-11,5.2430516731333864e-11,3.377865809221326e-11,2.14729412047339e-11,1.3309032208501816e-11
