Fiducial,Line_number,Easting,Northing,Height,Elevation,tx_pitch,tx_roll,tx_yaw,txrx_dx,txrx_dy,txrx_dz,rx_pitch,rx_roll,rx_yaw,S0Z_time_3.834e-04,S0Z_time_3.924e-04,S0Z_time_4.039e-04,S0Z_time_4.184e-04,S0Z_time_4.364e-04,S0Z_time_4.589e-04,S0Z_time_4.869e-04,S0Z_time_5.224e-04,S0Z_time_5.679e-04,S0Z_time_6.249e-04,S0Z_time_6.969e-04,S0Z_time_7.879e-04,S0Z_time_9.019e-04,S0Z_time_1.046e-03,S0Z_time_1.227e-03,S0Z_time_1.456e-03,S0Z_time_1.744e-03,S0Z_time_2.109e-03,S0Z_time_2.567e-03,S0Z_time_3.145e-03,S0Z_time_3.864e-03,S0Z_time_4.745e-03,S0Z_time_5.821e-03,S0Z_time_7.140e-03,S0Z_time_8.754e-03,S0Z_time_1.073e-02,S1Z_time_2.057e-05,S1Z_time_2.607e-05,S1Z_time_3.307e-05,S1Z_time_4.206e-05,S1Z_time_5.356e-05,S1Z_time_6.807e-05,S1Z_time_8.607e-05,S1Z_time_1.086e-04,S1Z_time_1.366e-04,S1Z_time_1.721e-04,S1Z_time_2.176e-04,S1Z_time_2.746e-04,S1Z_time_3.466e-04,S1Z_time_4.376e-04,S1Z_time_5.516e-04,S1Z_time_6.956e-04,S1Z_time_8.771e-04,S1Z_time_1.106e-03,S1Z_time_1.394e-03
0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,6.826107304567354e-10,6.270711997208946e-10,5.769296331148672e-10,5.384278113626234e-10,4.681561319321906e-10,4.0630579441156894e-10,3.5985592820287826e-10,3.083984153586331e-10,2.7098955275265935e-10,2.254763956260037e-10,1.7382151538084549e-10,1.3711162830752173e-10,9.622685258631697e-11,7.631168346064607e-11,6.273137778073076e-11,4.42394968001912e-11,2.9028195351159018e-11,1.9056385153078714e-11,1.3433142057165924e-11,8.623759613517518e-12,5.0745361678055834e-12,2.929356759310842e-12,1.7097026545086846e-12,9.151898543419203e-13,4.962609889905705e-13,2.4289353772855753e-13,5.292403394234055e-09,4.202846372117406e-09,3.292038108742969e-09,2.6366995538386202e-09,2.0662966348103087e-09,1.5526055046337883e-09,1.2290039200667507e-09,9.449079708416553e-10,6.480570132052964e-10,5.237613042147252e-10,3.669193215451659e-10,2.585219391675597e-10,1.760333312362535e-10,1.2229657658173996e-10,7.91092076953219e-11,5.130726220480226e-11,3.218413545191848e-11,2.06020908666369e-11,1.225813032910271e-11
1.0,0.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,6.127550231316638e-10,5.900598162354519e-10,5.822585548574129e-10,5.236426474913708e-10,4.799213370493206e-10,4.375773650499614e-10,3.6306908055982933e-10,3.1348760666952314e-10,2.580324405293871e-10,2.2647056566160974e-10,1.718507142210604e-10,1.343392299563112e-10,1.0364050977068942e-10,8.149166055056459e-11,5.943628423936777e-11,4.1913630107352245e-11,2.7218353957475072e-11,2.0225822236105987e-11,1.3363001543858357e-11,8.35404658839988e-12,4.9140456262128955e-12,2.9157975524880833e-12,1.5697645124004343e-12,9.071401852251485e-13,4.651786247019207e-13,2.3761928082837093e-13,5.189457878406683e-09,3.783708484145037e-09,3.3130991553493983e-09,2.5749207399045463e-09,2.0909833192460076e-09,1.6137863544156685e-09,1.2350709569005492e-09,9.891539930421644e-10,7.050675475429183e-10,5.472058911027855e-10,3.738632061816998e-10,2.547851048327711e-10,1.8418684059359274e-10,1.259493383884922e-10,8.068455171263375e-11,5.160341818869408e-11,3.34165916430491e-11,2.0239785528844785e-11,1.2216153665611873e-11
2.0,0.0,2.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,6.886740854105741e-10,6.116404331885038e-10,5.548502802907596e-10,5.158033531854887e-10,4.809589909481199e-10,4.2696381827826796e-10,3.5611263977229553e-10,3.065167495938601e-10,2.5466126138300525e-10,2.1275854966187023e-10,1.6233394492513599e-10,1.3944539433223806e-10,1.0281817179244324e-10,7.819736061019863e-11,5.707947277657179e-11,4.16806231631227e-11,3.0979513534812445e-11,2.136956825201837e-11,1.3794598804121962e-11,8.729827083562422e-12,4.949036604366391e-12,2.822461769945483e-12,1.6050921798329207e-12,9.073977119025427e-13,4.667118768410763e-13,2.389206287183923e-13,5.565948537926866e-09,4.0830401777059725e-09,3.5442675259503878e-09,2.5514685795313025e-09,2.0513224320672552e-09,1.5259282665424736e-09,1.2032719908453154e-09,9.426517218309358e-10,6.787300123420703e-10,5.123462059920842e-10,3.5105029904904e-10,2.704508903796983e-10,1.764557982586605e-10,1.1691444098736858e-10,8.119742668207025e-11,5.2106035198303886e-11,3.152163864852517e-11,2.138717605176579e-11,1.2665707500359315e-11
3.0,0.0,3.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,6.660930456124825e-10,6.289322633000862e-10,5.724036037515462e-10,5.273422959562723e-10,4.664870157883913e-10,4.1205135461732115e-10,3.5957091211771125e-10,3.12563739048483e-10,2.661610852541272e-10,2.1446694819007474e-10,1.7041899818250807e-10,1.3692053062972936e-10,1.0536741451657446e-10,7.663833000216796e-11,6.115604887333732e-11,4.195940184549727e-11,2.9233798637671654e-11,2.015502238028329e-11,1.3453719027885435e-11,8.121826483537113e-12,5.086795027112145e-12,2.983629411647844e-12,1.5644383754090693e-12,8.643528665978204e-13,4.723042841257859e-13,2.327656676732797e-13,5.525369166522258e-09,4.444996149622242e-09,3.2991294196945775e-09,2.6755892190197026e-09,2.022689010508693e-09,1.6022159735907126e-09,1.199349900319961e-09,8.924677888771675e-10,6.806185164610504e-10,4.960807844856524e-10,3.769573042547526e-10,2.6805181096455196e-10,1.710008524807545e-10,1.2570951107998972e-10,7.99623310136554e-11,5.2374958806206254e-11,3.4165450986439965e-11,2.119757244205325e-11,1.3189658788657223e-11
4.0,0.0,4.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,6.576081605473696e-10,6.282065694148978e-10,5.523367724532765e-10,5.137115692422465e-10,4.755216286239452e-10,3.8886566590027846e-10,3.7302007443535167e-10,3.1912779846678034e-10,2.714465398568953e-10,2.097406410798798e-10,1.7752149406004798e-10,1.3761078647878559e-10,1.0448913745345405e-10,8.213504134878604e-11,5.791687001599401e-11,4.414573339520022e-11,3.0207339603815384e-11,2.0130610545573667e-11,1.3283480302867965e-11,8.681280309710713e-12,4.916488705328796e-12,2.696033517823282e-12,1.6428921109219362e-12,8.91046553455677e-13,4.598235529396635e-13,2.3775776341134635e-13,5.2710287989576e-09,4.253094134225822e-09,3.2176279225763227e-09,2.7222935326122533e-09,2.0554467878646187e-09,1.4915989396211649e-09,1.1779028352383582e-09,9.052978285237903e-10,7.237772970155233e-10,5.14337271699768e-10,3.8028545740308583e-10,2.540214530956691e-10,1.9525506529971377e-10,1.1882634717330065e-10,7.531041822374719e-11,5.305897003695283e-11,3.301926078652739e-11,2.0601694881224707e-11,1.3187486541289908e-11
5.0,0.0,5.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,6.715914199160596e-10,6.310147546628974e-10,5.471101231250356e-10,4.947200356460654e-10,4.842394221226837e-10,4.189511600313621e-10,3.515465374511667e-10,3.181467697786252e-10,2.6946683582262426e-10,2.222273376522852e-10,1.7313299379177334e-10,1.3666095575224305e-10,1.0410182572174906e-10,7.529373331328277e-11,5.891439131636184e-11,4.359917044091854e-11,3.153121351879329e-11,2.0517560172131882e-11,1.3829780388718888e-11,7.894255472097055e-12,4.910388203291021e-12,2.7951654242453716e-12,1.6321815141451292e-12,8.964176272149466e-13,4.385728152235619e-13,2.2287316311193422e-13,5.29313532140599e-09,4.181149560776795e-09,3.3948846739956476e-09,2.876247259605915e-09,2.149428382125212e-09,1.5467368324914493e-09,1.1979353873200352e-09,9.159509265560465e-10,7.173284775367113e-10,5.322183532423443e-10,3.745817178323873e-10,2.6027051528426934e-10,1.8539963030331077e-10,1.1933025665758386e-10,7.973634502863316e-11,5.099479767306498e-11,3.425822989823769e-11,1.9707872081027965e-11,1.3462655832694056e-11
6.0,0.0,6.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,6.701560205660654e-10,6.286857905114555e-10,5.761423696248545e-10,5.152659224298849e-10,4.515485974860893e-10,4.014300432898607e-10,3.6897461203229113e-10,3.1543854447546273e-10,2.496008240428613e-10,2.0383088869680485e-10,1.6274854198759736e-10,1.4427132595834022e-10,1.0938994039158388e-10,7.992830377059207e-11,6.067865890142991e-11,4.3719402298168466e-11,2.8856666240920462e-11,2.0787820608343783e-11,1.2648238417092932e-11,8.134137119142555e-12,4.886286941059529e-12,2.820564492561846e-12,1.5574283716434207e-12,8.324714270755323e-13,4.5262461602906837e-13,2.2605537010791156e-13,5.3343913488993765e-09,4.233274258945457e-09,3.230104858364221e-09,2.54940487985351e-09,2.0505515412900477e-09,1.4905105526276187e-09,1.20711562852221e-09,9.158827729819395e-10,6.798697351058508e-10,4.890401173226898e-10,3.737722907389197e-10,2.6754137964190404e-10,1.8282180037136243e-10,1.2074651501299344e-10,8.139031148396834e-11,4.934619928696972e-11,3.337979060815236e-11,2.203206438769662e-11,1.2886122423204496e-11
7.0,0.0,7.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,6.571081587828528e-10,6.259282802535814e-10,5.928722216516908e-10,5.222779363021713e-10,4.908386351191817e-10,4.071998127633642e-10,3.4130356016371366e-10,3.071057578011735e-10,2.6438640765050285e-10,2.2476096696657503e-10,1.7302720915481208e-10,1.3839436923508528e-10,1.0407615589221108e-10,8.235942383961215e-11,5.941968592301053e-11,4.582817739611482e-11,3.026436736560998e-11,1.9892673189927076e-11,1.3636584436447866e-11,8.253930845231208e-12,4.956006411335719e-12,2.86722138426258e-12,1.5504361702481941e-12,7.900426209354324e-13,4.500559033776688e-13,2.1885863707441397e-13,5.536537316323286e-09,4.156044536068609e-09,3.3145119225968097e-09,2.4878044809102045e-09,2.011620306260325e-09,1.5532158483180309e-09,1.2237277990791672e-09,9.861749621335179e-10,7.141237965406323e-10,5.122135974459753e-10,3.4994159802119696e-10,2.580730053966768e-10,1.7563442308810546e-10,1.2083462573850642e-10,8.281404609578607e-11,5.398874361152839e-11,3.156178180152912e-11,2.0820733698787814e-11,1.3292824442631923e-11
8.0,0.0,8.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,6.678223034849213e-10,6.448552159400145e-10,5.682819342276463e-10,5.20457522661585e-10,4.93965834612659e-10,4.1500302855376457e-10,3.667768399547193e-10,3.1685654104601106e-10,2.593356151974479e-10,2.20529056484734e-10,1.7033904955290682e-10,1.2372804363334457e-10,1.0497211053002499e-10,8.083194611153665e-11,6.016174542400946e-11,4.198960033160179e-11,3.1795430916445053e-11,1.9998062368237982e-11,1.3884945178158049e-11,8.161228010490024e-12,4.8957052820963175e-12,2.7959940574792964e-12,1.5664280017816908e-12,8.037310789296441e-13,4.2464793625340927e-13,2.2064779715920156e-13,5.219081803455142e-09,4.097127364850719e-09,3.3067048952312228e-09,2.591421254253954e-09,1.9897134503371344e-09,1.5103296479111793e-09,1.2299179704679843e-09,8.944894304870427e-10,6.762971852485246e-10,5.159792025527136e-10,3.5780565525040423e-10,2.5504063316715777e-10,1.7965908894774774e-10,1.1999828964111785e-10,7.984212119923058e-11,4.918022644730978e-11,3.539250011310105e-11,1.9520366844845822e-11,1.3403308539450325e-11
9.0,0.0,9.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,6.643265200704213e-10,6.161912062082515e-10,5.669437703025191e-10,5.260478349370941e-10,4.6422820767855695e-10,4.2552185424526003e-10,3.5892401111145706e-10,3.121324362168968e-10,2.6804016765597567e-10,2.1614810388344998e-10,1.7923521156922943e-10,1.358968127598688e-10,1.0353940152582244e-10,8.582473971415081e-11,6.095451579762467e-11,4.1775029065090535e-11,3.09002774641951e-11,2.062169685855727e-11,1.3656216762503793e-11,8.524088237738385e-12,4.958620055404445e-12,2.806836259173832e-12,1.5248372484505974e-12,8.138584283682054e-13,4.0894213459243353e-13,2.1616489341668007e-13,5.665821904273246e-09,4.347043842395837e-09,3.3879182158038355e-09,2.591043311336768e-09,1.936398578992067e-09,1.6287465075568916e-09,1.2411510842224854e-09,9.195402364830295e-10,7.235495683196892e-10,4.875560670247939e-10,3.714152095065889e-10,2.695914332867154e-10,1.8699310752317533e-10,1.2722336341063563e-10,8.338574980558156e-11,5.2069720269087916e-11,3.556880481749041e-11,2.132110145740001e-11,1.32453424630485e-11
