Fiducial,Line_number,Easting,Northing,Height,Elevation,tx_pitch,tx_roll,tx_yaw,txrx_dx,txrx_dy,txrx_dz,rx_pitch,rx_roll,rx_yaw,S0Z_time_3.834e-04,S0Z_time_3.924e-04,S0Z_time_4.039e-04,S0Z_time_4.184e-04,S0Z_time_4.364e-04,S0Z_time_4.589e-04,S0Z_time_4.869e-04,S0Z_time_5.224e-04,S0Z_time_5.679e-04,S0Z_time_6.249e-04,S0Z_time_6.969e-04,S0Z_time_7.879e-04,S0Z_time_9.019e-04,S0Z_time_1.046e-03,S0Z_time_1.227e-03,S0Z_time_1.456e-03,S0Z_time_1.744e-03,S0Z_time_2.109e-03,S0Z_time_2.567e-03,S0Z_time_3.145e-03,S0Z_time_3.864e-03,S0Z_time_4.745e-03,S0Z_time_5.821e-03,S0Z_time_7.140e-03,S0Z_time_8.754e-03,S0Z_time_1.073e-02,S1Z_time_2.057e-05,S1Z_time_2.607e-05,S1Z_time_3.307e-05,S1Z_time_4.206e-05,S1Z_time_5.356e-05,S1Z_time_6.807e-05,S1Z_time_8.607e-05,S1Z_time_1.086e-04,S1Z_time_1.366e-04,S1Z_time_1.721e-04,S1Z_time_2.176e-04,S1Z_time_2.746e-04,S1Z_time_3.466e-04,S1Z_time_4.376e-04,S1Z_time_5.516e-04,S1Z_time_6.956e-04,S1Z_time_8.771e-04,S1Z_time_1.106e-03,S1Z_time_1.394e-03
0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,3.264931889707354e-11,2.8846959710883208e-11,2.5139334461429492e-11,2.1757502525035084e-11,1.8700871286236868e-11,1.6083762057783042e-11,1.3842468607026508e-11,1.188331432862769e-11,1.0149269959261218e-11,8.620497144343908e-12,7.26847187286177e-12,6.057036591130538e-12,4.9918926777655556e-12,4.054447555463555e-12,3.2374840184269437e-12,2.537997493661363e-12,1.9519017268682807e-12,1.4687317108912964e-12,1.0784779192357736e-12,7.727021769816057e-13,5.408205051560437e-13,3.7177589193587797e-13,2.5028690181138217e-13,1.652653100300852e-13,1.0685163637579106e-13,6.773388457823364e-14,3.550147768289741e-09,1.6357115215619737e-09,8.2027565518104e-10,4.4724259633263484e-10,2.6032346775726984e-10,1.563435893209032e-10,9.436601425818017e-11,5.637921679489812e-11,3.391082965209779e-11,2.0804547634079825e-11,1.3213832924413394e-11,8.798106950180014e-12,6.021457144488951e-12,4.1856984958815596e-12,2.9153572786349683e-12,2.0178099916121982e-12,1.378947748075566e-12,9.317287480310817e-13,6.174956468874318e-13
1.0,0.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,3.663948222405976e-11,3.2291842725800636e-11,2.7935899960097807e-11,2.3829043568010697e-11,2.0033360777383178e-11,1.6750324474408286e-11,1.3971051711955168e-11,1.1617995286024755e-11,9.64307360549423e-12,8.007907434200122e-12,6.641823404308493e-12,5.470821361520506e-12,4.47363711882516e-12,3.61471819231579e-12,2.8771385763831316e-12,2.2517516300208806e-12,1.731319485395318e-12,1.3037019559977163e-12,9.589137464166115e-13,6.88710841804574e-13,4.83521539983591e-13,3.3360053535658017e-13,2.25474786300201e-13,1.4950552643102908e-13,9.708922870726713e-14,6.18115178918377e-14,3.527080161278014e-09,1.6221826072065667e-09,8.166970991576569e-10,4.5236656548910994e-10,2.7270272798219734e-10,1.7268943356583693e-10,1.1039542167937345e-10,6.900047528633073e-11,4.2148320366185694e-11,2.5260682268156508e-11,1.513272808969873e-11,9.376626846109004e-12,6.021041932902327e-12,3.999047609951248e-12,2.701466237277236e-12,1.834773311549331e-12,1.238357637849847e-12,8.294170742401403e-13,5.484634411244602e-13
2.0,0.0,2.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,4.066664620005787e-11,3.59945296101198e-11,3.120918925856944e-11,2.6562559897217146e-11,2.2142905228483816e-11,1.8217322454427707e-11,1.483923231351626e-11,1.1970766614575375e-11,9.609350933353425e-12,7.735929758066467e-12,6.253842652110479e-12,5.05336193917218e-12,4.077919433432842e-12,3.2660892882354232e-12,2.584943848761935e-12,2.0159070467401648e-12,1.5475838977749033e-12,1.164810623488425e-12,8.575000768118826e-13,6.16839209028858e-13,4.341277077104814e-13,3.0042896528694397e-13,2.0377128914587983e-13,1.3561024021232437e-13,8.842995185555582e-14,5.651487756341427e-14,3.5035192675902485e-09,1.6086281954380494e-09,8.119940473895458e-10,4.5333825953094787e-10,2.7789372790911476e-10,1.8132291366460627e-10,1.208278578000807e-10,7.903265411861832e-11,5.010743366126238e-11,3.053997610296321e-11,1.803398278630684e-11,1.067858442676365e-11,6.445378307133335e-12,4.031655808990768e-12,2.6009794883141042e-12,1.7142148478620136e-12,1.134081205626287e-12,7.49183980815848e-13,4.939371517155776e-13
3.0,0.0,3.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,4.4332984904667235e-11,3.948285714777447e-11,3.444398215159053e-11,2.944786378012454e-11,2.4579456901939868e-11,2.0136653659160573e-11,1.6216542497352664e-11,1.2819021136076193e-11,1.000144887019873e-11,7.794556094573548e-12,6.1032976910476875e-12,4.799421900208412e-12,3.794873969889939e-12,2.9970075693472684e-12,2.350304352187217e-12,1.8220884203510748e-12,1.3943577561562463e-12,1.04763237137586e-12,7.712148142321054e-13,5.551466708036244e-13,3.9142642113111384e-13,2.715231691628306e-13,1.8474295804051604e-13,1.2333240932802157e-13,8.074118579505402e-14,5.1799943834863034e-14,3.4794671809650526e-09,1.5952400261585212e-09,8.075370345944742e-10,4.536258131081006e-10,2.8052046983745167e-10,1.8579456953543823e-10,1.26936260904174e-10,8.591672344277394e-11,5.65365241993844e-11,3.556252595976523e-11,2.131682264394306e-11,1.2485583791450079e-11,7.2580254810552886e-12,4.295974982313616e-12,2.6235075291654136e-12,1.6562810842667569e-12,1.063197665126941e-12,6.883620890903893e-13,4.5065420614183014e-13
4.0,0.0,4.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,4.75130437735846e-11,4.256211661692114e-11,3.737837469905831e-11,3.2172481680369536e-11,2.7012662074758365e-11,2.2200521606483735e-11,1.7851780024995988e-11,1.3988165590268336e-11,1.072013129744872e-11,8.13972238586693e-12,6.176294143523921e-12,4.705060189210552e-12,3.6206251944276107e-12,2.8014423357723977e-12,2.166355050956583e-12,1.6642100904852751e-12,1.2667924030037992e-12,9.487029191515126e-13,6.976231750612322e-13,5.020580679799762e-13,3.544112996789712e-13,2.4626832884698495e-13,1.680216912779424e-13,1.1246243087969559e-13,7.390737063907777e-14,4.760384711187733e-14,3.4549425164002474e-09,1.5820327582862593e-09,8.034809694982277e-10,4.5412442321596895e-10,2.825810929404559e-10,1.8853544694927503e-10,1.3049835436561816e-10,9.028525841281678e-11,6.118161831771382e-11,3.9732690777804415e-11,2.446060774497679e-11,1.4496822147523301e-11,8.340030179758908e-12,4.767066929125333e-12,2.771209539954239e-12,1.6639617764690337e-12,1.0257401524888804e-12,6.457199800477506e-13,4.1643733278022674e-13
5.0,0.0,5.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,5.0216225270187924e-11,4.519792049165633e-11,3.992490468590294e-11,3.4593323947309926e-11,2.925376127501611e-11,2.4197913802937007e-11,1.9540751566745965e-11,1.5307868583518337e-11,1.1645041274764277e-11,8.700651313370926e-12,6.439643000178469e-12,4.758262272066725e-12,3.5510442736752398e-12,2.6762306201765093e-12,2.0291409712868655e-12,1.5381262379080762e-12,1.1612780612920986e-12,8.653067291711477e-13,6.347750589031027e-13,4.562920507738865e-13,3.222465841821616e-13,2.2415129142931225e-13,1.5329397487782558e-13,1.0282234045787733e-13,6.782600562396485e-14,4.384718435302699e-14,3.42995987084861e-09,1.5690381389827814e-09,7.998331529139012e-10,4.5498107628378286e-10,2.847290983052915e-10,1.9076862217575215e-10,1.3284497475635978e-10,9.30386202736437e-11,6.433032876624577e-11,4.289830382555455e-11,2.7160065059217355e-11,1.6453945108982427e-11,9.543662270539518e-12,5.38674219380082e-12,3.030051262397479e-12,1.7370432540940744e-12,1.0226271714902885e-12,6.209640159149875e-13,3.9042592125282326e-13
6.0,0.0,6.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,5.25064237603924e-11,4.74314287207068e-11,4.209215950175541e-11,3.667734224371859e-11,3.122498381771659e-11,2.6014033944121735e-11,2.1148566186035717e-11,1.664482336806197e-11,1.2664626181924339e-11,9.39838869389324e-12,6.846938398448693e-12,4.937018265186451e-12,3.5776238741455996e-12,2.6180504526290373e-12,1.936240989146616e-12,1.4411955833687834e-12,1.075259994372471e-12,7.953442024358692e-13,5.811178891743553e-13,4.1680196672520027e-13,2.942404763449959e-13,2.047429636930557e-13,1.402922509972065e-13,9.426053709985411e-14,6.240441546131168e-14,4.045712840037995e-14,3.404534004680723e-09,1.55628955471891e-09,7.966081890556984e-10,4.562020421028329e-10,2.871196899007765e-10,1.9298682576172133e-10,1.347442345537671e-10,9.491982068820293e-11,6.643525062531745e-11,4.517140453303176e-11,2.930960036269147e-11,1.819215489344787e-11,1.0739488693318008e-11,6.084385513614679e-12,3.3723758487704888e-12,1.8689779545870465e-12,1.053440843129884e-12,6.140454325413054e-13,3.726405757285549e-13
7.0,0.0,7.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,5.446235606823916e-11,4.933097540864433e-11,4.393134981396232e-11,3.845004049756143e-11,3.291862256187064e-11,2.7606287874619044e-11,2.2603819012976744e-11,1.7911550525955728e-11,1.3692148241103022e-11,1.0161172264468152e-11,7.348399611788538e-12,5.212752725241888e-12,3.686835339968339e-12,2.621530509228696e-12,1.8853362989421515e-12,1.3716453791439566e-12,1.007008999744405e-12,7.372440874194369e-13,5.354309991748174e-13,3.827306116538971e-13,2.6982167636340884e-13,1.876840131774748e-13,1.2878836237619214e-13,8.664706374972228e-14,5.755849240348946e-14,3.7379973309907584e-14,3.3786849851782028e-09,1.5438186431187192e-09,7.93825775357384e-10,4.577865694839596e-10,2.897714803845818e-10,1.9534782336889067e-10,1.3656511103580433e-10,9.641501528439936e-11,6.791102844208418e-11,4.6770030252578296e-11,3.0936579962129076e-11,1.9637985887150916e-11,1.1837491856632573e-11,6.795330619721475e-12,3.764772315654256e-12,2.0476069922368707e-12,1.1153066033110694e-12,6.244683902137614e-13,3.633801785924456e-13
8.0,0.0,8.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,5.616011896285525e-11,5.09683062469586e-11,4.550620132326202e-11,3.996126275102365e-11,3.436352027110376e-11,2.8977209284479986e-11,2.388198951725522e-11,1.9061321424448412e-11,1.4669554809500464e-11,1.0932494323488878e-11,7.898675644442225e-12,5.555189372347638e-12,3.861787142635432e-12,2.6788877496248106e-12,1.873286056623208e-12,1.327921000147652e-12,9.553216470100363e-13,6.898674420866665e-13,4.967754675211262e-13,3.5337942576243326e-13,2.485185952540051e-13,1.7267288280373446e-13,1.185883736960092e-13,7.986947016992518e-14,5.321335087159118e-14,3.4579406629891e-14,3.352438764943971e-09,1.5316581941995253e-09,7.915043509551362e-10,4.597390991214236e-10,2.9268003593361174e-10,1.9788673435527135e-10,1.3845659253783842e-10,9.779571376819022e-11,6.906234222544223e-11,4.7919124887242254e-11,3.213566622527155e-11,2.0785525220071475e-11,1.2788746460160438e-11,7.470464052811542e-12,4.175298903468346e-12,2.2578561648953285e-12,1.2030419633557573e-12,6.508997929058711e-13,3.6277390180642514e-13
9.0,0.0,9.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,5.7666429913463815e-11,5.2408433933623335e-11,4.6878349809971696e-11,4.1265974724198176e-11,3.560290492319343e-11,3.0152807788941965e-11,2.4988098722265967e-11,2.00778070422644e-11,1.5564366019768058e-11,1.167313044430291e-11,8.461086491274619e-12,5.936273259971173e-12,4.0845423122857715e-12,2.7805931580505678e-12,1.895853736216849e-12,1.308226921254641e-12,9.19215657881193e-13,6.523852346632612e-13,4.644452703798204e-13,3.2818719071781486e-13,2.299426744352717e-13,1.5945588249301482e-13,1.0952808964016249e-13,7.382945952554273e-14,4.9304442560275556e-14,3.2029748834880064e-14,3.325826546692323e-09,1.5198436408469826e-09,7.896610445436067e-10,4.620649982293437e-10,2.9584190428670736e-10,2.0060427259528913e-10,1.4046673639154833e-10,9.919382978961821e-11,7.008308849994334e-11,4.880370008541279e-11,3.3021243831773474e-11,2.1669585844593124e-11,1.3577784309828541e-11,8.078530750331558e-12,4.577812402374291e-12,2.484509514145371e-12,1.3100358386643966e-12,6.911535131510227e-13,3.705568534754054e-13
