Fiducial,Line_number,Easting,Northing,Height,Elevation,tx_pitch,tx_roll,tx_yaw,txrx_dx,txrx_dy,txrx_dz,rx_pitch,rx_roll,rx_yaw,PX,PZ,S0X_time_1.086e-05,S0X_time_3.256e-05,S0X_time_5.426e-05,S0X_time_8.680e-05,S0X_time_1.411e-04,S0X_time_2.279e-04,S0X_time_3.689e-04,S0X_time_5.860e-04,S0X_time_9.115e-04,S0X_time_1.411e-03,S0X_time_2.192e-03,S0X_time_3.418e-03,S0X_time_5.339e-03,S0X_time_8.301e-03,S0X_time_1.338e-02,S0Z_time_1.086e-05,S0Z_time_3.256e-05,S0Z_time_5.426e-05,S0Z_time_8.680e-05,S0Z_time_1.411e-04,S0Z_time_2.279e-04,S0Z_time_3.689e-04,S0Z_time_5.860e-04,S0Z_time_9.115e-04,S0Z_time_1.411e-03,S0Z_time_2.192e-03,S0Z_time_3.418e-03,S0Z_time_5.339e-03,S0Z_time_8.301e-03,S0Z_time_1.338e-02
0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,-107.0,0.0,-45.0,0.0,0.0,0.0,34.27253218749016,17.55503396713325,1.6862160532749328,1.5169545315556654,1.455862779359196,1.3905569713138004,1.310480749233627,1.2170837198925384,1.1083369877039653,0.9889103984612979,0.8635800170440228,0.7313917983190447,0.5947568830619047,0.4604555561785427,0.336939119073488,0.2325806839687092,0.14542391326058174,3.2468508837943877,2.9985726960296772,2.908718696843054,2.81192062013175,2.6918192554532085,2.5494059615400495,2.3800135336930133,2.188911013311711,1.9816495837058608,1.7540905919258174,1.5069111039524081,1.2485937946225727,0.9925812203125974,0.7561572590850728,0.5358004154679603
1.0,0.0,1.0,0.0,120.0,0.0,0.0,0.0,0.0,-107.0,0.0,-45.0,0.0,0.0,0.0,34.27253218749016,17.55503396713325,1.5969569300137942,1.3681162392540676,1.3104413260131569,1.2512108883664008,1.179500606748868,1.0963845110236654,0.9998630248902185,0.8939084178879301,0.7825946835625017,0.6649198464000077,0.5428661164064289,0.4223386502708583,0.31083983520002206,0.21597892586745557,0.13609453724546736,3.1356234329829515,2.788818661463159,2.699920487049625,2.6085829663174027,2.49690747734794,2.365497149339685,2.2098067777095376,2.034486951290524,1.8444376604497161,1.6356761708477374,1.4086084196624895,1.170772049198188,0.9342903757470289,0.7149700923657749,0.5094160948585219
2.0,0.0,2.0,0.0,120.0,0.0,0.0,0.0,0.0,-107.0,0.0,-45.0,0.0,0.0,0.0,34.27253218749016,17.55503396713325,1.5489169292811749,1.2418803697647234,1.1836995753586645,1.1292040476698666,1.0645192772269523,0.9901831360982241,0.9041739342425319,0.8098556227909728,0.7106973199346017,0.6056633897911972,0.4963748190347786,0.3879807595995095,0.2871471269930148,0.20078728537456253,0.12747733306830183,3.0810926270279198,2.6071417678153366,2.512181697669499,2.4246543083674683,2.3201363263479235,2.1984068818685705,2.05491061616209,1.8937103710495526,1.7191073802844865,1.5272573583291382,1.318331576582364,1.0990308021887245,0.8802998222901004,0.6766074468738962,0.48467147522710863
3.0,0.0,3.0,0.0,120.0,0.0,0.0,0.0,0.0,-107.0,0.0,-45.0,0.0,0.0,0.0,34.27253218749016,17.55503396713325,1.530147528755674,1.1384527785360141,1.0735069432483442,1.022118619021579,0.9632856870966794,0.8964679322261008,0.8195300106904335,0.7352971840686019,0.6467137739205122,0.5527217692454252,0.4546376724461188,0.35695658050541323,0.26560667701455126,0.18686862026163648,0.11951008469501782,3.0670114877161385,2.4572142417313523,2.3445904076913777,2.258206769158592,2.1595830322670704,2.046355749431866,1.9137235726784187,1.7651756119293045,1.6044571413744482,1.4278463970385753,1.2353114568185317,1.03281094413393,0.8302353082878786,0.6408403397737267,0.4614458455920774
4.0,0.0,4.0,0.0,120.0,0.0,0.0,0.0,0.0,-107.0,0.0,-45.0,0.0,0.0,0.0,34.27253218749016,17.55503396713325,1.5301644192383745,1.0576835634097614,0.9786556116154556,0.9280206232715478,0.8739177637485339,0.8135447305474512,0.7444592767651994,0.6689961487312632,0.5896405158247356,0.5053205513030861,0.41709581380259786,0.3288946642951679,0.24599419664603503,0.17410066671097377,0.11213662961634804,3.0787161219996433,2.341097215833343,2.1975762328102,2.1077935086836104,2.013579518796424,1.907779219305891,1.7848327880376922,1.6476394177711544,1.4994218143257878,1.3365654308085944,1.1588621932784975,0.9716116131747369,0.7837595732577007,0.607460904934221,0.43962861389421654
5.0,0.0,5.0,0.0,120.0,0.0,0.0,0.0,0.0,-107.0,0.0,-45.0,0.0,0.0,0.0,34.27253218749016,17.55503396713325,1.5414173246721075,0.9980063708364688,0.89849621115167,0.8454468115918788,0.7948418366789685,0.739981227733459,0.6777116444753968,0.6098972094565631,0.5386171922806554,0.46279199503489743,0.38326407630591247,0.3034699226866244,0.2281115395594686,0.16237427497952095,0.10530621679132118,3.1055987021185865,2.257524238600934,2.072133128119643,1.972564137987478,1.8806992011796335,1.78130121947361,1.6669900485880855,1.5400005716236609,1.4030558640309283,1.252633135509733,1.088371271502063,0.9149835029320968,0.7405683057827067,0.5762802379492982,0.41911836825515886
6.0,0.0,6.0,0.0,120.0,0.0,0.0,0.0,0.0,-107.0,0.0,-45.0,0.0,0.0,0.0,34.27253218749016,17.55503396713325,1.5590449183460395,0.9566317671736059,0.8324071709570272,0.7733428756319451,0.7247521252253453,0.6745628236084898,0.6182217004639967,0.5570971265156331,0.49290401155355473,0.42455881694721465,0.352720276472594,0.28039726257513964,0.21178335748295507,0.15159186949266026,0.0989729374454011,3.14084663433531,2.2025670656832657,1.968748525438086,1.8521938395929594,1.7597697048545753,1.665712749441731,1.5590910058777925,1.4412822844200177,1.3145186764222165,1.175353086558286,1.0232908953763598,0.8625230002797345,0.7003865790955899,0.5471264788918496,0.3998220326660098
7.0,0.0,7.0,0.0,120.0,0.0,0.0,0.0,0.0,-107.0,0.0,-45.0,0.0,0.0,0.0,34.27253218749016,17.55503396713325,1.5801417562789724,0.9302226815825729,0.7794677161074464,0.7109270374698555,0.6625828924779512,0.6162574126114918,0.5650784513671409,0.5098204432081235,0.45186303983298015,0.39012065124762935,0.3250961953854526,0.259426168438712,0.19685421808810027,0.14166610341123825,0.09309521976864545,3.180409498674222,2.1710682993939114,1.886843212907054,1.7466053631973626,1.6498895528920725,1.5599559630251947,1.4601574887299953,1.3506168857798286,1.2330618106774598,1.1041036246311133,0.9631304472115108,0.8138670440596782,0.6629657045834204,0.5198431051561799,0.3816541065188024
8.0,0.0,8.0,0.0,120.0,0.0,0.0,0.0,0.0,-107.0,0.0,-45.0,0.0,0.0,0.0,34.27253218749016,17.55503396713325,1.603069603084721,0.9154802559093629,0.7384084641695964,0.6575364412131968,0.6074778797374155,0.5641880418383138,0.5175006246749424,0.46739944771859276,0.41494267794025863,0.35904272067021276,0.30006996589287577,0.24033608134524234,0.18318611711142946,0.1325186817692904,0.08763538012486213,3.2220196776223675,2.1577943733980343,1.8248064438976517,1.655655754943207,1.5504093726967445,1.4631153748960966,1.3693224013481116,1.2672325129155522,1.1580179194576148,1.0383290164432306,0.9074498961078051,0.7686886105518032,0.628080451197007,0.494287410002778,0.3645359793169045
9.0,0.0,9.0,0.0,120.0,0.0,0.0,0.0,0.0,-107.0,0.0,-45.0,0.0,0.0,0.0,34.27253218749016,17.55503396713325,1.6269522422629004,0.9094846402470973,0.707724495595817,0.6125152457490719,0.5587496348006328,0.5176117337473217,0.47481639704510525,0.42925758784169504,0.3816647280624354,0.3309463284004622,0.2773596295815513,0.22293244898533096,0.17065632721223517,0.12407933081477329,0.08255922432434591,3.2644764354152858,2.158081912040325,1.780336410964373,1.5789329871849034,1.4608673156297685,1.3744131397388968,1.2858169358346936,1.190441585482078,1.0887910959761053,0.9775317405901717,0.855854027640905,0.7266927445433157,0.5955265854255772,0.4703291453222005,0.3483953128661645
