Fiducial,Line_number,Easting,Northing,Height,Elevation,tx_pitch,tx_roll,tx_yaw,txrx_dx,txrx_dy,txrx_dz,rx_pitch,rx_roll,rx_yaw,PX,PZ,S0X_time_1.086e-05,S0X_time_3.256e-05,S0X_time_5.426e-05,S0X_time_8.680e-05,S0X_time_1.411e-04,S0X_time_2.279e-04,S0X_time_3.689e-04,S0X_time_5.860e-04,S0X_time_9.115e-04,S0X_time_1.411e-03,S0X_time_2.192e-03,S0X_time_3.418e-03,S0X_time_5.339e-03,S0X_time_8.301e-03,S0X_time_1.338e-02,S0Z_time_1.086e-05,S0Z_time_3.256e-05,S0Z_time_5.426e-05,S0Z_time_8.680e-05,S0Z_time_1.411e-04,S0Z_time_2.279e-04,S0Z_time_3.689e-04,S0Z_time_5.860e-04,S0Z_time_9.115e-04,S0Z_time_1.411e-03,S0Z_time_2.192e-03,S0Z_time_3.418e-03,S0Z_time_5.339e-03,S0Z_time_8.301e-03,S0Z_time_1.338e-02
0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,-107.0,0.0,-45.0,0.0,0.0,0.0,34.27253218749016,17.55503396713325,8.771566590837589,8.519113374852786,8.354081393796793,8.17633479345422,7.928691770077351,7.6334440410977376,7.283779444363347,6.872747765840676,6.423415302424994,5.898787196939136,5.287665461652726,4.6202248456321025,3.8914313225872514,3.177784273191824,2.4392864688603852,8.158259879965392,7.993923566930136,7.890544148440587,7.806139437832315,7.674085304033429,7.496247994558154,7.281213583289337,7.037681855868681,6.742474109409063,6.404595234799399,5.987988664349101,5.509266998950842,4.971296646211646,4.379593784497095,3.7006300097351184
1.0,0.0,1.0,0.0,120.0,0.0,0.0,0.0,0.0,-107.0,0.0,-45.0,0.0,0.0,0.0,34.27253218749016,17.55503396713325,8.44829095926865,8.197073097554048,8.05290797470792,7.876103787482137,7.6194521167907086,7.36544109289236,7.015482558178219,6.617775992377808,6.169957728307995,5.6695503129625155,5.08734146742896,4.4464766137146,3.7586298183119187,3.0676719053601444,2.3417150810533975,7.970639979547953,7.844850828656089,7.774144428290147,7.664213238467207,7.532857117228026,7.37079776459154,7.145712052085237,6.897652075945853,6.605675724961176,6.282134319565459,5.866379854748644,5.39597125698862,4.862385734980366,4.285973497800463,3.613860312790423
2.0,0.0,2.0,0.0,120.0,0.0,0.0,0.0,0.0,-107.0,0.0,-45.0,0.0,0.0,0.0,34.27253218749016,17.55503396713325,8.126661341761848,7.857732868628558,7.749850607270192,7.582420689589849,7.361681271325451,7.086764742511314,6.763416299944851,6.3709217968303,5.957011047589135,5.460738668032256,4.903314986498507,4.278594829970363,3.6086451101431494,2.955722267121909,2.2593630874627153,7.863491615863834,7.724219592963913,7.630625276647027,7.539214702500191,7.386787785028758,7.231081594706531,7.007045832712485,6.749607424628755,6.475766450534558,6.144334315273209,5.7417060678997816,5.278608323802764,4.758085303133769,4.181299150341404,3.5235636918349234
3.0,0.0,3.0,0.0,120.0,0.0,0.0,0.0,0.0,-107.0,0.0,-45.0,0.0,0.0,0.0,34.27253218749016,17.55503396713325,7.862305363137648,7.617803802262952,7.467285492279605,7.309787237157724,7.108107550175126,6.8486238546253,6.51870908842206,6.151553110540709,5.736637174246297,5.268301210575784,4.720431850084485,4.1389182081990175,3.492872782791237,2.8489473142990818,2.177012329951832,7.6985953684346065,7.579851317704941,7.493147794200646,7.384746826587249,7.2533141627323685,7.071819353930837,6.8609547996161595,6.619269316064286,6.348234370585386,6.011412831946182,5.621089575036633,5.168887147928547,4.6422239195152075,4.097127609123535,3.442582050965655
4.0,0.0,4.0,0.0,120.0,0.0,0.0,0.0,0.0,-107.0,0.0,-45.0,0.0,0.0,0.0,34.27253218749016,17.55503396713325,7.5691383459000265,7.337286978924848,7.2089065342896985,7.057202404696716,6.838949424542389,6.59368546876455,6.274658915327881,5.939009672004698,5.527556787952059,5.070030888221884,4.561851133376928,3.9855423367618834,3.364104694065581,2.753209691935449,2.1028935620235982,7.56782032227518,7.435933181772771,7.3417530673893205,7.241659944400663,7.104143477984272,6.9384478716261135,6.733498538381567,6.4948788211524136,6.2205809138178045,5.88926323310761,5.500555951050755,5.055709128596903,4.546749374084768,3.989308065353538,3.3685120262819153
5.0,0.0,5.0,0.0,120.0,0.0,0.0,0.0,0.0,-107.0,0.0,-45.0,0.0,0.0,0.0,34.27253218749016,17.55503396713325,7.284372056364193,7.07190269833611,6.94601405670365,6.800418382082781,6.593904627426064,6.364363878873359,6.072176497795732,5.713951531687158,5.3346063682198945,4.9031679012939735,4.396792707748164,3.844918978891035,3.256238202448818,2.65058697736238,2.0319598777860772,7.4232222091617235,7.296761120573282,7.199170987883303,7.090847965478923,6.961829392361552,6.795029025341592,6.604927051329884,6.366208272942741,6.073997238029194,5.770895973517417,5.3833039024716465,4.944849157640928,4.4500090312629546,3.9064178708747948,3.289656771461072
6.0,0.0,6.0,0.0,120.0,0.0,0.0,0.0,0.0,-107.0,0.0,-45.0,0.0,0.0,0.0,34.27253218749016,17.55503396713325,7.0359425297456974,6.847968908736173,6.69768361657446,6.557012356533551,6.374071511990821,6.120663363502135,5.858299269001978,5.526279227568431,5.158024824655099,4.721782301756839,4.248268629263875,3.709483161126359,3.1346082393261114,2.561209939121881,1.955562038193442,7.291712844520581,7.149070845708039,7.055989426963685,6.959543595077001,6.841794446676402,6.667266510467737,6.455682368102152,6.239625889235793,5.9699640044881965,5.648194622182793,5.276570338261572,4.829813242593615,4.345197618929132,3.809853979572485,3.21462589887114
7.0,0.0,7.0,0.0,120.0,0.0,0.0,0.0,0.0,-107.0,0.0,-45.0,0.0,0.0,0.0,34.27253218749016,17.55503396713325,6.798356513967867,6.576383339986246,6.464736554647516,6.3250041341095,6.155960819985089,5.919804422653525,5.650016062459385,5.317451172153324,4.9814038036935635,4.552751178499031,4.081237164758246,3.579244779474695,3.024402843025199,2.4669604433172627,1.892109849842984,7.151432171169027,7.021297258021578,6.916164533896926,6.815708387153834,6.708333055480202,6.542625807705263,6.335548973290494,6.114875430769309,5.849552273541244,5.536294000333713,5.159866546150468,4.732125105828121,4.247033023296425,3.7194570722361826,3.1331281811703313
8.0,0.0,8.0,0.0,120.0,0.0,0.0,0.0,0.0,-107.0,0.0,-45.0,0.0,0.0,0.0,34.27253218749016,17.55503396713325,6.557776776021144,6.385022679594678,6.244524285941781,6.116564357123347,5.917181986030465,5.710577236703696,5.4424548250348375,5.144315188371859,4.802766893881488,4.395203425847543,3.9463275009849537,3.4459413982873466,2.916464825329201,2.384119604462182,1.834096225464801,7.030693769524639,6.875980214664658,6.791716286345648,6.693847518329624,6.5757224265641385,6.418374203813191,6.217022036457594,5.982180721912227,5.725202550771854,5.407351933013002,5.046586067347598,4.624243594786218,4.158756909858482,3.6347970905312486,3.065992266452348
9.0,0.0,9.0,0.0,120.0,0.0,0.0,0.0,0.0,-107.0,0.0,-45.0,0.0,0.0,0.0,34.27253218749016,17.55503396713325,6.334543352551593,6.157357577803435,6.03463013129585,5.8947064404372105,5.716691442027649,5.5076274748980625,5.262507027498639,4.963684095798921,4.6188015384397865,4.237131177883264,3.8023898138607,3.3397319201763565,2.8217524873171445,2.2985008546601993,1.7620574545098644,6.877133327595166,6.73000145751378,6.662910907445663,6.550144592050569,6.433458498410992,6.2809355712964825,6.089709438011482,5.861289772032131,5.601033666453649,5.30501023929105,4.943780684941011,4.523337654356409,4.060901482803237,3.556137507723572,2.988366561173183
