Fiducial,Line_number,Easting,Northing,Height,Elevation,tx_pitch,tx_roll,tx_yaw,txrx_dx,txrx_dy,txrx_dz,rx_pitch,rx_roll,rx_yaw,PX,PZ,S0X_time_1.086e-05,S0X_time_3.256e-05,S0X_time_5.426e-05,S0X_time_8.680e-05,S0X_time_1.411e-04,S0X_time_2.279e-04,S0X_time_3.689e-04,S0X_time_5.860e-04,S0X_time_9.115e-04,S0X_time_1.411e-03,S0X_time_2.192e-03,S0X_time_3.418e-03,S0X_time_5.339e-03,S0X_time_8.301e-03,S0X_time_1.338e-02,S0Z_time_1.086e-05,S0Z_time_3.256e-05,S0Z_time_5.426e-05,S0Z_time_8.680e-05,S0Z_time_1.411e-04,S0Z_time_2.279e-04,S0Z_time_3.689e-04,S0Z_time_5.860e-04,S0Z_time_9.115e-04,S0Z_time_1.411e-03,S0Z_time_2.192e-03,S0Z_time_3.418e-03,S0Z_time_5.339e-03,S0Z_time_8.301e-03,S0Z_time_1.338e-02
0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,-107.0,0.0,-45.0,0.0,0.0,0.0,34.27253218749016,17.55503396713325,4.555070913783929,2.6614780984778,2.166128208132216,1.7385015607716634,1.2569695911398848,0.7925545774770884,0.41893806610374823,0.18669652518984783,0.07214521208115043,0.02389503806165895,0.006775625425108057,0.001699569537823521,0.0003958138607663507,7.957390596072359e-05,-7.888196591801783e-05,6.943098206962411,4.923554299800358,4.272214195324315,3.6777416942392684,2.944567685197243,2.130389386365052,1.348163102344405,0.7469236829993162,0.3693182944186924,0.16154840972344628,0.06243615621336353,0.021718673757460085,0.006969608305367849,0.0020946302736124106,0.00038614509653893506
1.0,0.0,1.0,0.0,120.0,0.0,0.0,0.0,0.0,-107.0,0.0,-45.0,0.0,0.0,0.0,34.27253218749016,17.55503396713325,4.559648192402374,2.681545426187949,2.2007461457528734,1.8069740651197301,1.3644580009228908,0.9129996532238438,0.5193676681262082,0.2508569796183836,0.10491393997858528,0.037408336596050175,0.011306267469209354,0.002969653814340915,0.0007056311742729118,0.00014747903235858126,-7.224155900931108e-05,6.947091422900398,4.945938276140526,4.3145358954536395,3.7712144161809866,3.1140515030287133,2.354601389213082,1.575679227875564,0.928915729514444,0.48835583589933756,0.22620239282237448,0.09189838597934574,0.03324746030251379,0.0109653493461577,0.0033606504539581777,0.0007140719335214887
2.0,0.0,2.0,0.0,120.0,0.0,0.0,0.0,0.0,-107.0,0.0,-45.0,0.0,0.0,0.0,34.27253218749016,17.55503396713325,4.5645280479486114,2.7010814350177927,2.2257250170337737,1.8491399810371296,1.4372155724732292,1.005151053385666,0.6052788551990799,0.31189752271230775,0.13935872942266056,0.05299442011557674,0.016985252541317507,0.0046752566399423075,0.001144128671984815,0.0002474151724574535,-5.882941669398427e-05,6.951303971133037,4.967792853361732,4.3454627854715255,3.827930212094177,3.2254367525332124,2.5194989699071098,1.7603056249745936,1.0907434925967416,0.6035958405039711,0.2939061019742699,0.12497762539611339,0.04696150974746764,0.015934479494032972,0.004987183818027363,0.001152056658785787
3.0,0.0,3.0,0.0,120.0,0.0,0.0,0.0,0.0,-107.0,0.0,-45.0,0.0,0.0,0.0,34.27253218749016,17.55503396713325,4.569729253348667,2.7210184454756696,2.2479997150347217,1.8781969233207443,1.4868289307154818,1.0749837781173017,0.6772854090516538,0.36799056674012953,0.1738681557968487,0.0699468654919093,0.02364922969301311,0.006812080178181013,0.0017228393261192933,0.0003846569679994812,-3.7193711067712674e-05,6.955748101859413,4.9900463236847115,4.373280430345675,3.866933781162702,3.2997833926162845,2.640805102030534,1.9090796824141436,1.2320332560595206,0.7119457219395525,0.36215855318445495,0.1605181021311844,0.06252243982345178,0.021822981832284295,0.006978924672528959,0.0017068803807466957
4.0,0.0,4.0,0.0,120.0,0.0,0.0,0.0,0.0,-107.0,0.0,-45.0,0.0,0.0,0.0,34.27253218749016,17.55503396713325,4.57527038530393,2.7415006771194563,2.2698714551182997,1.9014138967215466,1.5217101387511929,1.1276070787178911,0.7368581990514567,0.41839914051153726,0.20734074025309115,0.08764117171113549,0.03110372385241152,0.00935425181870226,0.00244710623876297,0.0005633999385304612,-5.991459903742151e-06,6.960437061732839,5.012834114578936,4.400612875970659,3.898233002003497,3.3513181368604132,2.7300962108011855,2.028450330384316,1.3540268495851546,0.811882019664771,0.42917418573508265,0.1975096767741373,0.07957157584278134,0.028551536286618228,0.009330226828822846,0.002382519729659738
5.0,0.0,5.0,0.0,120.0,0.0,0.0,0.0,0.0,-107.0,0.0,-45.0,0.0,0.0,0.0,34.27253218749016,17.55503396713325,4.581170892056876,2.7625526196617693,2.291975295347789,1.922388097299126,1.5477890378594963,1.1673042990537166,0.7856887051673044,0.46301496353000743,0.23907903555667062,0.10556592920546477,0.03914958595343744,0.012261199861686308,0.003316756731684484,0.0007866590576339894,3.595735516222344e-05,6.965386027544989,5.036177435480632,4.428150003917068,3.9265940142266818,3.389562189302242,2.7961843608213703,2.1238948895311784,1.4585874542094628,0.9028559780412775,0.49374373118421605,0.23511331833501634,0.09775835312827832,0.03602538221327997,0.012027237822160431,0.003180479376002143
6.0,0.0,6.0,0.0,120.0,0.0,0.0,0.0,0.0,-107.0,0.0,-45.0,0.0,0.0,0.0,34.27253218749016,17.55503396713325,4.587451273615125,2.7841854750658284,2.3144562951944834,1.942712240117485,1.5689826302638687,1.1976259104043594,0.8254494674012121,0.5020699778218869,0.26868149270284003,0.12332411232110851,0.047599206985994784,0.015483670330917229,0.004327035786289468,0.0010562619365967383,8.963899457254139e-05,6.970612111088216,5.060085359404654,4.4560399477924815,3.954056708768983,3.420559919094724,2.8458967271944893,2.2000048846532327,1.547720320474445,0.9848993002652097,0.5550954417155438,0.2726576130747691,0.11675720040024982,0.04414200316841052,0.015049854683218726,0.004100128835925434
7.0,0.0,7.0,0.0,120.0,0.0,0.0,0.0,0.0,-107.0,0.0,-45.0,0.0,0.0,0.0,34.27253218749016,17.55503396713325,4.5941330966242955,2.8064086253122498,2.3373436264759073,1.9630197701163856,1.587688750924108,1.2214249210355388,0.8577172489525533,0.535967857508187,0.2959532194070755,0.14062080769249027,0.05628514798047452,0.01896850526332507,0.005469617895876723,0.0013729117964197761,0.00015583138077110317,6.97613422977889,5.084565450059427,4.484309475748616,3.9814063794857018,3.447894288401087,2.8844556195952684,2.2606656205380595,1.6233626513736896,1.0583727773295128,0.6127778892006445,0.3096217185979262,0.13627635981851335,0.05279688589979477,0.01837345565546885,0.005139029513654463
8.0,0.0,8.0,0.0,120.0,0.0,0.0,0.0,0.0,-107.0,0.0,-45.0,0.0,0.0,0.0,34.27253218749016,17.55503396713325,4.60123901671466,2.8292307550804945,2.360645638832288,1.983537921613542,1.6052695798747378,1.2408896893994261,0.8839424183898116,0.5651925966242014,0.3208384938470122,0.15724642640593933,0.06506366557003396,0.02266217229340507,0.006733580852250702,0.0017362968131147125,0.00023510115008160246,6.981973003225222,5.109625018701654,4.512965068647572,4.008915318067379,3.4735455974082567,2.9157196758165176,2.309188722008522,1.687312120235866,1.1238098438802941,0.6665682271299878,0.3456134209685561,0.15606134094921895,0.061887659547740045,0.02197038810546936,0.006293243935368164
9.0,0.0,9.0,0.0,120.0,0.0,0.0,0.0,0.0,-107.0,0.0,-45.0,0.0,0.0,0.0,34.27253218749016,17.55503396713325,4.608792811712343,2.852660311848204,2.3843681151027454,2.00434117295678,1.6224465616425183,1.2576138268490875,0.9054240859157318,0.5902615693320724,0.3433725242244552,0.17305981243584595,0.07381507638761776,0.02651320198825478,0.008106275779314562,0.0021452263016146756,0.00032780907199394583,6.98815066472438,5.135271593992124,4.5420110083632,4.03666950485281,3.498537255161682,2.942416783345456,2.348379735474553,1.741217809128135,1.1818225991421805,0.7164031205095158,0.3803468849567685,0.17589497747298694,0.07131692617364112,0.025811213103656958,0.007557622130319607
