Fiducial,Line_number,Easting,Northing,Height,Elevation,tx_pitch,tx_roll,tx_yaw,txrx_dx,txrx_dy,txrx_dz,rx_pitch,rx_roll,rx_yaw,PX,PZ,S0X_time_1.086e-05,S0X_time_3.256e-05,S0X_time_5.426e-05,S0X_time_8.680e-05,S0X_time_1.411e-04,S0X_time_2.279e-04,S0X_time_3.689e-04,S0X_time_5.860e-04,S0X_time_9.115e-04,S0X_time_1.411e-03,S0X_time_2.192e-03,S0X_time_3.418e-03,S0X_time_5.339e-03,S0X_time_8.301e-03,S0X_time_1.338e-02,S0Z_time_1.086e-05,S0Z_time_3.256e-05,S0Z_time_5.426e-05,S0Z_time_8.680e-05,S0Z_time_1.411e-04,S0Z_time_2.279e-04,S0Z_time_3.689e-04,S0Z_time_5.860e-04,S0Z_time_9.115e-04,S0Z_time_1.411e-03,S0Z_time_2.192e-03,S0Z_time_3.418e-03,S0Z_time_5.339e-03,S0Z_time_8.301e-03,S0Z_time_1.338e-02
0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,-107.0,0.0,-45.0,0.0,0.0,0.0,34.27253218749016,17.55503396713325,10.387003509558092,9.642417864820933,9.170752989479853,8.648909670152362,8.004114137686392,7.257403815372284,6.404326998617488,5.493376796688016,4.557009256363692,3.565865389297288,2.539362897877837,1.589880702693101,0.8530304158851274,0.38943858342454885,0.1397757194216274,10.929504456682592,10.491926365242856,10.202443887399863,9.871547953351051,9.445031525921177,8.924445595409017,8.290481347929225,7.559780155613166,6.7390835498140715,5.770936921729591,4.618786391629194,3.3538039668803115,2.1558999719173206,1.2158956977520123,0.5660690019626503
1.0,0.0,1.0,0.0,120.0,0.0,0.0,0.0,0.0,-107.0,0.0,-45.0,0.0,0.0,0.0,34.27253218749016,17.55503396713325,10.389242905641083,9.644650797967238,9.172979481293924,8.651126548022345,8.006315116634058,7.259579093773502,6.406433441468212,5.494899650659306,4.555835763201802,3.5589917225661782,2.52653130675445,1.5748762279086488,0.8404572590351888,0.38144799121693185,0.1360561750937528,10.937304611589814,10.499710738803516,10.210212519544143,9.879293055432735,9.452737610048922,8.932089206571503,8.29800472264999,7.566724805954746,6.743303545709689,5.768253663673557,4.60634756236065,3.3337124134587803,2.1341297703510427,1.198121323662715,0.5551266582094506
2.0,0.0,2.0,0.0,120.0,0.0,0.0,0.0,0.0,-107.0,0.0,-45.0,0.0,0.0,0.0,34.27253218749016,17.55503396713325,10.391436128902916,9.64683765046251,9.175159984696515,8.653297574488992,8.008470480143412,7.261709008443087,6.408488811693534,5.496305371931088,4.554370353103735,3.551690884015369,2.5133466084724696,1.5597193310207926,0.8278959340218573,0.3735325517610155,0.13239908786986077,10.945019350661365,10.507409749854386,10.21789584272546,9.886952928678124,9.460358604781797,8.939647866498726,8.305438880133114,7.573523824109726,6.747193214962541,5.765018979372166,4.593318839564005,3.313203511686442,2.1121858644621474,1.1803569517784265,0.5442674085096351
3.0,0.0,3.0,0.0,120.0,0.0,0.0,0.0,0.0,-107.0,0.0,-45.0,0.0,0.0,0.0,34.27253218749016,17.55503396713325,10.393585412615865,9.648980648217865,9.177296718343024,8.6554249570436,8.010582417730452,7.263795691161077,6.410493815915382,5.497585749086275,4.552589576074144,3.54392924233268,2.4997725161554225,1.5443780637010212,0.8153251749676511,0.3656814935724393,0.12880037978983033,10.952653061720325,10.515027774053129,10.225498220512357,9.89453191834976,9.467898825706865,8.947125822214423,8.312786974235916,7.5801727272088675,6.750732881369542,5.7612013141358025,4.579663728802875,3.2922409867451408,2.0900399322120453,1.1625858089748395,0.5334838881656423
4.0,0.0,4.0,0.0,120.0,0.0,0.0,0.0,0.0,-107.0,0.0,-45.0,0.0,0.0,0.0,34.27253218749016,17.55503396713325,10.395692697516143,9.651081725770293,9.179391610683425,8.657510614716076,8.012652832948726,7.265840983390951,6.412448616709177,5.498731316968574,4.550469105983275,3.5356744283695973,2.485776107314974,1.5288244584465605,0.8027267651226507,0.3578856709501666,0.12525655542953976,10.960209556175858,10.522568612481711,10.233023443728086,9.902033799666398,9.475362022610415,8.95452675594295,8.320051408320195,7.586665602865099,6.753901282206326,5.756768664267474,4.565346810523883,3.2707908664494507,2.067666279740235,1.144793072272835,0.5227696944488323
5.0,0.0,5.0,0.0,120.0,0.0,0.0,0.0,0.0,-107.0,0.0,-45.0,0.0,0.0,0.0,34.27253218749016,17.55503396713325,10.397759665223218,9.65314255959986,9.181446333170031,8.659556211132458,8.014683376056988,7.267846465322345,6.4143528141244435,5.499731250309429,4.547983548855927,3.5268949517433326,2.471327232436818,1.5130339404054711,0.7900851366322335,0.3501373670100189,0.12176463581379345,10.967692121162266,10.530035545078421,10.240474785175616,9.909461834484047,9.482751439345053,8.961853848147966,8.327233870909367,7.592995081454754,6.756675527186433,5.751688538413301,4.550333652722625,3.248821324770667,2.0450416057908387,1.1269656088365552,0.5121193664765958
6.0,0.0,6.0,0.0,120.0,0.0,0.0,0.0,0.0,-107.0,0.0,-45.0,0.0,0.0,0.0,34.27253218749016,17.55503396713325,10.399787765060081,9.655164594810554,9.183462326792448,8.661563180854868,8.016675469889767,7.269813477022159,6.41620541342078,5.500573254121435,4.545106287938958,3.5175598943600552,2.456398025925927,1.4969848363067988,0.7773870350825238,0.3424301278799452,0.11832209922667655,10.97510355801325,10.537431364339055,10.247855028568468,9.916818793099784,9.490069823690613,8.969109765671977,8.334335252883122,7.599152136394975,6.759030822742619,5.745927577076475,4.534590269598754,3.2263020989836457,2.0221447072418988,1.1090920805539946,0.5015281137156022
7.0,0.0,7.0,0.0,120.0,0.0,0.0,0.0,0.0,-107.0,0.0,-45.0,0.0,0.0,0.0,34.27253218749016,17.55503396713325,10.401778241129943,9.65714907213936,9.1854408290122,8.663532756234858,8.018630336420914,7.271743139276982,6.418004786265857,5.501243456122095,4.541809363640822,3.5076386733421403,2.4409625105676818,1.4806579704244562,0.764621235520497,0.33475861750773195,0.11492683240749195,10.982446227869955,10.544758425440003,10.255166523168334,9.924107015684143,9.49731949999406,8.976296748851263,8.341355717489154,7.605126130011944,6.760940584521149,5.7394517296193905,4.51808330565373,3.2032046196499304,1.9989563489436872,1.0911625468622552,0.4909919498395612
8.0,0.0,8.0,0.0,120.0,0.0,0.0,0.0,0.0,-107.0,0.0,-45.0,0.0,0.0,0.0,34.27253218749016,17.55503396713325,10.403732153918908,9.659097049460321,9.187382895161134,8.665465988690613,8.0205490176788,7.273636367022484,6.419748616868578,5.501726290561136,4.538063370832239,3.497100848827558,2.4249962693837195,1.4640363275618142,0.7517783045414294,0.32711849535768284,0.11157708612196679,10.98972208502263,10.552018677918912,10.262411213805386,9.93132843984339,9.504502392526526,8.983416623543816,8.348294649579191,7.610904681845853,6.762376303369875,5.732226078506124,4.500779759689162,3.1795017056925707,1.975459068074487,1.0731684332458609,0.48050756851011095
9.0,0.0,9.0,0.0,120.0,0.0,0.0,0.0,0.0,-107.0,0.0,-45.0,0.0,0.0,0.0,34.27253218749016,17.55503396713325,10.405650399938974,9.661009421351174,9.189289417923696,8.667363768103865,8.022432394833272,7.27549387892604,6.421433836158444,5.502004376698945,4.533837372987178,3.4859159711407397,2.408476177243528,1.4471047749195995,0.7388503998849234,0.3195063108236423,0.10827143662767949,10.996932708617223,10.559213697283319,10.269590672387915,9.938484632014301,9.511620056556282,8.990470825663966,8.355150620481753,7.61647357029596,6.763307479013959,5.724214763112822,4.482646842062326,3.1551673976386674,1.9516370244376027,1.0551024278807255,0.47007229190982075
10.0,0.0,10.0,0.0,120.0,0.0,0.0,0.0,0.0,-107.0,0.0,-45.0,0.0,0.0,0.0,34.27253218749016,17.55503396713325,10.40753372917244,9.66288693647233,9.191161144641443,8.669226840055659,8.024281205140857,7.277316202220807,6.4230565423444785,5.502058390569004,4.529098828527386,3.4740534579082687,2.3913801807850406,1.4298498328032607,0.7258311019514389,0.3119194123468194,0.10500875176036949,11.004079331202377,10.566344713472471,10.276706126276896,9.9455768157425,9.518673706322238,8.99746042084623,8.361921340588603,7.621816625148187,6.76370155677215,5.7153809101613415,4.4636518456181955,3.130176812731401,1.927475871721673,1.036958391685641,0.4596840249708074
