Fiducial,Line_number,Easting,Northing,Height,Elevation,tx_pitch,tx_roll,tx_yaw,txrx_dx,txrx_dy,txrx_dz,rx_pitch,rx_roll,rx_yaw,S0Z_time_3.834e-04,S0Z_time_3.924e-04,S0Z_time_4.039e-04,S0Z_time_4.184e-04,S0Z_time_4.364e-04,S0Z_time_4.589e-04,S0Z_time_4.869e-04,S0Z_time_5.224e-04,S0Z_time_5.679e-04,S0Z_time_6.249e-04,S0Z_time_6.969e-04,S0Z_time_7.879e-04,S0Z_time_9.019e-04,S0Z_time_1.046e-03,S0Z_time_1.227e-03,S0Z_time_1.456e-03,S0Z_time_1.744e-03,S0Z_time_2.109e-03,S0Z_time_2.567e-03,S0Z_time_3.145e-03,S0Z_time_3.864e-03,S0Z_time_4.745e-03,S0Z_time_5.821e-03,S0Z_time_7.140e-03,S0Z_time_8.754e-03,S0Z_time_1.073e-02,S1Z_time_2.057e-05,S1Z_time_2.607e-05,S1Z_time_3.307e-05,S1Z_time_4.206e-05,S1Z_time_5.356e-05,S1Z_time_6.807e-05,S1Z_time_8.607e-05,S1Z_time_1.086e-04,S1Z_time_1.366e-04,S1Z_time_1.721e-04,S1Z_time_2.176e-04,S1Z_time_2.746e-04,S1Z_time_3.466e-04,S1Z_time_4.376e-04,S1Z_time_5.516e-04,S1Z_time_6.956e-04,S1Z_time_8.771e-04,S1Z_time_1.106e-03,S1Z_time_1.394e-03
0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,5.74991721480441e-11,5.255991923745719e-11,4.727811266208635e-11,4.1817703175768e-11,3.620617857628972e-11,3.072999467169781e-11,2.5501941125506872e-11,2.052987465043429e-11,1.5975868161794375e-11,1.2063202811131637e-11,8.822001240461551e-12,6.236174105702443e-12,4.2838835552975035e-12,2.8543596864953695e-12,1.8448538428576427e-12,1.1579586131423222e-12,7.099525365248702e-13,4.236930739426827e-13,2.4710752747141966e-13,1.4058326112570028e-13,7.876407095381602e-14,4.3603713245103386e-14,2.4062557523357525e-14,1.3131764463352262e-14,7.220198137012934e-15,3.7496672602974516e-15,3.540326664105068e-09,1.626217205601818e-09,8.133172711067411e-10,4.483932770814839e-10,2.7566865764924996e-10,1.86610497326199e-10,1.3400224548752257e-10,9.763645547925918e-11,7.05448241321047e-11,4.955590894611862e-11,3.350100559492782e-11,2.191935233473448e-11,1.3808737837573368e-11,8.378018604654401e-12,4.910261207136698e-12,2.7803292554232777e-12,1.5178792456521644e-12,8.052717925797061e-13,4.158438918061794e-13
1.0,0.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,5.7390587037639585e-11,5.263292309117176e-11,4.756713105361161e-11,4.234309933564966e-11,3.695926457680761e-11,3.166583532351566e-11,2.6553002795002775e-11,2.161816206755843e-11,1.7021345430070543e-11,1.3000813799295105e-11,9.609744329417734e-12,6.85809038996836e-12,4.7480794430186774e-12,3.1822910812861235e-12,2.064585722408396e-12,1.2981770253230382e-12,7.954872233472447e-13,4.73778906923737e-13,2.75244321500364e-13,1.5590218907969843e-13,8.686772375525422e-14,4.780130574280881e-14,2.6202984061012295e-14,1.423935983550103e-14,7.779018317881013e-15,4.0118166204369536e-15,3.5185293068352416e-09,1.6136824236703555e-09,8.084532070065198e-10,4.460147505707465e-10,2.7210425734539256e-10,1.8150149242889374e-10,1.2886660692702215e-10,9.381904735113987e-11,6.84605522863759e-11,4.891394111361082e-11,3.375059660135874e-11,2.2553611284419865e-11,1.449965667322844e-11,8.960675663398027e-12,5.337413723596718e-12,3.0611788771625153e-12,1.6878664482708065e-12,9.018943220140663e-13,4.663057413375646e-13
2.0,0.0,2.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,5.712552249991959e-11,5.243953589179764e-11,4.748492616579345e-11,4.2412820571113294e-11,3.7208479285241764e-11,3.2093681519663975e-11,2.7131632107630476e-11,2.2300280310656878e-11,1.7744252925727583e-11,1.370063421813324e-11,1.0236075472433564e-11,7.379800657420801e-12,5.155885340752599e-12,3.482066949761579e-12,2.272423098100401e-12,1.4347527998029672e-12,8.808107219368111e-13,5.247563025119603e-13,3.042975866181868e-13,1.7191201486281352e-13,9.539707072796386e-14,5.2260828220242283e-14,2.847210603969768e-14,1.5417499660383987e-14,8.360730255419083e-15,4.29087715151973e-15,3.496131877654529e-09,1.6012726206465003e-09,8.046686021836171e-10,4.4627249958732437e-10,2.725098404730915e-10,1.8031838674309384e-10,1.2637008826935986e-10,9.109299786543793e-11,6.638423556218697e-11,4.778902468482959e-11,3.3434706408060355e-11,2.2724260822365798e-11,1.4870689471953256e-11,9.350669361188047e-12,5.660372189378874e-12,3.2917281353147785e-12,1.8365854450611923e-12,9.906269648212674e-13,5.145008452429904e-13
3.0,0.0,3.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,5.694271710937303e-11,5.2251694371089045e-11,4.732024569066401e-11,4.2309754589772746e-11,3.720729863882708e-11,3.222152090509797e-11,2.7394520846663117e-11,2.268330052719483e-11,1.820950953336853e-11,1.4196395142880565e-11,1.071365974939756e-11,7.8018761438062e-12,5.502518491563887e-12,3.747833055389985e-12,2.463493056130937e-12,1.5642933023577447e-12,9.638982054131953e-13,5.755128359149352e-13,3.337376361502933e-13,1.8836442428761387e-13,1.0425000113871877e-13,5.693805069863795e-14,3.085786462824547e-14,1.665785100204133e-14,8.965565468761424e-15,4.587219564921128e-15,3.4731409395225786e-09,1.5889147804093583e-09,8.012362969950146e-10,4.4734226055346987e-10,2.7456395665767224e-10,1.8141528245489168e-10,1.2603043564197301e-10,8.978671995403757e-11,6.488738652593681e-11,4.6661783310908046e-11,3.2860300474361174e-11,2.2600542120002017e-11,1.5005050147955913e-11,9.581656056659536e-12,5.888305453016355e-12,3.4719310509715337e-12,1.961553392914224e-12,1.0692376593363167e-12,5.591855903689039e-13
4.0,0.0,4.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,5.693095845805825e-11,5.219118477995659e-11,4.722489511467701e-11,4.220556498632933e-11,3.713052480147569e-11,3.220933128818101e-11,2.7473934108092857e-11,2.2865610865644214e-11,1.8482860429963313e-11,1.4527605844687986e-11,1.1062867000491212e-11,8.132243548297355e-12,5.788861793652936e-12,3.977426060363622e-12,2.6349856961665237e-12,1.6844200449403459e-12,1.0431437935280249e-12,6.250796465719724e-13,3.6306332002014817e-13,2.0501129829641653e-13,1.1331819044976522e-13,6.17833912604018e-14,3.334465502532384e-14,1.7951616832369028e-14,9.593632491711315e-15,4.8996175591065434e-15,3.449561825358809e-09,1.5766404408518074e-09,7.98092934863416e-10,4.487463765683425e-10,2.772275408839661e-10,1.836008298185726e-10,1.2706553961157588e-10,8.97057605575125e-11,6.41586958349758e-11,4.58229108108194e-11,3.2259310706758285e-11,2.23256035904535e-11,1.4979905437222963e-11,9.690005380067035e-12,6.035710025338429e-12,3.6058441868390305e-12,2.0626819208995475e-12,1.136679678617585e-12,5.995716990124912e-13
5.0,0.0,5.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,5.7106666616882135e-11,5.2296006068385255e-11,4.726196437241385e-11,4.218789583425621e-11,3.7083426260953333e-11,3.216747998613376e-11,2.747203216093293e-11,2.2930790572419468e-11,1.8624956615806062e-11,1.473383237323669e-11,1.1306713363415921e-11,8.382420267753294e-12,6.019243931523775e-12,4.171307442153026e-12,2.7857582578391364e-12,1.7936800894245065e-12,1.1173783203909077e-12,6.726701959954642e-13,3.918304452280233e-13,2.216188081490824e-13,1.224930983449302e-13,6.67449861195665e-14,3.591411062649594e-14,1.9289745501693177e-14,1.024440721806267e-14,5.2254923284258415e-15,3.4254107058044714e-09,1.5644773761412763e-09,7.952604211444796e-10,4.504113575730855e-10,2.801522263288238e-10,1.86250734880796e-10,1.2884386440438557e-10,9.047966943914668e-11,6.41368179420093e-11,4.539207140163136e-11,3.1785365991863206e-11,2.2014308771706594e-11,1.4862985630219718e-11,9.710274866526773e-12,6.11855587615371e-12,3.699531731323698e-12,2.1414482247012837e-12,1.1928193694219229e-12,6.352846124372287e-13
6.0,0.0,6.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,5.745712724721308e-11,5.256475555526628e-11,4.744586599547536e-11,4.229051962335026e-11,3.711907561049538e-11,3.2162818015519996e-11,2.7460130172472524e-11,2.2944461319715317e-11,1.8688226072657967e-11,1.4852033546337088e-11,1.146839011652149e-11,8.565318809015803e-12,6.199827218016115e-12,4.331619444111352e-12,2.915901096216287e-12,1.891390563803874e-12,1.1858340372790702e-12,7.176881072991309e-13,4.1966666057743087e-13,2.3797734842096507e-13,1.3167106963189416e-13,7.177119227748982e-14,3.854607022416293e-14,2.0663040716595405e-14,1.0916637071843303e-14,5.563034893219284e-15,3.400712123560728e-09,1.5524577364108035e-09,7.927596229759858e-10,4.5234301647986396e-10,2.832544628222865e-10,1.891060929925106e-10,1.3098351063916925e-10,9.17709365683142e-11,6.465279894322382e-11,4.5365598491206575e-11,3.151661361958601e-11,2.1749637537125456e-11,1.471122060343875e-11,9.67397703853142e-12,6.1524869487002485e-12,3.7597422567808696e-12,2.2002122741860604e-12,1.2381747451054365e-12,6.662378206852758e-13
7.0,0.0,7.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,5.7960318905311604e-11,5.298057182144205e-11,4.776817582951925e-11,4.251734776954947e-11,3.725657095703336e-11,3.2229105994091555e-11,2.7482205414289915e-11,2.295360585452429e-11,1.8714926169333393e-11,1.4914878475329925e-11,1.1569964879070317e-11,8.69411497330315e-12,6.337613553603943e-12,4.4614763026116555e-12,3.0263443490681187e-12,1.9774643746298787e-12,1.248086851304656e-12,7.597164332708082e-13,4.462754582221777e-13,2.5390725040205163e-13,1.407571416088305e-13,7.681258821098437e-14,4.121954531780394e-14,2.206228400569795e-14,1.1608385156845321e-14,5.912614301985421e-15,3.3754957079607557e-09,1.5406194853541711e-09,7.906106893557361e-10,4.545527886054983e-10,2.8652588447205814e-10,1.920821069387868e-10,1.332950664743077e-10,9.334607626312013e-11,6.552919792578005e-11,4.567430822908016e-11,3.1470767827277734e-11,2.158152135051725e-11,1.456888187694011e-11,9.608906012624377e-12,6.1521747052149944e-12,3.793255688990344e-12,2.241739976801733e-12,1.2736786390920209e-12,6.925131851524919e-13
8.0,0.0,8.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,5.859290853943622e-11,5.352230306936278e-11,4.8211770325169276e-11,4.285811316534972e-11,3.74956690657151e-11,3.237795912035459e-11,2.756091880633598e-11,2.298823667209027e-11,1.873642806102472e-11,1.4949526767455405e-11,1.1631454050244864e-11,8.781607890321685e-12,6.439889580643818e-12,4.564503551710796e-12,3.1185475026695183e-12,2.0522440872661265e-12,1.3039913748836446e-12,7.984971767768213e-13,4.714335584564086e-13,2.6926093902627116e-13,1.4966738428343338e-13,8.182347731020121e-14,4.391359314841692e-14,2.3478390261848722e-14,1.2317128913580702e-14,6.2761336295442504e-15,3.3497955455442543e-09,1.5290042899605682e-09,7.888360521443904e-10,4.5705018194838585e-10,2.8997195399005477e-10,1.951598269831611e-10,1.357001066756259e-10,9.506974145675328e-11,6.66260515611367e-11,4.622997981606664e-11,3.1626957587680825e-11,2.153070921269123e-11,1.4466343882480063e-11,9.538209444321672e-12,6.130991857762241e-12,3.806620250878612e-12,2.26892516067565e-12,1.3004863953207101e-12,7.142941596433729e-13
9.0,0.0,9.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,5.933328469395143e-11,5.416924281784427e-11,4.875772162939205e-11,4.3297325176437245e-11,3.782673469621999e-11,3.26079431667192e-11,2.7704154012138002e-11,2.3064626278955495e-11,1.877379741550799e-11,1.4976994802686482e-11,1.1670075941111016e-11,8.839731926622434e-12,6.513893174299762e-12,4.644564317282273e-12,3.1942833019271708e-12,2.1163624398811225e-12,1.3536168428381083e-12,8.33906115123737e-13,4.949849055953114e-13,2.8392258458749746e-13,1.583299628608122e-13,8.67628831366705e-14,4.6608036061381516e-14,2.490257260222135e-14,1.3039905276297374e-14,6.65513140218543e-15,3.3236504795049534e-09,1.5176562886973102e-09,7.87460118733633e-10,4.598446983650507e-10,2.935983704832903e-10,1.9833967770248629e-10,1.3817283843375076e-10,9.687422562308533e-11,6.78500717378748e-11,4.6952638575499875e-11,3.194637295336443e-11,2.159638573529177e-11,1.4420585095508965e-11,9.479541987849957e-12,6.100643574040072e-12,3.806014738125298e-12,2.284648525638237e-12,1.3198428392388096e-12,7.318452389375681e-13
