Fiducial,Line_number,Easting,Northing,Height,Elevation,tx_pitch,tx_roll,tx_yaw,txrx_dx,txrx_dy,txrx_dz,rx_pitch,rx_roll,rx_yaw,PX,PZ,S0X_time_1.086e-05,S0X_time_3.256e-05,S0X_time_5.426e-05,S0X_time_8.680e-05,S0X_time_1.411e-04,S0X_time_2.279e-04,S0X_time_3.689e-04,S0X_time_5.860e-04,S0X_time_9.115e-04,S0X_time_1.411e-03,S0X_time_2.192e-03,S0X_time_3.418e-03,S0X_time_5.339e-03,S0X_time_8.301e-03,S0X_time_1.338e-02,S0Z_time_1.086e-05,S0Z_time_3.256e-05,S0Z_time_5.426e-05,S0Z_time_8.680e-05,S0Z_time_1.411e-04,S0Z_time_2.279e-04,S0Z_time_3.689e-04,S0Z_time_5.860e-04,S0Z_time_9.115e-04,S0Z_time_1.411e-03,S0Z_time_2.192e-03,S0Z_time_3.418e-03,S0Z_time_5.339e-03,S0Z_time_8.301e-03,S0Z_time_1.338e-02
0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,-107.0,0.0,-45.0,0.0,0.0,0.0,34.27253218749016,17.55503396713325,8.755149261427377,8.510836621854615,8.349529371979024,8.165104476000428,7.92826294600276,7.6392141508213385,7.285409007316752,6.87377613099234,6.412166939885762,5.885022301572752,5.28372181182142,4.615924082608499,3.902410698474809,3.1812643304116994,2.4310480315441945,8.142212612276163,8.004378885254312,7.912698862531556,7.806587999137911,7.668374954449025,7.4973287006558795,7.284782854560388,7.032191683904498,6.741101881074636,6.397908074877004,5.990629599946322,5.51481353358871,4.973106321662744,4.3808642300676,3.698745448178675
1.0,0.0,1.0,0.0,120.0,0.0,0.0,0.0,0.0,-107.0,0.0,-45.0,0.0,0.0,0.0,34.27253218749016,17.55503396713325,8.438291497906507,8.201949760777014,8.046538090082379,7.868972332090587,7.640629509807174,7.3616023929582965,7.0202965822650665,6.623649421640784,6.178785662757384,5.670624128915274,5.091219762510142,4.4479327174796595,3.760682161468796,3.066241202056916,2.3439434475286776,7.996672413029911,7.8590483647442335,7.767694349509216,7.662403624577525,7.525564125380366,7.355993101530324,7.144960760816015,6.894547700222607,6.606570316093879,6.267257590395226,5.864956925005194,5.3957971778397225,4.8625843358875045,4.280739548114285,3.61199170182331
2.0,0.0,2.0,0.0,120.0,0.0,0.0,0.0,0.0,-107.0,0.0,-45.0,0.0,0.0,0.0,34.27253218749016,17.55503396713325,8.13391053920564,7.905833487405309,7.755930876131329,7.584715016102712,7.364581717898399,7.095578814054914,6.766454909834553,6.383908812107171,5.954949021155884,5.4651346338335225,4.906760822335249,4.28689423956932,3.624821214962074,2.9559502188365196,2.260339219989359,7.851520093505753,7.714794364942406,7.624036544006139,7.519480945751082,7.383717330100561,7.215667935090093,7.006703406014409,6.758838557720062,6.47391662080899,6.1385522734260265,5.741501708812764,5.279115030212649,4.754414323706883,4.182910122358944,3.527365898385566
3.0,0.0,3.0,0.0,120.0,0.0,0.0,0.0,0.0,-107.0,0.0,-45.0,0.0,0.0,0.0,34.27253218749016,17.55503396713325,7.842297195442945,7.622268993199895,7.477626991478496,7.312398757974553,7.0999755424685045,6.840436817654039,6.522963785257378,6.1540444919055854,5.74043266486052,5.268189620173409,4.729915012470735,4.132495534881643,3.494554282339148,2.850167988020034,2.1800808257996684,7.70756784996969,7.57189590019447,7.481834975027216,7.378137335527837,7.2435526058679,7.077039242887949,6.870101175908614,6.624832614945839,6.343168276196097,6.011979639241863,5.620294028410343,5.164736213739696,4.648592540676615,4.087363060399465,3.4448191988253574
4.0,0.0,4.0,0.0,120.0,0.0,0.0,0.0,0.0,-107.0,0.0,-45.0,0.0,0.0,0.0,34.27253218749016,17.55503396713325,7.5628219508828,7.3503199990574295,7.210667500020728,7.051200825980795,6.846235777311516,6.595842436375829,6.28957951696458,5.933712659152717,5.5347736683435675,5.079350988583221,4.560352882576768,3.9844533525230803,3.3696141137567706,2.7486720807769096,2.1030200660615996,7.564677155129876,7.430017460875963,7.340765090305887,7.238057571792162,7.104797177488417,6.93998193647178,6.735258673049126,6.492768201889178,6.214493877646298,5.887565211037302,5.5013196854636925,5.052665648448862,4.545095235999418,3.9940611829920085,3.364292969819828
5.0,0.0,5.0,0.0,120.0,0.0,0.0,0.0,0.0,-107.0,0.0,-45.0,0.0,0.0,0.0,34.27253218749016,17.55503396713325,7.294768378309384,7.089507323543191,6.954723703092348,6.800818069963905,6.602993565998511,6.361335737729554,6.065791560286812,5.7224276249549035,5.337563954783029,4.898282643404917,4.397767463366652,3.8424785264485273,3.2497559152693256,2.6512598429648873,2.0290107893960276,7.423324674327957,7.289888796962407,7.201494910300172,7.099782474300408,6.967862671711036,6.804792999200957,6.602352833121867,6.362714393962525,6.087908395205064,5.765328573010917,5.384610310830141,4.942907998542332,4.443887911219461,3.902954163844233,3.2857532521674333
6.0,0.0,6.0,0.0,120.0,0.0,0.0,0.0,0.0,-107.0,0.0,-45.0,0.0,0.0,0.0,34.27253218749016,17.55503396713325,7.0377361908180855,6.839396811863297,6.709223820179541,6.5606177266819765,6.369648170172562,6.136397984559642,5.851162925258241,5.51980930956589,5.148452300374646,4.724646156533138,4.241839495944077,3.706292838646095,3.1347530030911277,2.5577467733745856,1.9579088274908758,7.283558035399184,7.151328264253748,7.063824833918976,6.963194197170309,6.832721547583394,6.671490867023355,6.471419308694373,6.2347199447012835,5.963470747369637,5.645321854357267,5.270188838550555,4.835452398469827,4.344938842654272,3.81399303303865,3.2091440152511344
7.0,0.0,7.0,0.0,120.0,0.0,0.0,0.0,0.0,-107.0,0.0,-45.0,0.0,0.0,0.0,34.27253218749016,17.55503396713325,6.791258365905202,6.599533951018515,6.473814212292729,6.330307394941738,6.145900736772702,5.920691446493451,5.645327963633653,5.325484841257677,4.967074146178782,4.558099645111189,4.092263770122185,3.5756349189340124,3.0243873918305804,2.4679584399680436,1.8895849250345242,7.145572648132742,7.014618800187689,6.928043298455679,6.828505378932237,6.699500426117082,6.540161688056108,6.342536043040755,6.108856354729432,5.8412346402271025,5.5275722155462335,5.158056551970567,4.730282374131646,4.248218881814723,3.727133283251051,3.1344168159844545
8.0,0.0,8.0,0.0,120.0,0.0,0.0,0.0,0.0,-107.0,0.0,-45.0,0.0,0.0,0.0,34.27253218749016,17.55503396713325,6.554840369657569,6.369433194551073,6.247969121053055,6.109352763641204,5.9312587978733395,5.713778730032513,5.447887292658255,5.139079614349585,4.793079647757995,4.398323453366197,3.948754979775869,3.4502552994652502,2.918447630639005,2.3817264950495005,1.8239109841970054,7.009481966785369,6.879823160884848,6.79421156347385,6.695821990439032,6.568340652963345,6.410935882764732,6.215796163597206,5.985180658612204,5.721230170109328,5.412089661369183,5.048208086395694,4.62737926284822,4.153696060133691,3.642331471928596,3.0615224977706896
9.0,0.0,9.0,0.0,120.0,0.0,0.0,0.0,0.0,-107.0,0.0,-45.0,0.0,0.0,0.0,34.27253218749016,17.55503396713325,6.328054093744101,6.1486815554839565,6.031300859156829,5.897368968704341,5.725317751645939,5.5152480850204935,5.258448436358277,4.960231906992565,4.626137258317935,4.245015087631627,3.8110406628236015,3.3299144826109677,2.8167315678322993,2.298890033524729,1.7607695968082082,6.875362828051358,6.747022241262128,6.66239473684216,6.565172508650815,6.439251297794748,6.283832936999425,6.091230995230029,5.8637226525950386,5.603477015894051,5.298881107704471,4.940636491393893,4.526721313234684,4.061334781094632,3.5595431782575564,2.990408493211435
