Fiducial,Line_number,Easting,Northing,Height,Elevation,tx_pitch,tx_roll,tx_yaw,txrx_dx,txrx_dy,txrx_dz,rx_pitch,rx_roll,rx_yaw,S0Z_time_3.834e-04,S0Z_time_3.924e-04,S0Z_time_4.039e-04,S0Z_time_4.184e-04,S0Z_time_4.364e-04,S0Z_time_4.589e-04,S0Z_time_4.869e-04,S0Z_time_5.224e-04,S0Z_time_5.679e-04,S0Z_time_6.249e-04,S0Z_time_6.969e-04,S0Z_time_7.879e-04,S0Z_time_9.019e-04,S0Z_time_1.046e-03,S0Z_time_1.227e-03,S0Z_time_1.456e-03,S0Z_time_1.744e-03,S0Z_time_2.109e-03,S0Z_time_2.567e-03,S0Z_time_3.145e-03,S0Z_time_3.864e-03,S0Z_time_4.745e-03,S0Z_time_5.821e-03,S0Z_time_7.140e-03,S0Z_time_8.754e-03,S0Z_time_1.073e-02,S1Z_time_2.057e-05,S1Z_time_2.607e-05,S1Z_time_3.307e-05,S1Z_time_4.206e-05,S1Z_time_5.356e-05,S1Z_time_6.807e-05,S1Z_time_8.607e-05,S1Z_time_1.086e-04,S1Z_time_1.366e-04,S1Z_time_1.721e-04,S1Z_time_2.176e-04,S1Z_time_2.746e-04,S1Z_time_3.466e-04,S1Z_time_4.376e-04,S1Z_time_5.516e-04,S1Z_time_6.956e-04,S1Z_time_8.771e-04,S1Z_time_1.106e-03,S1Z_time_1.394e-03
33.0,0.0,33.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,9.468717497302988e-11,8.532564576464563e-11,7.071336585322627e-11,6.796197966760451e-11,5.635724023219664e-11,4.7717255739410536e-11,3.986670282101268e-11,3.2362418691143883e-11,2.5410195143799358e-11,1.8642234139672762e-11,1.5196294422214665e-11,1.1403556898465164e-11,7.662839557244391e-12,5.46390589168404e-12,3.816528395745859e-12,2.585364988276415e-12,1.7414838305687763e-12,1.1140796645108165e-12,7.428460659892662e-13,4.333775582421226e-13,2.7451504628311733e-13,1.567599171286901e-13,8.444287015968608e-14,5.093940045539207e-14,2.4669090292158414e-14,1.5867793934284295e-14,2.732180031417923e-09,1.5073880226187295e-09,9.470217116131528e-10,6.71583817498318e-10,4.671492390845349e-10,3.21776854442728e-10,2.366346915149142e-10,1.5651809846416989e-10,1.1177183454365049e-10,7.451548481035404e-11,5.0475205898859865e-11,3.354497293303061e-11,2.0481942522042056e-11,1.305932701946131e-11,7.953926681724652e-12,4.644574450789489e-12,2.646978399669191e-12,1.5697818163430527e-12,8.003002894238901e-13
34.0,0.0,34.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,9.441934822000124e-11,8.532682926702706e-11,7.416902038916933e-11,6.1966406732491e-11,6.06944626983081e-11,4.7940357640260455e-11,4.025248955389366e-11,3.4133422343640386e-11,2.761022363464251e-11,2.029336460647242e-11,1.532890628061729e-11,1.0838901557416987e-11,7.790327646597737e-12,5.667454123864983e-12,3.97740428751493e-12,2.6802560122926707e-12,1.751737800540874e-12,1.1004146662122858e-12,6.860118590969258e-13,4.549033196297346e-13,2.8136040754872946e-13,1.557245863461813e-13,9.920555846579841e-14,5.1154878844823475e-14,2.724616127570416e-14,1.4414806750131348e-14,2.717305415960456e-09,1.4656829105355099e-09,9.463765021416946e-10,6.600758093433804e-10,4.5320612223968256e-10,3.2255930877979967e-10,2.308839214389869e-10,1.6148218265970216e-10,1.1290075021612216e-10,7.991993835323298e-11,5.2043572978068795e-11,3.154568416563733e-11,2.0692536296427558e-11,1.3145919936554405e-11,8.120634763329096e-12,4.75233195853407e-12,2.8561208357445703e-12,1.5480022221793274e-12,8.59980048428916e-13
35.0,0.0,35.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,9.495335839653416e-11,8.55548948438609e-11,7.538408283930521e-11,6.903473855266944e-11,5.6639687333489746e-11,4.676118314440638e-11,4.141147110534164e-11,3.357269569413018e-11,2.5208934403487892e-11,1.970780346239128e-11,1.555163118381146e-11,1.1988775594174559e-11,8.721842182612027e-12,6.001329587806881e-12,3.789105725621895e-12,2.6621522952558817e-12,1.7417872286107274e-12,1.1412375584776627e-12,7.414459352072611e-13,4.2404817681649393e-13,2.7534190710375627e-13,1.5776682488590744e-13,8.924560775488515e-14,5.098169519681783e-14,2.5681240872353465e-14,1.3831666023984305e-14,2.82296996250602e-09,1.409799240744652e-09,9.901411477127728e-10,6.583303163370057e-10,4.811655766530811e-10,3.253074688998249e-10,2.2874095872593285e-10,1.6090221568036226e-10,1.160579223066117e-10,7.945931861383562e-11,5.353919928153924e-11,3.584196769717474e-11,2.237761925838041e-11,1.2863637328930197e-11,7.541886750781034e-12,4.977807422207984e-12,2.9800878696670923e-12,1.6083824066010845e-12,8.108496869150084e-13
36.0,0.0,36.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,9.885448548936577e-11,8.90420199370553e-11,8.006904552178762e-11,6.819230659757904e-11,5.920430166319878e-11,5.160285298408936e-11,4.1838147251161435e-11,3.298917818684072e-11,2.8037696160520727e-11,2.0461554834908743e-11,1.58934668574963e-11,1.1367649646889764e-11,8.157255617727476e-12,5.610418496139256e-12,3.8766835004184035e-12,2.7539295748945558e-12,1.7695304609942588e-12,1.1048853275566207e-12,7.441247243304943e-13,4.636147483229286e-13,2.667269450598121e-13,1.5888322707473995e-13,8.779152634568787e-14,5.167439153845189e-14,2.7694145319685003e-14,1.3959635976029023e-14,2.8552107601537834e-09,1.523751599780162e-09,1.0415742990773386e-09,6.869684755953482e-10,5.010214830145369e-10,3.499998259565992e-10,2.3784770020506583e-10,1.6017837463219529e-10,1.1360199297605102e-10,8.005716732368684e-11,5.243742839090053e-11,3.449979905091644e-11,2.1411807781079103e-11,1.3585572324330721e-11,8.21187680481724e-12,5.066087415150747e-12,2.8534459913812007e-12,1.4976248957453321e-12,8.621227767181895e-13
37.0,0.0,37.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,1.0246241957596366e-10,9.200449346252018e-11,8.044527516887732e-11,6.884422038352624e-11,6.045360886582526e-11,5.047600320420872e-11,4.065516178761346e-11,3.386269689470753e-11,2.7531766432548642e-11,2.0598822441604623e-11,1.5604272554610016e-11,1.1758465479388804e-11,8.101476474718162e-12,5.783394973414345e-12,3.757726614317985e-12,2.7791017504475588e-12,1.8288409173121602e-12,1.1781514011475976e-12,7.366625832201822e-13,4.5132319194636177e-13,2.638190893832644e-13,1.568883214630144e-13,9.385454314774381e-14,5.460610778658387e-14,3.0150513532119723e-14,1.706861295177129e-14,2.947355478223416e-09,1.673752053937984e-09,1.0235440910167448e-09,7.357829440259542e-10,5.127273674605041e-10,3.582867720942e-10,2.4651388545887456e-10,1.761078240515057e-10,1.2331125817442062e-10,7.818825572718757e-11,4.914693738161868e-11,3.4715472978922334e-11,2.2019438456764398e-11,1.4176466976187513e-11,8.452578098632544e-12,5.1676820693437095e-12,2.8768209174827716e-12,1.631626859353807e-12,8.469286545178415e-13
38.0,0.0,38.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,1.0125927993429777e-10,9.470838397447079e-11,8.310122735583178e-11,7.111084929123766e-11,6.2862548651603e-11,5.0860005244654236e-11,4.3214490082930374e-11,3.5687239497293925e-11,2.6711364061229498e-11,2.2232819356913848e-11,1.6827985658208443e-11,1.1266894664798097e-11,8.373087845709884e-12,6.25258269076545e-12,4.25169544190913e-12,2.7299933410838934e-12,1.7188567220606094e-12,1.181568583824896e-12,7.194147912619482e-13,4.5038722332447597e-13,2.7180000964903056e-13,1.6098258540180618e-13,9.373249126446266e-14,5.312163988457e-14,2.989001608976562e-14,1.3973801894985744e-14,2.686641489130621e-09,1.5018483419712684e-09,1.062226858637759e-09,6.787399941831332e-10,5.108281882427861e-10,3.686780286940961e-10,2.499110474111493e-10,1.7195925617545106e-10,1.1721335154568488e-10,8.283806974329734e-11,5.585215078073596e-11,3.6706364636030414e-11,2.2906321911838587e-11,1.4268959173399858e-11,8.439454868942295e-12,4.991534163677857e-12,2.9151278985711767e-12,1.678277828277078e-12,9.132895737355545e-13
39.0,0.0,39.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,1.0574818166765914e-10,9.261770775415053e-11,8.926832024102886e-11,7.268596858218759e-11,6.475723695829298e-11,5.501692628962353e-11,4.2859024477536e-11,3.3708949579004405e-11,2.9023768754189524e-11,2.1792580976965864e-11,1.6279231482745e-11,1.1353054357245077e-11,7.987886737327158e-12,6.105839295880105e-12,4.085624064885063e-12,2.763707768932741e-12,1.788716043028057e-12,1.1106061200847466e-12,7.420294417635159e-13,4.348194925021915e-13,2.7127700933194735e-13,1.6778013232849452e-13,8.986941320921905e-14,5.5527846294741855e-14,3.012181111441314e-14,1.7926938784698078e-14,2.766989515872488e-09,1.5997201080363098e-09,9.8436502367581e-10,7.427386436363396e-10,5.281729336645819e-10,3.6005880299288517e-10,2.499368346334559e-10,1.8643863674174903e-10,1.2192140284616446e-10,8.621943860723326e-11,5.689636250167141e-11,3.7441099505999716e-11,2.3242103785022e-11,1.4055626806297635e-11,8.854293174842591e-12,5.15747446011348e-12,3.0868944322858554e-12,1.6622856068566718e-12,9.387305957969801e-13
40.0,0.0,40.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,1.0164014184935776e-10,9.482869102907058e-11,8.658677649166597e-11,7.2334031119328e-11,6.233006199955747e-11,5.40177098646993e-11,4.5710000462076735e-11,3.6285441553008493e-11,2.8722653819478535e-11,2.20528431413186e-11,1.7233543871504573e-11,1.2193382079133976e-11,8.809815221559928e-12,6.251433972709441e-12,4.120187546115373e-12,2.860764581909661e-12,1.8844529978393213e-12,1.1241687904320937e-12,7.313208074234902e-13,4.629554992365946e-13,2.712826482385683e-13,1.6225400707511973e-13,9.456679820162215e-14,5.3506158037657255e-14,2.767514653246556e-14,1.402569434786405e-14,2.6522933439833314e-09,1.616744562498991e-09,1.0366019420024354e-09,7.582479109144735e-10,5.072976604506064e-10,3.8375607887608555e-10,2.502366072272927e-10,1.8976375057754875e-10,1.2236357426589104e-10,8.540075560611468e-11,6.057232317018044e-11,3.518612553573783e-11,2.2477604216352507e-11,1.4860581709271707e-11,8.681768176943978e-12,5.365093677679938e-12,3.0560003184692944e-12,1.6254347768912863e-12,9.223200228386706e-13
41.0,0.0,41.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,1.1124357622751362e-10,9.747038446720261e-11,8.504819649005124e-11,7.513464778713342e-11,6.399631747381505e-11,5.43819754612719e-11,4.4668972251304973e-11,3.781165251413692e-11,2.9906291100728085e-11,2.2936131644732073e-11,1.6667309537577662e-11,1.2356211471124114e-11,8.799154519769086e-12,6.187146712750595e-12,4.352022618320386e-12,2.8103675027188547e-12,1.8016484885807117e-12,1.1685175287735585e-12,7.093698571625657e-13,4.2862809574925023e-13,2.677012475282557e-13,1.5560198998560837e-13,9.213747372489756e-14,5.415660747250835e-14,3.2592171898039056e-14,1.583349650335134e-14,2.7881884729459364e-09,1.6237868134407577e-09,1.1013205985678299e-09,7.785307273827345e-10,5.30974352042227e-10,4.006479929041431e-10,2.726227229779855e-10,1.8562714705120483e-10,1.3008712119227777e-10,8.682027060636333e-11,5.999696579304747e-11,4.011784544225798e-11,2.4262744912753952e-11,1.4461877608761042e-11,9.281374365367303e-12,5.341548630170661e-12,2.9942604548499737e-12,1.70745600573636e-12,9.451219270018197e-13
42.0,0.0,42.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,1.1534973616668987e-10,9.781228069096915e-11,9.11405799950427e-11,7.929611980402142e-11,6.688978494530285e-11,5.656536784298375e-11,4.5677003780006204e-11,3.9650546748071616e-11,2.9887130691792566e-11,2.3217166246812397e-11,1.696245345590263e-11,1.2759412577733254e-11,8.768166011157481e-12,6.4986943226297835e-12,4.520679486485294e-12,2.979476409767909e-12,1.8228144265039708e-12,1.0962632425477922e-12,7.582748673306461e-13,4.639091207166018e-13,2.790641432111293e-13,1.6420095805049953e-13,9.786156400114694e-14,5.4857483992835986e-14,3.3293101353950036e-14,1.7019837938903787e-14,2.829411698675274e-09,1.6233764550286098e-09,1.1899509798422424e-09,8.208781709374304e-10,5.830365781122162e-10,4.0315453266493307e-10,2.7954344253041143e-10,1.8685965807379228e-10,1.381895469187662e-10,8.998086202909704e-11,5.933823295350585e-11,3.972799595546611e-11,2.4575160946332724e-11,1.4751431577650058e-11,9.165517326465558e-12,5.507050996955055e-12,3.1033921402126873e-12,1.6630255732766596e-12,9.703834520260435e-13
43.0,0.0,43.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,1.1052181281310408e-10,1.0583411846270516e-10,8.997102605121788e-11,7.939106930516821e-11,6.89027004982502e-11,5.989048379083992e-11,4.50213007381077e-11,4.1228180985337125e-11,3.086457558747205e-11,2.1827897944620564e-11,1.662385358420226e-11,1.2592483677129257e-11,8.98972487522318e-12,6.536083786019283e-12,4.288160047991975e-12,2.7525378180040338e-12,1.9277170274489293e-12,1.2189605760786597e-12,7.175397143479638e-13,4.621262999053958e-13,2.7485981060452885e-13,1.613806849203078e-13,9.540735419725717e-14,5.304079437828245e-14,2.8264683080194865e-14,1.727213880368005e-14,2.7747160389083175e-09,1.6623186064059082e-09,1.0947206761870777e-09,7.742871720135181e-10,5.988620881894659e-10,4.105062324140522e-10,2.7253709454786407e-10,1.997050744618665e-10,1.3391002892502499e-10,9.079098214253846e-11,5.89378480191847e-11,4.020227985711871e-11,2.439289396414157e-11,1.5137380071148708e-11,9.166685702840884e-12,5.490616588160278e-12,3.263835945117096e-12,1.8022695738933072e-12,9.827786744183125e-13
