Fiducial,Line_number,Easting,Northing,Height,Elevation,tx_pitch,tx_roll,tx_yaw,txrx_dx,txrx_dy,txrx_dz,rx_pitch,rx_roll,rx_yaw,PX,PZ,S0X_time_1.086e-05,S0X_time_3.256e-05,S0X_time_5.426e-05,S0X_time_8.680e-05,S0X_time_1.411e-04,S0X_time_2.279e-04,S0X_time_3.689e-04,S0X_time_5.860e-04,S0X_time_9.115e-04,S0X_time_1.411e-03,S0X_time_2.192e-03,S0X_time_3.418e-03,S0X_time_5.339e-03,S0X_time_8.301e-03,S0X_time_1.338e-02,S0Z_time_1.086e-05,S0Z_time_3.256e-05,S0Z_time_5.426e-05,S0Z_time_8.680e-05,S0Z_time_1.411e-04,S0Z_time_2.279e-04,S0Z_time_3.689e-04,S0Z_time_5.860e-04,S0Z_time_9.115e-04,S0Z_time_1.411e-03,S0Z_time_2.192e-03,S0Z_time_3.418e-03,S0Z_time_5.339e-03,S0Z_time_8.301e-03,S0Z_time_1.338e-02
0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,-107.0,0.0,-45.0,0.0,0.0,0.0,34.27253218749016,17.55503396713325,4.569113488389733,2.668519229649635,2.169480563067049,1.7448278917984616,1.2571973103505831,0.7895917201889421,0.41812478070048026,0.18622513807626026,0.07735749667575546,0.03049129678553428,0.008800271077249499,0.004109043432221108,-0.005670713484460855,-0.0017976645467446383,0.005450440034939851,6.957895335500506,4.915542610533218,4.256486857058633,3.6774717797592222,2.947639112539845,2.129892990299675,1.3466407465116286,0.7492852951433798,0.36984525548487596,0.16409319677655873,0.06143264446978851,0.019681180387744267,0.006367677634211257,0.0017066465460086125,0.0010037506050463109
1.0,0.0,1.0,0.0,120.0,0.0,0.0,0.0,0.0,-107.0,0.0,-45.0,0.0,0.0,0.0,34.27253218749016,17.55503396713325,4.56831651322903,2.6773494503994932,2.205526181157127,1.8111146636416051,1.352837509201648,0.9150353347691359,0.5168910470339302,0.24808217983683337,0.10070227502610563,0.03687894006102449,0.009260549930253933,0.0021331143754202636,-0.0004575478195705015,0.0009394322515607405,-0.0015976230886184776,6.922843640306301,4.934905195624763,4.319192731884717,3.772334245980554,3.118134955718689,2.3617603453233857,1.576014326209819,0.9302914615996721,0.48800407184274147,0.2319746583041185,0.0924491502796844,0.033312626529783916,0.010897960040773752,0.004992846786276104,0.0013395278249822605
2.0,0.0,2.0,0.0,120.0,0.0,0.0,0.0,0.0,-107.0,0.0,-45.0,0.0,0.0,0.0,34.27253218749016,17.55503396713325,4.558163323978763,2.6592485771436882,2.221080608831065,1.8477699933523262,1.4355748123506786,1.0003306369176235,0.6036684942223131,0.30557642144993186,0.1403710714301586,0.05076619361046098,0.015119085093325598,-0.00021058477656623383,-0.008252850955582645,0.0001180247000865956,-0.000739818526151115,6.962567871323053,4.975220381123502,4.3502954306534125,3.8404263152011957,3.2272116997855163,2.5272783246489894,1.760464797836994,1.0865266228913992,0.6043416679070995,0.29619516647252464,0.1250582123932942,0.046768214327755214,0.01720512304125497,0.0044742331710920825,-0.0001476092073736566
3.0,0.0,3.0,0.0,120.0,0.0,0.0,0.0,0.0,-107.0,0.0,-45.0,0.0,0.0,0.0,34.27253218749016,17.55503396713325,4.587509591834883,2.7170955663593612,2.2399657289781576,1.8765956164278508,1.4915622887899909,1.0795946530496248,0.6749644622246576,0.3667418768724359,0.1719516907955231,0.0700049831368021,0.01837986051378757,0.010683628906821957,0.0007223535291956634,-0.00032534474360828983,-0.002217283416369523,6.947220822132645,4.996403714219841,4.381707288525715,3.871206296182868,3.305578130882109,2.638073875141972,1.904665638407148,1.2294144839737868,0.714041984876929,0.3619294546811189,0.16083777261534093,0.06413602557531871,0.019574528479907212,0.010153158330163337,0.0009260657232505883
4.0,0.0,4.0,0.0,120.0,0.0,0.0,0.0,0.0,-107.0,0.0,-45.0,0.0,0.0,0.0,34.27253218749016,17.55503396713325,4.580948040534753,2.729940412777581,2.268481129870184,1.9051887865054498,1.5173529311237486,1.12635787478205,0.7284882573283507,0.42113135126687967,0.2035950381006053,0.08265692122567644,0.03195728390969621,0.01002590264181736,-0.0009079635294768434,0.0032659777441948323,-9.74559752500733e-05,6.963454256228146,5.017628110504458,4.401360231615503,3.9006077329326034,3.3509209474298554,2.7292682706619384,2.027571611119861,1.3550496847282623,0.8144679471543051,0.4298752559102857,0.19719690824550307,0.08077713754659485,0.029147156860078013,0.00775292027436349,0.0038858829307282985
5.0,0.0,5.0,0.0,120.0,0.0,0.0,0.0,0.0,-107.0,0.0,-45.0,0.0,0.0,0.0,34.27253218749016,17.55503396713325,4.571724092121762,2.746795456543242,2.28499179931527,1.9221304412136146,1.542212011921507,1.1691053714260151,0.7893683252486852,0.45851868551214475,0.23750211909019248,0.10824683002720954,0.038580627386909795,0.013800138943789394,0.007354016267679096,0.00037658650443595724,0.002204273823260495,6.965286689800758,5.041824859282284,4.426364907538534,3.9205902813242135,3.3858173880094737,2.790769200773583,2.12522004387322,1.4603284746596867,0.8967884122223079,0.4960926145241516,0.23456797293092688,0.09854186031671772,0.038273142282101116,0.013200458870961697,0.004600303741921103
6.0,0.0,6.0,0.0,120.0,0.0,0.0,0.0,0.0,-107.0,0.0,-45.0,0.0,0.0,0.0,34.27253218749016,17.55503396713325,4.585804635473881,2.791923820173077,2.3050656843721775,1.9403320003671427,1.5717648872797647,1.1880259872674657,0.8296702953436622,0.5055970017029732,0.2739211881614285,0.12171246975136311,0.051441252878014605,0.017539047358835904,0.004234892901775115,0.003214387526687108,-0.0016637937960616194,6.97859602762414,5.058204296149625,4.449928459051919,3.951556483427278,3.426306501328569,2.8434956134352123,2.1916745799106927,1.5502306772443974,0.9878061802382775,0.5563342199262197,0.2753733064323896,0.11443795527166649,0.044238903378295426,0.013619018912243057,0.006135160473773483
7.0,0.0,7.0,0.0,120.0,0.0,0.0,0.0,0.0,-107.0,0.0,-45.0,0.0,0.0,0.0,34.27253218749016,17.55503396713325,4.600712918274723,2.7853405213592093,2.329852110710773,1.959436774941807,1.5941695030440384,1.220870367514235,0.8605601595795226,0.531470731332371,0.3040001829270088,0.13753635674800915,0.04954349662264284,0.02134278012595466,0.005479661483926086,0.0007374447923560876,0.002071600563295398,6.981926967412349,5.090208156886174,4.474901952408374,3.9724741603367204,3.4535997676414953,2.8858883943277736,2.256871105333229,1.6265210597323034,1.0621927287551318,0.6166221639606697,0.31040701952309474,0.13704855939747404,0.05234412148732732,0.015665554367433603,0.004650865412427333
8.0,0.0,8.0,0.0,120.0,0.0,0.0,0.0,0.0,-107.0,0.0,-45.0,0.0,0.0,0.0,34.27253218749016,17.55503396713325,4.60398606811316,2.8435262897835343,2.357764270685463,1.988520550873738,1.5959892509584228,1.2388406773705878,0.880568064658837,0.5681996812038153,0.3264156294622346,0.15540378860038367,0.06354632624058111,0.01976766870917162,0.00541831145865591,0.003292180308018841,0.008077562219238565,7.003145382511549,5.106332965746705,4.510958703667335,4.007510822701804,3.4784070627940924,2.9201385715912753,2.3098704522603137,1.6856999685705114,1.1256801940979555,0.6644338371348908,0.34489590412983157,0.15472255346399114,0.0638576205955363,0.019258473978734016,0.008020853739993582
9.0,0.0,9.0,0.0,120.0,0.0,0.0,0.0,0.0,-107.0,0.0,-45.0,0.0,0.0,0.0,34.27253218749016,17.55503396713325,4.61491643593244,2.8606735692096894,2.3871887162468073,2.002461252759156,1.6166309287374678,1.2526251085062077,0.9080039455739195,0.5922943007320558,0.339045811337581,0.16829490435567582,0.06829077677680526,0.03322822831047772,0.011502613990903398,0.0018870562437944916,0.0013334637696602349,6.98993471252558,5.120489377929015,4.542432350772083,4.0257760000062595,3.4946483584597936,2.9406596179567845,2.347514540644678,1.7398804803582797,1.1806440260956417,0.7192249481312032,0.38176495817887185,0.174423155061746,0.07114498921712818,0.02456061765553457,0.006752511524335078
