Fiducial,Line_number,Easting,Northing,Height,Elevation,tx_pitch,tx_roll,tx_yaw,txrx_dx,txrx_dy,txrx_dz,rx_pitch,rx_roll,rx_yaw,S0Z_time_3.834e-04,S0Z_time_3.924e-04,S0Z_time_4.039e-04,S0Z_time_4.184e-04,S0Z_time_4.364e-04,S0Z_time_4.589e-04,S0Z_time_4.869e-04,S0Z_time_5.224e-04,S0Z_time_5.679e-04,S0Z_time_6.249e-04,S0Z_time_6.969e-04,S0Z_time_7.879e-04,S0Z_time_9.019e-04,S0Z_time_1.046e-03,S0Z_time_1.227e-03,S0Z_time_1.456e-03,S0Z_time_1.744e-03,S0Z_time_2.109e-03,S0Z_time_2.567e-03,S0Z_time_3.145e-03,S0Z_time_3.864e-03,S0Z_time_4.745e-03,S0Z_time_5.821e-03,S0Z_time_7.140e-03,S0Z_time_8.754e-03,S0Z_time_1.073e-02,S1Z_time_2.057e-05,S1Z_time_2.607e-05,S1Z_time_3.307e-05,S1Z_time_4.206e-05,S1Z_time_5.356e-05,S1Z_time_6.807e-05,S1Z_time_8.607e-05,S1Z_time_1.086e-04,S1Z_time_1.366e-04,S1Z_time_1.721e-04,S1Z_time_2.176e-04,S1Z_time_2.746e-04,S1Z_time_3.466e-04,S1Z_time_4.376e-04,S1Z_time_5.516e-04,S1Z_time_6.956e-04,S1Z_time_8.771e-04,S1Z_time_1.106e-03,S1Z_time_1.394e-03
0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,1.3946775553621864e-11,1.3336843644363995e-11,1.2660114773206112e-11,1.1920151596338764e-11,1.1118971178929938e-11,1.0285399355484044e-11,9.4280372237386e-12,8.529980437978496e-12,7.607226070190516e-12,6.699852990566928e-12,5.814536524405225e-12,4.965496284827422e-12,4.177765903809564e-12,3.453971146457318e-12,2.801278144692356e-12,2.225607642296349e-12,1.7316888964727193e-12,1.3163294087329288e-12,9.757012520872496e-13,7.047360555469367e-13,4.969238549844382e-13,3.436565126515738e-13,2.327887959055698e-13,1.5444869483330365e-13,1.0038578369449564e-13,6.38468450275871e-14,1.428675529286595e-10,7.073372735227277e-11,4.802622456544132e-11,3.643474729132827e-11,2.8425121915196178e-11,2.2445445085265514e-11,1.7873954047938723e-11,1.4226576045114899e-11,1.129274471713707e-11,8.889527603560592e-12,6.896939345749518e-12,5.302376207737691e-12,4.018938233487246e-12,2.998121592540833e-12,2.2034313939256186e-12,1.587626775453449e-12,1.1205039879445821e-12,7.752953999282662e-13,5.26056586722672e-13
1.0,0.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,1.1810951906225606e-11,1.1287387492253285e-11,1.0707970753905132e-11,1.0077774147232407e-11,9.398122997674295e-12,8.692908857650015e-12,7.969526612874589e-12,7.2133798006377114e-12,6.4376689370589614e-12,5.6753489813011794e-12,4.932039966404076e-12,4.219028011917891e-12,3.557022508202973e-12,2.947969211925881e-12,2.3977420459249705e-12,1.9112395549541034e-12,1.4925795529171613e-12,1.1392164777199074e-12,8.482163293527598e-13,6.156301110511971e-13,4.363243433765721e-13,3.033459036318596e-13,2.0659618075203077e-13,1.3782696282069182e-13,9.008329286734222e-14,5.761760426362597e-14,2.1354883995377315e-10,8.954682291454224e-11,4.8885182838727805e-11,3.330785401496338e-11,2.497728382107703e-11,1.9384618957603645e-11,1.5281051960047342e-11,1.2076437392057978e-11,9.548509189081794e-12,7.491348026444442e-12,5.800868208239109e-12,4.455364617993418e-12,3.3753791960100346e-12,2.519263114043176e-12,1.853131933169936e-12,1.337464958846484e-12,9.459745418574512e-13,6.564028990473666e-13,4.4696652670005495e-13
2.0,0.0,2.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,1.0108783730443837e-11,9.649839956601145e-12,9.14488011483745e-12,8.599500257837037e-12,8.014675793670457e-12,7.410320210160569e-12,6.792485112897543e-12,6.1487021854064724e-12,5.4896251478769145e-12,4.842776139548323e-12,4.212792724354263e-12,3.6087136298800323e-12,3.047686664668385e-12,2.531139237282214e-12,2.0638582743612436e-12,1.6498729695844271e-12,1.2927310271316312e-12,9.903387467593027e-13,7.403934898212495e-13,5.397762262099589e-13,3.8438637711130593e-13,2.685595531426172e-13,1.8383481640853746e-13,1.232824316182063e-13,8.100491185614534e-14,5.2091268356689486e-14,3.0377838324661823e-10,1.2796872105500516e-10,5.948979338224012e-11,3.376470267568303e-11,2.2953079670603493e-11,1.7154577517064432e-11,1.3293691576600153e-11,1.0402075156096064e-11,8.177461571503614e-12,6.3846674017734334e-12,4.931424193169384e-12,3.7803641273096545e-12,2.8610388119805797e-12,2.1353036553299743e-12,1.571186853347967e-12,1.1353769704253277e-12,8.043344225113722e-13,5.594695292835874e-13,3.821116643111425e-13
3.0,0.0,3.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,8.747255151415037e-12,8.333563007656045e-12,7.8840892306484e-12,7.403963707093541e-12,6.893077017569101e-12,6.368494213280726e-12,5.8344254604541255e-12,5.280498334792496e-12,4.714807922458612e-12,4.160780436041155e-12,3.6220590200676277e-12,3.1060333914678103e-12,2.6268210057576457e-12,2.1854840198026538e-12,1.7858776284060952e-12,1.4313102069639435e-12,1.124799004463308e-12,8.645805430141028e-13,6.487930761865083e-13,4.749445528314174e-13,3.3971240301651423e-13,2.384450788240246e-13,1.6399975568675808e-13,1.1052410225953245e-13,7.2987907634474e-14,4.717946847970988e-14,3.929753386462884e-10,1.7836516858375876e-10,8.031056075718899e-11,3.9380066110105375e-11,2.2957394296738946e-11,1.5773636955453267e-11,1.1807523845146252e-11,9.100749450578754e-12,7.091934803827411e-12,5.501561828174112e-12,4.2352777494547596e-12,3.2370912307947465e-12,2.4463000470282913e-12,1.8245806716320633e-12,1.3423023065133683e-12,9.707830801414217e-13,6.884927361519721e-13,4.798761003670114e-13,3.2856270215885346e-13
4.0,0.0,4.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,7.666998238070007e-12,7.276184054804253e-12,6.863246746126922e-12,6.4313492614704595e-12,5.9774592696601665e-12,5.515948256802832e-12,5.048660431077207e-12,4.5670563847983135e-12,4.076782579430603e-12,3.5980169656771187e-12,3.133405704390028e-12,2.689157760005634e-12,2.276769109020535e-12,1.8970634347791594e-12,1.553077926414663e-12,1.2475391127062538e-12,9.829662399661482e-13,7.578547616910166e-13,5.706419117574185e-13,4.19320051400212e-13,3.011536417215193e-13,2.1229488776255764e-13,1.4666769012421572e-13,9.930567906414859e-14,6.589321621200044e-14,4.2806022931219e-14,4.69025841713061e-10,2.3103372642380236e-10,1.081146644091115e-10,5.034237340531856e-11,2.5640617621907358e-11,1.549571086496118e-11,1.0824588032385788e-11,8.107604958607949e-12,6.2310882846754125e-12,4.793737651353258e-12,3.673158768518583e-12,2.7960421992415254e-12,2.10917068775301e-12,1.5709606230283407e-12,1.1550355705948805e-12,8.356870929063535e-13,5.930622528058791e-13,4.1408325281340247e-13,2.8406333809361817e-13
5.0,0.0,5.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,6.8359320613588255e-12,6.439461664035379e-12,6.040305894838576e-12,5.638620528275661e-12,5.226361008689584e-12,4.813981357900631e-12,4.399947260608079e-12,3.976726109794375e-12,3.547771169102723e-12,3.13046618644842e-12,2.7265161201299105e-12,2.3412228460957124e-12,1.98382410998744e-12,1.654990031124253e-12,1.3570328536063202e-12,1.0922199760934645e-12,8.625958919870668e-13,6.668772332839154e-13,5.03692625221719e-13,3.714185593100129e-13,2.677620373042282e-13,1.8951954282250826e-13,1.3148268597258944e-13,8.941816054050835e-14,5.96017343177958e-14,3.8905067187192925e-14,5.284672087028444e-10,2.791642262370824e-10,1.385529782483957e-10,6.536108108208182e-11,3.1120734815361263e-11,1.6597634974614335e-11,1.0445439810357264e-11,7.408568792166568e-12,5.556184955741535e-12,4.2256272102222354e-12,3.216334805670574e-12,2.435527937392341e-12,1.833018869023338e-12,1.3623072320210514e-12,1.0007314625548915e-12,7.239902321842383e-13,5.139134438679053e-13,3.593535156870342e-13,2.468562137718856e-13
6.0,0.0,6.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,6.2374515902874625e-12,5.802332795813951e-12,5.389573780231977e-12,4.996757188615458e-12,4.6098115819420166e-12,4.2335638738998266e-12,3.861433733981253e-12,3.4852853622793933e-12,3.1064117578875214e-12,2.739564424655414e-12,2.3856241769561013e-12,2.049082184489811e-12,1.7372591646316965e-12,1.4506962557918842e-12,1.1910731687854602e-12,9.603023018189178e-13,7.59969459884793e-13,5.889943959147148e-13,4.461149901767593e-13,3.300210941488288e-13,2.387521329443629e-13,1.6962636014388965e-13,1.1814457803075993e-13,8.068373635664812e-14,5.401123243886773e-14,3.541943464160358e-14,5.728516800065594e-10,3.19596086634538e-10,1.6808409060568426e-10,8.253478051293525e-11,3.8924080296827264e-11,1.9165519344998876e-11,1.0787460939093427e-11,7.0356682295951444e-12,5.052743435428646e-12,3.772224635392317e-12,2.8436034486645202e-12,2.1394008707484525e-12,1.6052120287292153e-12,1.1894172900190976e-12,8.727485375614037e-13,6.310037098335427e-13,4.478559175762654e-13,3.1355297127275285e-13,2.1556453033220525e-13
7.0,0.0,7.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,5.858685511939437e-12,5.352018314063582e-12,4.8959860389629874e-12,4.4875128950020295e-12,4.1072601965660915e-12,3.753467059849865e-12,3.4127148973963863e-12,3.0740633317575064e-12,2.7361323094281373e-12,2.410862389693135e-12,2.0983961783210512e-12,1.8024034034018609e-12,1.5286107581947431e-12,1.2773911646437152e-12,1.0498857624401256e-12,8.477371960402824e-13,6.720874721291229e-13,5.220507283887875e-13,3.9641144191851514e-13,2.9412220393481726e-13,2.1347072377018765e-13,1.5220215212276755e-13,1.0639949769768853e-13,7.295074783693214e-14,4.9033779800766276e-14,3.229941935834382e-14,6.056621850996435e-10,3.518245907476584e-10,1.94555733745679e-10,1.0010055997230874e-10,4.825556976544272e-11,2.304749640081363e-11,1.1903622887113062e-11,7.036459944161008e-12,4.727712511413368e-12,3.4198629833858327e-12,2.539684491506591e-12,1.8953408846689707e-12,1.4161446804767028e-12,1.0452775228455246e-12,7.65927109052567e-13,5.530934974815769e-13,3.9240370228227374e-13,2.7500753316968935e-13,1.8910297464346021e-13
8.0,0.0,8.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,5.683544327489382e-12,5.076914773542329e-12,4.549228476243243e-12,4.099438506060285e-12,3.705251239126829e-12,3.3587824814906724e-12,3.0385925603842385e-12,2.7286877646563743e-12,2.4239850235441876e-12,2.1330280485320007e-12,1.855115419289471e-12,1.5930118839964127e-12,1.3511498302372269e-12,1.1296535222123536e-12,9.292109771436252e-13,7.512595942985404e-13,5.965172214104342e-13,4.642862682365535e-13,3.5335097021200766e-13,2.628891449178067e-13,1.91372609949769e-13,1.3689927280104241e-13,9.603212117239823e-14,6.608951876183985e-14,4.459358328430966e-14,2.9501788064997135e-14,6.305263013676205e-10,3.7681487309145493e-10,2.170503319019726e-10,1.1677138825564836e-10,5.828211868704249e-11,2.7928651821230306e-11,1.3753197093723374e-11,7.44128728754864e-12,4.598518965345772e-12,3.165469822913321e-12,2.2948096190169103e-12,1.6939315898635173e-12,1.25845414003003e-12,9.245009734495567e-13,6.76234105706725e-13,4.874230892944363e-13,3.456010201115953e-13,2.423945366251445e-13,1.6660959131417676e-13
9.0,0.0,9.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,5.6907768915815256e-12,4.962926910764062e-12,4.339521448888994e-12,3.824213127019678e-12,3.39488498890203e-12,3.0393732279170404e-12,2.728083025314161e-12,2.4382420455465754e-12,2.1598443537746944e-12,1.897110924728482e-12,1.6480718496236618e-12,1.4144022915470611e-12,1.1994913381342382e-12,1.003126717407946e-12,8.256121022586494e-13,6.682215454700871e-13,5.312755565666772e-13,4.1425702937608674e-13,3.159171664276082e-13,2.3562945213917723e-13,1.7200113203193402e-13,1.2342429843380096e-13,8.685930938706238e-14,5.998889875351341e-14,4.0625170118660695e-14,2.698887925277603e-14,6.504302605030066e-10,3.96114122507116e-10,2.3551030113591506e-10,1.3178144621419863e-10,6.830253901072667e-11,3.343400745392864e-11,1.621799882004411e-11,8.246172091174024e-12,4.680210950341599e-12,3.0129068818710248e-12,2.104275538369737e-12,1.5283487464497973e-12,1.1264729934314311e-12,8.228898786325699e-13,6.005080653119241e-13,4.317664177858257e-13,3.058952816844417e-13,2.1465998926272391e-13,1.4739599974877052e-13
