Fiducial,Line_number,Easting,Northing,Height,Elevation,tx_pitch,tx_roll,tx_yaw,txrx_dx,txrx_dy,txrx_dz,rx_pitch,rx_roll,rx_yaw,S0Z_time_3.834e-04,S0Z_time_3.924e-04,S0Z_time_4.039e-04,S0Z_time_4.184e-04,S0Z_time_4.364e-04,S0Z_time_4.589e-04,S0Z_time_4.869e-04,S0Z_time_5.224e-04,S0Z_time_5.679e-04,S0Z_time_6.249e-04,S0Z_time_6.969e-04,S0Z_time_7.879e-04,S0Z_time_9.019e-04,S0Z_time_1.046e-03,S0Z_time_1.227e-03,S0Z_time_1.456e-03,S0Z_time_1.744e-03,S0Z_time_2.109e-03,S0Z_time_2.567e-03,S0Z_time_3.145e-03,S0Z_time_3.864e-03,S0Z_time_4.745e-03,S0Z_time_5.821e-03,S0Z_time_7.140e-03,S0Z_time_8.754e-03,S0Z_time_1.073e-02,S1Z_time_2.057e-05,S1Z_time_2.607e-05,S1Z_time_3.307e-05,S1Z_time_4.206e-05,S1Z_time_5.356e-05,S1Z_time_6.807e-05,S1Z_time_8.607e-05,S1Z_time_1.086e-04,S1Z_time_1.366e-04,S1Z_time_1.721e-04,S1Z_time_2.176e-04,S1Z_time_2.746e-04,S1Z_time_3.466e-04,S1Z_time_4.376e-04,S1Z_time_5.516e-04,S1Z_time_6.956e-04,S1Z_time_8.771e-04,S1Z_time_1.106e-03,S1Z_time_1.394e-03
49.0,0.0,49.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,1.2954712495360413e-10,1.153515523623153e-10,1.0265759784950326e-10,9.117993489149051e-11,8.138681714175074e-11,6.228594566548499e-11,5.240700709156174e-11,4.1003274756223396e-11,3.2027331218543104e-11,2.5988754183050724e-11,1.9042635717076794e-11,1.362258086233404e-11,9.384322205824518e-12,6.7681815033011995e-12,4.4424398100475966e-12,3.0486998529560055e-12,1.905274376010744e-12,1.2467948872152566e-12,7.781789040715717e-13,4.408699109974566e-13,2.6825853370098914e-13,1.632239661640707e-13,8.712627228677164e-14,5.024090066847738e-14,2.8925414892237165e-14,1.622880313294535e-14,3.1290431536659676e-09,1.8558017648779105e-09,1.3638974808634557e-09,9.568764201094863e-10,6.445717887486796e-10,4.760222450498415e-10,3.39099842412929e-10,2.4181205721479715e-10,1.6163461827307525e-10,1.067206731643916e-10,7.063592262133765e-11,4.358759700225627e-11,2.7102716984558464e-11,1.6758110398766454e-11,1.0485953573424313e-11,6.051378811207364e-12,3.5190754714883095e-12,1.7927586817611471e-12,1.0511326386009294e-12
50.0,0.0,50.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,1.2844870161180625e-10,1.15646357309062e-10,1.0517308768848238e-10,9.084040844090611e-11,8.436070506448356e-11,6.747625372539483e-11,5.487113674825262e-11,4.337063468130326e-11,3.470267221208022e-11,2.6217171640201462e-11,2.0573118421726277e-11,1.3769313363760724e-11,1.0461319367449571e-11,7.219984097555167e-12,4.668064391739306e-12,2.9813020316122716e-12,2.111860322344095e-12,1.3263392337627935e-12,7.920271518636079e-13,4.455289856344878e-13,2.6302937933276057e-13,1.596718213096525e-13,9.732017727031558e-14,5.487385898065028e-14,3.079225645557649e-14,1.7130205453827444e-14,3.1419111063060584e-09,2.083255181450998e-09,1.3761148197570793e-09,9.41731847084169e-10,7.373121754386582e-10,4.864228089592968e-10,3.271662738757177e-10,2.413563246210165e-10,1.565171655923454e-10,1.1032431366711262e-10,6.986053934773613e-11,4.1657073768904664e-11,2.855181522634145e-11,1.7782103415765427e-11,1.010951342150949e-11,5.958950876235984e-12,3.547775344281876e-12,1.9470655388764358e-12,1.0855593379693708e-12
51.0,0.0,51.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,1.3645888181416643e-10,1.2051161440907878e-10,1.0746968835147728e-10,9.498214953715001e-11,7.92439210762729e-11,6.949630573135497e-11,5.4294236445624714e-11,4.591176346097311e-11,3.462508830245858e-11,2.6282381236987074e-11,1.9515432809987496e-11,1.4165181780260563e-11,1.0470528188012906e-11,7.292180315807452e-12,4.454940124058675e-12,3.182459218727084e-12,1.8939214736334097e-12,1.2609352310766444e-12,7.632182834192436e-13,4.4657623893066673e-13,2.669314286809652e-13,1.6331301829081274e-13,9.983536303880474e-14,5.2553250294580784e-14,3.1365985344057115e-14,1.826090086163272e-14,3.2220572621042765e-09,2.192985537653659e-09,1.4092612820360758e-09,9.79472023118021e-10,6.910380105105029e-10,5.077720768314067e-10,3.502914110190274e-10,2.459444811268097e-10,1.6261031780346456e-10,1.0665243282891963e-10,7.104281189003641e-11,4.714411424122188e-11,2.8786420371436597e-11,1.715113225725697e-11,1.093829201015587e-11,6.0716184338492705e-12,3.5937002890612966e-12,1.8786485819197268e-12,1.0897358971281376e-12
52.0,0.0,52.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,1.4022276603255262e-10,1.297651808527567e-10,1.085012473209772e-10,9.714067214160204e-11,8.340895223774992e-11,7.051953152385508e-11,5.74210399613895e-11,4.286355007447735e-11,3.4542711880800514e-11,2.755993176447745e-11,2.068526339671266e-11,1.4188114846414302e-11,1.0571123733301181e-11,7.256623917738526e-12,5.019085060591086e-12,3.0566163203688886e-12,2.058699561348715e-12,1.227598632068477e-12,7.760562161176062e-13,4.546752734372383e-13,2.84534169706571e-13,1.549178297846646e-13,9.698688255988681e-14,5.47320752630362e-14,3.0971567845164484e-14,1.6007495909985867e-14,3.17861532652895e-09,2.07674101739235e-09,1.4834499832052709e-09,1.1003284978460686e-09,7.104899921124199e-10,5.2086573226745e-10,3.7283164039014486e-10,2.565390893500846e-10,1.6260795318697725e-10,1.0950384347847323e-10,7.623322074753961e-11,4.826258401486912e-11,2.99913890670009e-11,1.8302504199881428e-11,1.0240029918119801e-11,6.128267960132093e-12,3.5615607309302416e-12,1.8281207198448243e-12,1.0582495086224792e-12
53.0,0.0,53.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,1.3566340876114332e-10,1.256671629914486e-10,1.1253415862848466e-10,9.573224169068093e-11,8.635038154892142e-11,6.975541884385529e-11,5.704028170807953e-11,4.389062848219846e-11,3.655766883698584e-11,2.8835185746660205e-11,2.101914358999121e-11,1.4897607442950193e-11,1.0216409594981376e-11,7.2451138842497794e-12,4.843537557485208e-12,3.0569121497707916e-12,1.994623542301517e-12,1.271329114894055e-12,8.156647849708506e-13,4.654452475939968e-13,2.824027403631651e-13,1.543645992213314e-13,9.228507631591936e-14,5.245382988029236e-14,3.083199556714643e-14,1.7677590340052868e-14,3.196755887180775e-09,2.2436065772323326e-09,1.4739066164357168e-09,1.0593932169247218e-09,7.694871714491738e-10,5.262300289791973e-10,3.83136379315885e-10,2.681263161357978e-10,1.7373972720033179e-10,1.1960885629633745e-10,7.539313087543799e-11,4.820558370296887e-11,2.903454429685745e-11,1.8071030605252392e-11,1.0778993980105676e-11,6.238620971130994e-12,3.823222792287164e-12,2.0390974072741764e-12,1.0414554193916115e-12
54.0,0.0,54.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,1.4525529834977824e-10,1.3510333584619054e-10,1.1625771540347731e-10,9.881150437782326e-11,8.633502266215098e-11,7.114122256243697e-11,5.98217940972086e-11,4.916310857730934e-11,3.7530387405272613e-11,2.8843480392377537e-11,2.1501595922348986e-11,1.4207270410335371e-11,1.0779164594289132e-11,7.592486102907065e-12,4.831750457040056e-12,3.1333122223276312e-12,2.015626881771036e-12,1.3479178748611336e-12,7.336050155331031e-13,4.785803332910182e-13,2.687719706340542e-13,1.687585641696812e-13,9.936262068252157e-14,5.4082778459198615e-14,3.1068476543372507e-14,1.637849579733579e-14,3.5319608054415904e-09,2.2666831356006943e-09,1.5595543628168948e-09,1.0947610207285782e-09,7.640815894706435e-10,5.669570069062881e-10,3.8306579143602547e-10,2.44735037865466e-10,1.7997710290524796e-10,1.1650815072963676e-10,7.935651608826286e-11,5.1752124133784574e-11,3.098542942298919e-11,1.857978792174874e-11,1.1451045407043867e-11,6.6673437162572796e-12,3.6343672998320335e-12,2.027424744331299e-12,1.111132506103882e-12
55.0,0.0,55.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,1.424301661390084e-10,1.3207068732709966e-10,1.191289209810673e-10,9.902475492349162e-11,8.515681029252687e-11,7.339385547071298e-11,6.19570590694942e-11,4.898879930994355e-11,3.708436068194804e-11,2.8441468557316245e-11,1.9579140626453918e-11,1.5747801388368617e-11,1.094948864306391e-11,7.37757469662875e-12,5.201333587964358e-12,3.227425975061423e-12,2.065912981593538e-12,1.4199103306864545e-12,8.040239228464333e-13,4.596366667250189e-13,3.0155240589751447e-13,1.643717824944542e-13,9.639467734682981e-14,5.217965628451345e-14,3.0985060768291e-14,1.6167086197932607e-14,3.2316670073071396e-09,2.3400956793442145e-09,1.630990176491626e-09,1.1523634736043616e-09,7.830335658713821e-10,5.563311730823749e-10,3.832860231107658e-10,2.6247055458630223e-10,1.7384005019513326e-10,1.2464797678255784e-10,7.690268551664492e-11,5.2655223855316874e-11,3.269116807310138e-11,1.8989689613827848e-11,1.2079998583374281e-11,6.622237595083264e-12,3.600314611690772e-12,2.0518680330359925e-12,1.0981951427579606e-12
56.0,0.0,56.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,1.4269641633515873e-10,1.2939523602208759e-10,1.1607962481649409e-10,1.116120851554599e-10,9.013751004955274e-11,7.181582955899703e-11,5.861006747900474e-11,4.7047393159072715e-11,3.916233960374917e-11,2.9238590559426476e-11,2.0104550475685996e-11,1.58449121744166e-11,1.0898905957059109e-11,7.487859091468123e-12,4.942288001199504e-12,3.271076154114986e-12,2.1467190951627054e-12,1.3482257588864183e-12,7.741936409450685e-13,5.047995516023743e-13,2.71445138314053e-13,1.67855565730137e-13,9.732804409498389e-14,5.5372681046875325e-14,2.9651202707295196e-14,1.8657114293167958e-14,3.4027062162352415e-09,2.3942049262572126e-09,1.6708229054537402e-09,1.1346786813926539e-09,8.412818217089998e-10,5.772993254498375e-10,4.0479943818065034e-10,2.705374571564631e-10,1.9178702519859454e-10,1.2526868481518395e-10,8.31398354491227e-11,5.1335416495751705e-11,3.3331002879786475e-11,1.8447996103958823e-11,1.1695271902976811e-11,6.623739096621415e-12,3.713947873397676e-12,1.922433653998268e-12,1.0475953523601075e-12
57.0,0.0,57.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,1.5556534573793303e-10,1.3875755628728795e-10,1.187704200965459e-10,1.0726974697495669e-10,9.367357203801039e-11,7.439507615412866e-11,6.158501620854859e-11,5.041748843024047e-11,3.774609759792623e-11,2.837516259502995e-11,2.1775688902301828e-11,1.6615030275541297e-11,1.0717936555736153e-11,7.752234297977483e-12,5.1415736877217535e-12,3.3260300891093035e-12,2.1545934564736342e-12,1.4126480428641357e-12,7.916892940568889e-13,4.908522673991483e-13,2.8183878301459954e-13,1.571636750074493e-13,9.838872922467096e-14,5.3485050839145874e-14,2.944496080265529e-14,1.6275046347753764e-14,3.5913639412702517e-09,2.5386910523839767e-09,1.7743372182559026e-09,1.227457500103106e-09,8.539817728902663e-10,6.340565487633186e-10,3.9261876690028845e-10,2.8469234731980567e-10,1.8694248834688172e-10,1.3435783013570662e-10,8.14599197026386e-11,5.226115334321943e-11,3.3031789163146364e-11,1.907642926569595e-11,1.1467742171621856e-11,6.5706719170111856e-12,3.982729356039611e-12,2.1268529699142356e-12,1.1920171736779214e-12
58.0,0.0,58.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,1.5212807033151197e-10,1.4037392977340549e-10,1.257869630948381e-10,1.0494192101302155e-10,9.20389758927547e-11,7.43316358540058e-11,6.583993707336323e-11,5.460460094752066e-11,3.991038339915016e-11,2.948624331010311e-11,2.1712234263394317e-11,1.6711857145327978e-11,1.1219586135369178e-11,7.773894900675717e-12,5.109237875384837e-12,3.3531307423095697e-12,2.0948808300913756e-12,1.360774074217275e-12,7.953010893799383e-13,4.929634204976632e-13,2.8939294024019297e-13,1.690005681406651e-13,8.993354858425436e-14,5.551458673632067e-14,3.2138302121847536e-14,1.6390775624324418e-14,3.6477448732061467e-09,2.557295655983558e-09,1.7599475718500594e-09,1.2665336562177989e-09,8.744920225882936e-10,6.256702245673995e-10,4.2842910238655313e-10,2.8488459366110866e-10,1.9349351087744573e-10,1.3629173300478724e-10,8.287205899446625e-11,5.4789498618112903e-11,3.2184630141511516e-11,2.0282341102582223e-11,1.2149292366379502e-11,6.939563575432999e-12,3.9241985364275645e-12,2.1768518500138834e-12,1.1253402304754185e-12
59.0,0.0,59.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,1.673226608939606e-10,1.4403988699174323e-10,1.308449947191221e-10,1.1777259851903959e-10,9.451306510718722e-11,7.759528516201547e-11,6.449505423219857e-11,5.196761021167258e-11,4.100837036224475e-11,3.0447468064321914e-11,2.1831111451090965e-11,1.6494683612632497e-11,1.1596656040529176e-11,7.745399408790288e-12,5.160205169617936e-12,3.575825865864118e-12,2.1883234799811105e-12,1.32725009174219e-12,8.090760312523593e-13,5.318081843356945e-13,2.883308459126827e-13,1.6920187450492023e-13,1.0087742943530195e-13,5.474556570642721e-14,3.12766863236775e-14,1.7562401217771338e-14,3.922847185622547e-09,2.6834772306968506e-09,1.7938250723618335e-09,1.3812372445989695e-09,9.028267023978123e-10,6.404341273361419e-10,4.211511009647204e-10,2.764473845930656e-10,2.0915414498781282e-10,1.4038157179035424e-10,8.08470180922683e-11,5.319557540252332e-11,3.289064943529423e-11,2.0656346346881076e-11,1.2330448587369805e-11,7.133031957789922e-12,3.849076169824828e-12,2.211547399527255e-12,1.1532775585174904e-12
