Fiducial,Line_number,Easting,Northing,Height,Elevation,tx_pitch,tx_roll,tx_yaw,txrx_dx,txrx_dy,txrx_dz,rx_pitch,rx_roll,rx_yaw,S0Z_time_3.834e-04,S0Z_time_3.924e-04,S0Z_time_4.039e-04,S0Z_time_4.184e-04,S0Z_time_4.364e-04,S0Z_time_4.589e-04,S0Z_time_4.869e-04,S0Z_time_5.224e-04,S0Z_time_5.679e-04,S0Z_time_6.249e-04,S0Z_time_6.969e-04,S0Z_time_7.879e-04,S0Z_time_9.019e-04,S0Z_time_1.046e-03,S0Z_time_1.227e-03,S0Z_time_1.456e-03,S0Z_time_1.744e-03,S0Z_time_2.109e-03,S0Z_time_2.567e-03,S0Z_time_3.145e-03,S0Z_time_3.864e-03,S0Z_time_4.745e-03,S0Z_time_5.821e-03,S0Z_time_7.140e-03,S0Z_time_8.754e-03,S0Z_time_1.073e-02,S1Z_time_2.057e-05,S1Z_time_2.607e-05,S1Z_time_3.307e-05,S1Z_time_4.206e-05,S1Z_time_5.356e-05,S1Z_time_6.807e-05,S1Z_time_8.607e-05,S1Z_time_1.086e-04,S1Z_time_1.366e-04,S1Z_time_1.721e-04,S1Z_time_2.176e-04,S1Z_time_2.746e-04,S1Z_time_3.466e-04,S1Z_time_4.376e-04,S1Z_time_5.516e-04,S1Z_time_6.956e-04,S1Z_time_8.771e-04,S1Z_time_1.106e-03,S1Z_time_1.394e-03
0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,4.15135074048359e-10,3.9816268755321886e-10,3.790864169387299e-10,3.58086409702972e-10,3.3513614438503323e-10,3.110740577253117e-10,2.8612187619811737e-10,2.598206136786192e-10,2.3260624334011045e-10,2.0566263115016295e-10,1.7921036357075364e-10,1.5368821343415211e-10,1.2986290068824666e-10,1.0783979311069722e-10,8.785682220742855e-11,7.012495452553088e-11,5.481393626655687e-11,4.1857713842065976e-11,3.116497227812306e-11,2.2606648100878024e-11,1.6004607274395406e-11,1.1108866886619749e-11,7.550047367717828e-12,5.023201526784387e-12,3.272215531367734e-12,2.0843817460763344e-12,1.7470718149974578e-09,1.439324207339862e-09,1.1631275222093868e-09,9.446875737528253e-10,7.664661186745684e-10,6.21621771544793e-10,5.042626106561726e-10,4.074141221436368e-10,3.272299025676958e-10,2.601039900253459e-10,2.0359566852741096e-10,1.5769149055209704e-10,1.2037343627792476e-10,9.03812458185925e-11,6.684753672272382e-11,4.846207674531584e-11,3.4414952975968365e-11,2.3961042341923356e-11,1.636209419319083e-11
1.0,0.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,3.6668151034934363e-10,3.5177438319054686e-10,3.350116078703838e-10,3.16558893684443e-10,2.963869513832942e-10,2.752328836636996e-10,2.532887034269756e-10,2.3015046863957257e-10,2.061979361271973e-10,1.8246985902737318e-10,1.5915938805955417e-10,1.366504656826378e-10,1.1561782925651826e-10,9.615399886648133e-11,7.846938930207057e-11,6.275205321916486e-11,4.915545438316215e-11,3.762551841589802e-11,2.8086871968360184e-11,2.0431439171031377e-11,1.4508233124784833e-11,1.0101687098856493e-11,6.887702714244228e-12,4.597695472223993e-12,3.005182027188366e-12,1.920877788097627e-12,1.5320206306032479e-09,1.2634424163684233e-09,1.0211493792188576e-09,8.295243276916602e-10,6.731766787685213e-10,5.46102556811816e-10,4.43132584232634e-10,3.5814813458819626e-10,2.8777529181493804e-10,2.2885057575707819e-10,1.7923312482061397e-10,1.38913359148305e-10,1.0612191054541673e-10,7.975459509919077e-11,5.905224911163179e-11,4.2865637994309364e-11,3.048617196541489e-11,2.126267015473086e-11,1.4550009272097186e-11
2.0,0.0,2.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,3.250612983510713e-10,3.1191601656125923e-10,2.971279851892962e-10,2.8084962884928503e-10,2.630501384992379e-10,2.44380093831435e-10,2.2500653157706025e-10,2.0457261032235995e-10,1.8341054541578837e-10,1.6243539129717766e-10,1.4181696591586077e-10,1.218926096124084e-10,1.032583662304448e-10,8.599574119013362e-11,7.029138679042371e-11,5.631334343157309e-11,4.420047711766573e-11,3.390829467425172e-11,2.5374321557178164e-11,1.850765696931019e-11,1.3179764866095036e-11,9.203998043228983e-12,6.294968737731722e-12,4.215333319499439e-12,2.7642007779840156e-12,1.7726374211982663e-12,1.3490841683529641e-09,1.113595749732534e-09,9.001381880679398e-10,7.313323865189251e-10,5.936055467368837e-10,4.816633218380983e-10,3.9094899189029917e-10,3.1607189876909e-10,2.540600348954135e-10,2.021266549689039e-10,1.5838604083021272e-10,1.2283124564251057e-10,9.390435482347148e-11,7.063373611852125e-11,5.2352156037982805e-11,3.804756265966718e-11,2.7097374422972972e-11,1.893012791478328e-11,1.2979461221637847e-11
3.0,0.0,3.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,2.8916653971623744e-10,2.775307982695326e-10,2.6443574938228826e-10,2.500214514784381e-10,2.3425657416104434e-10,2.177174560922115e-10,2.0055006660864985e-10,1.8243800527483962e-10,1.6367313102711877e-10,1.4506462185764993e-10,1.267623389577584e-10,1.0906383660472195e-10,9.24975335099965e-11,7.713546421628352e-11,6.314371187370071e-11,5.067279327103246e-11,3.9848510249260973e-11,3.063408064864695e-11,2.2977496909856255e-11,1.6801967102658766e-11,1.1997612948286677e-11,8.402185363098411e-12,5.763502974631671e-12,3.871142142550572e-12,2.546368831337248e-12,1.6380561581623448e-12,1.1927839320435222e-09,9.853643948810037e-10,7.965434684920564e-10,6.4724340657447e-10,5.254382579036488e-10,4.264384870469158e-10,3.462091649932911e-10,2.7998146355217296e-10,2.2512649469734415e-10,1.791794868841062e-10,1.404727769112951e-10,1.090012740266612e-10,8.338781182765499e-11,6.277395087136096e-11,4.65708547332511e-11,3.388376721121803e-11,2.4163450526619327e-11,1.6906356140557315e-11,1.1613333991759752e-11
4.0,0.0,4.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,2.5808981926971766e-10,2.4775282015874387e-10,2.361152756076718e-10,2.2330564439346688e-10,2.0929287110339457e-10,1.9458929191117815e-10,1.7932304329852016e-10,1.6321255784902621e-10,1.4651530400426275e-10,1.2994947234343333e-10,1.1364776110181943e-10,9.787362564602218e-11,8.309714314687746e-11,6.938217439476701e-11,5.6876938275294986e-11,4.5716569379447536e-11,3.60151818107611e-11,2.7742229792246694e-11,2.0854241644811967e-11,1.528605856601921e-11,1.0943346227077114e-11,7.684505519243133e-12,5.2859750408550515e-12,3.5606835776846904e-12,2.349170596830685e-12,1.5157442252936216e-12,1.058679336280724e-09,8.75156322655503e-10,7.074767263022293e-10,5.74924598540092e-10,4.667942311092658e-10,3.7891293726695163e-10,3.0769209675224665e-10,2.4889751344754363e-10,2.0019485382337518e-10,1.5939541112597664e-10,1.2501864854038445e-10,9.706084243587638e-11,7.430000564256317e-11,5.597477972373769e-11,4.156349122355398e-11,3.027211776797624e-11,2.161424866870044e-11,1.5144455628479637e-11,1.0421144902600735e-11
5.0,0.0,5.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,2.3108451078749018e-10,2.2186934897985938e-10,2.114916262479002e-10,2.000688532099274e-10,1.875708850144877e-10,1.7445465569587038e-10,1.608331586711459e-10,1.464549021118666e-10,1.3154791672304037e-10,1.1675189540677545e-10,1.021847069713081e-10,8.808047796216132e-11,7.485876538793228e-11,6.25763539917489e-11,5.136590045146955e-11,4.134900696464292e-11,3.2629335740453516e-11,2.5181399141697997e-11,1.8968687594419492e-11,1.3935659217316046e-11,1.0001023086733083e-11,7.04078531270918e-12,4.8561205608303214e-12,3.2801826842533224e-12,2.170324601904836e-12,1.4044659973445972e-12,9.431490885540693e-10,7.800580543978316e-10,6.306007911843579e-10,5.124853654064015e-10,4.1614309617602217e-10,3.3784962516118437e-10,2.7440029961093136e-10,2.2201984848349504e-10,1.7862694987595058e-10,1.4227154190878588e-10,1.1163437517333796e-10,8.671235768343414e-11,6.641722469354488e-11,5.007126725077266e-11,3.721062535547697e-11,2.7128174942435542e-11,1.9391562626851902e-11,1.3605292350881699e-11,9.377277589863644e-12
6.0,0.0,6.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,2.0753430665176158e-10,1.9929191029955102e-10,1.900073406513385e-10,1.7978774133969114e-10,1.6860436114627732e-10,1.568659639828742e-10,1.4467265403897814e-10,1.3179901738499614e-10,1.1844783032272401e-10,1.0519081593660442e-10,9.213294283552843e-11,7.948299818231307e-11,6.761661965514245e-11,5.658443702737673e-11,4.650551177219445e-11,3.7489514607911326e-11,2.9630746545782204e-11,2.2907847614218453e-11,1.7290060291094876e-11,1.2729873663583247e-11,9.156955533535405e-12,6.4622958631239055e-12,4.468500837423111e-12,3.0263481251236906e-12,2.007877129645114e-12,1.303052084953604e-12,8.432193497117014e-10,6.976507840194359e-10,5.639658881749506e-10,4.583519088049206e-10,3.7221979565621536e-10,3.0223188600166885e-10,2.4551473142156897e-10,1.986914466916212e-10,1.5989977858632756e-10,1.273960073294362e-10,1.000005916596767e-10,7.771112105067936e-11,5.955518839835984e-11,4.492739015087796e-11,3.341375954321065e-11,2.4382333609600284e-11,1.7447428766381038e-11,1.2256661039375589e-11,8.460750729120001e-12
7.0,0.0,7.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,1.8692629804034234e-10,1.795305354651804e-10,1.7119805509055018e-10,1.620261691942802e-10,1.519878900429218e-10,1.414499304101585e-10,1.3050137421158765e-10,1.1893945763598032e-10,1.0694518134888203e-10,9.503119564403523e-11,8.329121564405323e-11,7.191207976435712e-11,6.123112815856035e-11,5.129363265724465e-11,4.220674738521908e-11,3.406960259769009e-11,2.696812332431686e-11,2.0884328881852615e-11,1.579219536777813e-11,1.1650902937674267e-11,8.399369288676706e-12,5.941431584381367e-12,4.118343475368132e-12,2.7962662042384932e-12,1.860117092639563e-12,1.2104651700619454e-12,7.564788876794543e-10,6.259823764914772e-10,5.059998939033318e-10,4.112495894026235e-10,3.3399120429159507e-10,2.7122332072854793e-10,2.2035923196877644e-10,1.7836844965817622e-10,1.4357883406288537e-10,1.1442601994049185e-10,8.985177791933846e-11,6.985403947062694e-11,5.356103522444155e-11,4.043016224179029e-11,3.0090768786517273e-11,2.1976255858801192e-11,1.5741433518716198e-11,1.1071261989993989e-11,7.653505664324497e-12
8.0,0.0,8.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,1.6883393312205615e-10,1.621776019516802e-10,1.546772553455518e-10,1.4642087622384628e-10,1.373835121641808e-10,1.278950325439818e-10,1.1803507573463758e-10,1.0762061531457822e-10,9.681381927298049e-11,8.607582072815994e-11,7.549046787923972e-11,6.522551400739953e-11,5.558478438162295e-11,4.6608866540748645e-11,3.8394453621737016e-11,3.1031340814161e-11,2.459794746346307e-11,1.9079071205548757e-11,1.4452609212629453e-11,1.068335040438985e-11,7.718048908428586e-12,5.47158523832673e-12,3.8014860279625546e-12,2.587385503766336e-12,1.7255221420225308e-12,1.1258365103769583e-12,6.80923246135679e-10,5.63427517231418e-10,4.5539392635364956e-10,3.7011914108982897e-10,3.006013028073523e-10,2.4413274009053375e-10,1.9837581979255575e-10,1.6060247877741281e-10,1.2930612996384147e-10,1.0307889695575524e-10,8.096831716156856e-11,6.29725034654664e-11,4.830745261516363e-11,3.64852855218871e-11,2.717306447847078e-11,1.986120415071022e-11,1.4239764558336894e-11,1.0026177107884773e-11,6.9404333680220195e-12
9.0,0.0,9.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,1.5290023246019399e-10,1.4689189357781657e-10,1.4012130716222525e-10,1.3266760759053268e-10,1.2450806649749622e-10,1.1594015853215083e-10,1.0703540122579932e-10,9.762801656043597e-11,8.786382916980449e-11,7.81588938497155e-11,6.858837290890587e-11,5.930336930036262e-11,5.0578284399013716e-11,4.2449598191499356e-11,3.5004788591914135e-11,2.8325364921767966e-11,2.2483014149736743e-11,1.7464827140650038e-11,1.3251961434758411e-11,9.81392523964701e-12,7.104135483480803e-12,5.046997982542423e-12,3.514284010511907e-12,2.3974613251255494e-12,1.6027475254522e-12,1.0483848663574847e-12,6.14890613441483e-10,5.08637290420128e-10,4.1106081305342077e-10,3.3408009165416786e-10,2.7133806092601754e-10,2.2038479179472254e-10,1.7909968884813422e-10,1.4501977148003843e-10,1.1678309152034372e-10,9.311882083821765e-11,7.316703090331204e-11,5.692590546127106e-11,4.3688251715800916e-11,3.301404717826541e-11,2.4603311383432693e-11,1.7996363720273338e-11,1.2914061237924338e-11,9.102171955771764e-12,6.308827228493515e-12
