Fiducial,Line_number,Easting,Northing,Height,Elevation,tx_pitch,tx_roll,tx_yaw,txrx_dx,txrx_dy,txrx_dz,rx_pitch,rx_roll,rx_yaw,S0Z_time_3.834e-04,S0Z_time_3.924e-04,S0Z_time_4.039e-04,S0Z_time_4.184e-04,S0Z_time_4.364e-04,S0Z_time_4.589e-04,S0Z_time_4.869e-04,S0Z_time_5.224e-04,S0Z_time_5.679e-04,S0Z_time_6.249e-04,S0Z_time_6.969e-04,S0Z_time_7.879e-04,S0Z_time_9.019e-04,S0Z_time_1.046e-03,S0Z_time_1.227e-03,S0Z_time_1.456e-03,S0Z_time_1.744e-03,S0Z_time_2.109e-03,S0Z_time_2.567e-03,S0Z_time_3.145e-03,S0Z_time_3.864e-03,S0Z_time_4.745e-03,S0Z_time_5.821e-03,S0Z_time_7.140e-03,S0Z_time_8.754e-03,S0Z_time_1.073e-02,S1Z_time_2.057e-05,S1Z_time_2.607e-05,S1Z_time_3.307e-05,S1Z_time_4.206e-05,S1Z_time_5.356e-05,S1Z_time_6.807e-05,S1Z_time_8.607e-05,S1Z_time_1.086e-04,S1Z_time_1.366e-04,S1Z_time_1.721e-04,S1Z_time_2.176e-04,S1Z_time_2.746e-04,S1Z_time_3.466e-04,S1Z_time_4.376e-04,S1Z_time_5.516e-04,S1Z_time_6.956e-04,S1Z_time_8.771e-04,S1Z_time_1.106e-03,S1Z_time_1.394e-03
0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,1.4422711649808178e-11,1.3552167499042474e-11,1.2805156387444131e-11,1.2336074423756652e-11,1.1134455090528945e-11,1.0084319933802128e-11,9.373123900740636e-12,8.495942262697539e-12,7.962019271397151e-12,7.112488738264987e-12,5.926265810960232e-12,5.08046586978644e-12,3.883850122874784e-12,3.3585212536610182e-12,3.012413066287108e-12,2.3231017651033735e-12,1.6763807072911427e-12,1.2237812426611223e-12,9.741774521673414e-13,7.191264768449582e-13,4.949285349942013e-13,3.38985528711352e-13,2.3778937190081974e-13,1.5534096116031362e-13,1.0345393880165609e-13,6.296569651425763e-14,1.3885821391430193e-10,7.000550152641209e-11,4.762834936843474e-11,3.696093376003454e-11,2.902385683338181e-11,2.2229537248631808e-11,1.8165700227126454e-11,1.455023343985966e-11,1.0494566306016926e-11,9.008427047543516e-12,6.774795845784137e-12,5.177720825464936e-12,3.8670030176280385e-12,2.9832115401838318e-12,2.1601648036194712e-12,1.5745863942841864e-12,1.1047351942344385e-12,7.851336029063054e-13,5.131083773312061e-13
1.0,0.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,1.0963441355713128e-11,1.0791980647182306e-11,1.0929925762460232e-11,1.0142206560960448e-11,9.646798494752307e-12,9.177842155522254e-12,7.992595357730354e-12,7.30153215225816e-12,6.4135576112819105e-12,6.048086809911272e-12,4.965144357714533e-12,4.222814715638415e-12,3.5529225461136543e-12,3.050715653642496e-12,2.4328120358079067e-12,1.881682256222092e-12,1.3494631690784022e-12,1.1211576458039978e-12,8.418448270424748e-13,6.095055200809208e-13,4.225327935011536e-13,2.9984540884193587e-13,1.954261042706783e-13,1.3911061472350084e-13,8.808517947026244e-14,5.6438676907253846e-14,2.035229027226155e-10,7.978870055326542e-11,4.87920706125714e-11,3.2998675164571195e-11,2.5809690305219443e-11,1.99563739582065e-11,1.5608867589510413e-11,1.2931702498444933e-11,9.656629909819899e-12,7.934069429013105e-12,5.808660744985287e-12,4.2903557718994265e-12,3.402102410195362e-12,2.5852807987619943e-12,1.8549799771566523e-12,1.3337959219090113e-12,9.677713010353855e-13,6.48339693057798e-13,4.3002199216307e-13
2.0,0.0,2.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,1.0545377614681637e-11,9.563120456184266e-12,8.894384868040144e-12,8.524190449443453e-12,8.243686748211729e-12,7.632951938589528e-12,6.680481184142202e-12,6.083965584536451e-12,5.39559104519324e-12,4.845403504058759e-12,4.002110974106591e-12,3.742972503153625e-12,3.0123250614677702e-12,2.5046828733599676e-12,2.0025227498545226e-12,1.6082548991221376e-12,1.3253097734658671e-12,1.0272989206602618e-12,7.582376470562551e-13,5.59540962443369e-13,3.7654448433822453e-13,2.587048565341423e-13,1.7960831464009034e-13,1.2608582703272253e-13,8.077788608935003e-14,5.233184848389773e-14,3.1052729407524615e-10,1.2304779047074301e-10,6.35218604106781e-11,3.3148212353227394e-11,2.326961340620254e-11,1.6700345977114398e-11,1.3230696147161915e-11,1.061661863109766e-11,7.962647005413885e-12,6.332770549973507e-12,4.6382030512307594e-12,3.867652455663839e-12,2.764661961740509e-12,2.034764149481365e-12,1.584197465295529e-12,1.1430139872992977e-12,7.704594147897721e-13,5.853777889159064e-13,3.8147951139336545e-13
3.0,0.0,3.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,8.825287179040665e-12,8.491568754504887e-12,7.910102249982746e-12,7.502623235282856e-12,6.8759387110426224e-12,6.32982236537477e-12,5.792861473457152e-12,5.32655721025983e-12,4.841315080286627e-12,4.193657404331202e-12,3.608287311735606e-12,3.1575793128209178e-12,2.653579968194412e-12,2.111871852136833e-12,1.848666849941454e-12,1.3984686616842317e-12,1.0842066230279077e-12,8.440060488709514e-13,6.478802020131595e-13,4.589751271580969e-13,3.4369875319794944e-13,2.447112947277818e-13,1.576750267453478e-13,1.0889898317124475e-13,7.499535487265086e-14,4.686756295609596e-14,3.9878661981776075e-10,1.867158505714566e-10,7.982577020887864e-11,4.054396667468449e-11,2.2950653177796328e-11,1.612530808620804e-11,1.171467825993655e-11,8.795140382915432e-12,6.926433637594216e-12,5.285012273868293e-12,4.280271868267309e-12,3.2848412789589727e-12,2.292297401947728e-12,1.873477025099342e-12,1.3331458404066659e-12,9.81849138994955e-13,7.178947760329599e-13,4.945125469145466e-13,3.441013760054051e-13
4.0,0.0,4.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,7.636348053554123e-12,7.405040340360178e-12,6.643932243170389e-12,6.347970102663583e-12,6.077349187754181e-12,5.1731632209785665e-12,5.1991210116001195e-12,4.702254310015592e-12,4.26735702604643e-12,3.543911464090316e-12,3.2476544068770256e-12,2.74227361243655e-12,2.2743360561150037e-12,1.9573391838503408e-12,1.5159514623556845e-12,1.2769779739131882e-12,9.756793242020199e-13,7.374953861563625e-13,5.626833652218587e-13,4.342991903960881e-13,2.959179288152903e-13,1.9815187540230386e-13,1.4981678784230369e-13,1.0240795063179325e-13,6.691530422737403e-14,4.459187344267766e-14,4.5406404402842375e-10,2.3141651126559924e-10,1.0481175642873025e-10,5.2737931749875174e-11,2.6050158755662875e-11,1.474869510844453e-11,1.054870281761841e-11,7.949455594824764e-12,6.473692045305541e-12,4.776510643919454e-12,3.747080312274624e-12,2.689906925050232e-12,2.2623611771716928e-12,1.5247543526852284e-12,1.0781294447880408e-12,8.562136200003474e-13,5.931414893177881e-13,4.091107199989126e-13,2.9549928670024246e-13
5.0,0.0,5.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,6.9528875171110756e-12,6.582274583068255e-12,5.791431743587471e-12,5.359190351911954e-12,5.4104092060626096e-12,4.8633078074396606e-12,4.269260378388996e-12,4.080526867788727e-12,3.684670214284972e-12,3.2643118459003924e-12,2.7524250713459694e-12,2.3660788464982566e-12,1.96846621295137e-12,1.559287355318618e-12,1.3415383276453252e-12,1.09950455450777e-12,8.908162041958102e-13,6.603395659608477e-13,5.17355990447972e-13,3.5068042257115697e-13,2.6419181802259214e-13,1.8494760437709862e-13,1.348970687382977e-13,9.415980599787316e-14,5.842822652401615e-14,3.816745412126274e-14,5.137688400020041e-10,2.7490629990702784e-10,1.417262781157027e-10,7.234788340082268e-11,3.306612485405469e-11,1.638330881288539e-11,1.0353858530304286e-11,7.350998161213162e-12,5.7225758262382995e-12,4.3588912611820825e-12,3.233460811121793e-12,2.4030372179624518e-12,1.8679357334771135e-12,1.3291722021249088e-12,9.915916259368646e-13,7.093299212868233e-13,5.345397305482634e-13,3.309745926759141e-13,2.636118621609628e-13
6.0,0.0,6.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,6.330123573242444e-12,5.908620002016358e-12,5.441194892010214e-12,4.945796882313429e-12,4.4493346964771875e-12,4.097309472858154e-12,3.931505276718053e-12,3.5445261405533315e-12,2.9867397524830905e-12,2.6178478691652996e-12,2.2605694761763018e-12,2.1813143921344755e-12,1.805694147887435e-12,1.4451816583840356e-12,1.2074058897212843e-12,9.653612098599955e-13,7.159692412643127e-13,5.900770321081839e-13,4.192806518561102e-13,3.2211806048595737e-13,2.357515119174513e-13,1.684714314516907e-13,1.1680786617096552e-13,7.966038185968115e-14,5.5984459416790384e-14,3.6250681420402575e-14,5.612759234159478e-10,3.186570038095264e-10,1.6359647175461422e-10,8.098102331330536e-11,3.945795987988956e-11,1.823226341063632e-11,1.0776472359446246e-11,6.981888654387495e-12,4.933167662945253e-12,3.5758171235554595e-12,2.8542260560004495e-12,2.1723453973800148e-12,1.6145249623311238e-12,1.1757672438024e-12,8.839714914421903e-13,5.940351196465177e-13,4.4950413278959195e-13,3.3493649085907715e-13,2.1119441455355522e-13
7.0,0.0,7.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,5.8294830026364504e-12,5.4256479407591066e-12,5.085869043995594e-12,4.501619222442787e-12,4.3085445500957655e-12,3.684120081115736e-12,3.2131546413841713e-12,3.042491997283886e-12,2.784834519389618e-12,2.537813205944718e-12,2.1106707018661424e-12,1.836160301788108e-12,1.506625965395305e-12,1.3058687038115982e-12,1.0375589277755743e-12,8.897068437772741e-13,6.621475257080733e-13,4.99870124561325e-13,4.0219970903448964e-13,2.923612124703484e-13,2.1514879275275762e-13,1.550946853072199e-13,1.0595717432243103e-13,6.903926819304398e-14,5.1568686704673636e-14,3.242745385380862e-14,6.159303518879468e-10,3.44405104116051e-10,1.9431985165612223e-10,9.58494996104352e-11,4.7992980647801005e-11,2.285046677103992e-11,1.2057133902550222e-11,7.5208194991123e-12,4.850395407506355e-12,3.3974668427492517e-12,2.386763883261913e-12,1.8571659819901127e-12,1.3684560125390436e-12,1.0349559066735437e-12,7.906666077853122e-13,5.758355167880857e-13,3.63575952033605e-13,2.676013174922798e-13,1.9411400946772095e-13
8.0,0.0,8.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,5.7469072405268475e-12,5.3018544589135075e-12,4.529123329415411e-12,4.097415174017632e-12,3.91091377923072e-12,3.3591377454267035e-12,3.0734875100136096e-12,2.785159499981941e-12,2.418319025102693e-12,2.200663874222377e-12,1.833828507683211e-12,1.4471231964177298e-12,1.3385053386274949e-12,1.1286160061788138e-12,9.25611948060553e-13,7.194782782388495e-13,6.157807516367922e-13,4.465233795995377e-13,3.6558769430650165e-13,2.593717367300176e-13,1.9175917778100448e-13,1.372307377980181e-13,9.789840448030179e-14,6.474391331916687e-14,4.4666212392632665e-14,3.081263025371534e-14,6.044700685403005e-10,3.6365502276020896e-10,2.1628876105629257e-10,1.1647789756522475e-10,5.733922861611215e-11,2.6928723003649964e-11,1.4003420331454241e-11,7.214993769337418e-12,4.468750806338811e-12,3.1694015931016937e-12,2.206839805611381e-12,1.64136736499802e-12,1.2460831261736973e-12,9.093348927028452e-13,6.704597159298189e-13,4.5239980567613003e-13,3.712233811230145e-13,2.0751366294057188e-13,1.7193512091323326e-13
9.0,0.0,9.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,5.7235355751419426e-12,4.9518829378372794e-12,4.309612533356192e-12,3.862782698502839e-12,3.3669329994835164e-12,3.1159506925338156e-12,2.6993887898179107e-12,2.450360333473442e-12,2.2254133503577005e-12,1.916069224758155e-12,1.7110689688830962e-12,1.4074100538949063e-12,1.1677539429265274e-12,1.0595109648916614e-12,8.295091271771738e-13,6.341940165903656e-13,5.316198483530758e-13,4.106264137669509e-13,3.220222397515365e-13,2.439640528465715e-13,1.7583834310498808e-13,1.2545606054394805e-13,8.720028372777263e-14,6.061654110354348e-14,3.96668797577804e-14,2.8181015675318325e-14,6.769503579393243e-10,4.0561756210654016e-10,2.4046242616960657e-10,1.314414100643267e-10,6.5403693177946e-11,3.4769400648479165e-11,1.6666935868405236e-11,8.221592900353775e-12,4.868409116333932e-12,2.8508363511559105e-12,2.102901869004901e-12,1.5688167550313195e-12,1.1641738089208885e-12,8.625073002286523e-13,6.250787865336776e-13,4.2801291119948384e-13,3.298706901173876e-13,2.1185678913738328e-13,1.4565240363478652e-13
