Line_number,Fiducial,Easting,Northing,Height,Elevation,In_Phase_380.0,In_Phase_1776.0,In_Phase_3345.0,In_Phase_8171.0,In_Phase_41020.0,In_Phase_129550.0,Quadrature_380.0,Quadrature_1776.0,Quadrature_3345.0,Quadrature_8171.0,Quadrature_41020.0,Quadrature_129550.0
0.0,0,0.0,0.0,30.0,0.0,705.0856020463183,2251.091895604516,989.7963053588635,3227.846310613999,3839.080771055988,4083.784523845899,1057.073131059553,1239.497292952184,359.68166069786776,786.3185121411265,443.52265141864655,261.4888746251616
0.0,1,1.0,0.0,30.0,0.0,696.7908806811121,2248.3137518168105,990.655252475439,3228.986654000586,3839.0901266408187,4083.784524381344,1054.7449460154098,1246.622496126069,361.1845104217364,785.4160710506376,443.5219992234095,261.4888692738656
0.0,2,2.0,0.0,30.0,0.0,688.4952602448105,2245.3251722196414,991.4810139130387,3230.2289839916048,3839.100659243735,4083.7845265017986,1052.3177841393908,1253.7868202255438,362.7503962081657,784.5455374768793,443.52263592245515,261.4888629181251
0.0,3,3.0,0.0,30.0,0.0,680.1901959637655,2242.111692171564,992.2716783875292,3231.5791926772454,3839.1123507931507,4083.7845308337755,1049.7840881488964,1260.9982731671623,364.38348716713034,783.7127336509295,443.5248755393213,261.48885576832106
0.0,4,4.0,0.0,30.0,0.0,671.868055452178,2238.6592640281133,993.025052725447,3233.0427524909223,3839.1251333613923,4083.784538051977,1047.1367789217845,1268.2635693451891,366.08766542991395,782.9242792078529,443.52906904684335,261.48884824670967
0.0,5,5.0,0.0,30.0,0.0,663.5220181624566,2234.9540958280295,993.738654600879,3234.624733217791,3839.1388791578843,4083.7845488846615,1044.3691673178384,1275.5882418668618,367.866573050448,782.1876074162068,443.53560230776054,261.48884105308144
0.0,6,6.0,0.0,30.0,0.0,655.1459888154486,2230.982518467237,994.4097077763112,3236.3298019839613,3839.1533891736944,4083.784564006536,1041.4748802168115,1282.9767382443695,369.7236501987927,781.5109749209345,443.54489214096355,261.4888352338164
0.0,7,7.0,0.0,30.0,0.0,646.7345228374929,2226.7308755670224,995.0351383145718,3238.1622094954023,3839.168380693237,4083.784583990572,1038.4477982588267,1290.4325007973773,371.66216602571035,780.9034677610034,443.5573802330459,261.48883224772607
0.0,8,8.0,0.0,30.0,0.0,638.2827620486535,2222.185431359463,995.6115709833854,3240.1257651212404,3839.183473851149,4083.7846091152314,1035.282003251479,1297.9580330936435,373.6852433805201,780.3750051899501,443.573524535777,261.4888340189358
0.0,9,9.0,0.0,30.0,0.0,629.7863791019621,2217.332292948906,996.1353253549563,3242.2238028982997,3839.1981776497055,4083.7846391877556,1031.971733589505,1305.5549537217344,375.7958783730709,779.9363420807395,443.593787744149,261.48884296327316
