Line_number,Fiducial,Easting,Northing,Height,Elevation,In_Phase_380.0,In_Phase_1776.0,In_Phase_3345.0,In_Phase_8171.0,In_Phase_41020.0,In_Phase_129550.0,Quadrature_380.0,Quadrature_1776.0,Quadrature_3345.0,Quadrature_8171.0,Quadrature_41020.0,Quadrature_129550.0
0.0,0,0.0,0.0,30.0,0.0,5.827755348891473,85.03911662022655,79.41776526851528,600.5911284805213,1469.999502763764,1944.0683192297197,72.07464430515986,292.7037773974374,170.38424778331333,709.8344809952073,710.9800446919652,845.5704381761118
0.0,1,1.0,0.0,30.0,0.0,7.9859663059421155,109.62998275979403,97.78731915806365,681.0197707556598,1469.687558252434,1940.5442866892618,83.07151858181675,325.71215592231624,182.95681982261524,708.7638771479564,667.387532749273,846.5143684290473
0.0,2,2.0,0.0,30.0,0.0,10.365524375992182,134.20145393828295,114.78794796548533,744.4354430877141,1464.2414545062854,1943.8495094799448,93.38002925546907,353.42304602145623,191.9825216471396,698.554675910793,641.2885779987871,845.4382010766261
0.0,3,3.0,0.0,30.0,0.0,12.928352427871,158.2480383527919,130.25651218970307,793.9822427833825,1458.7646469665306,1949.641596979869,103.04047889935997,376.54681234537503,198.26139495442095,683.8011600196614,627.1497567868424,841.3860028305544
0.0,4,4.0,0.0,30.0,0.0,15.6405969099717,181.4285338957634,144.16503377701824,832.436004105632,1455.6817332895118,1955.699720190492,112.09185145869344,395.73094130792276,202.43556768776912,667.3182249885654,620.831038904797,835.3328726645561
0.0,5,5.0,0.0,30.0,0.0,18.47222789107411,203.52245991100122,156.5637451909242,862.1190817655539,1455.901371492751,1961.4044406585422,120.57160937416988,411.5540969225726,205.01556996939854,650.816180760052,619.1984204551109,828.4127243202938
0.0,6,6.0,0.0,30.0,0.0,21.39667016453326,224.397760561171,167.54584538083938,884.929441416619,1459.4132900463685,1966.8628745839628,128.51558310962565,424.52678078502504,206.40498479031635,635.3130087755617,619.9589549428208,821.2963905626133
0.0,7,7.0,0.0,30.0,0.0,24.390465203852564,243.98677170183953,177.2257391360958,902.4030406665042,1465.6980706748038,1972.3320235967576,135.95792014399328,435.0953475261499,206.921639191067,621.3879946216424,621.5702618294528,814.2312745226666
0.0,8,8.0,0.0,30.0,0.0,27.432962436856197,262.2682997427645,185.7257308164912,915.7786526102112,1474.0407615420006,1977.9972922797097,142.93107334740904,443.64756356537265,206.8150861816674,609.33943196462,623.1286318262839,807.2442079545643
0.0,9,9.0,0.0,30.0,0.0,30.50603799585677,279.2542493915971,193.16804514431556,926.0546415817544,1483.7475869486748,1983.9459388057237,149.46581594300818,450.5186907069195,206.2807128915244,599.2839708297319,624.2163555530193,800.2935806598896
0.0,10,10.0,0.0,30.0,0.0,33.59383890010432,294.9796514210014,199.6702074825293,934.0353413432247,1494.262467870614,1990.2033347596812,155.59127458819074,455.9975301933699,205.4709880109115,591.2202095320227,624.7356025965355,793.3400563732195
0.0,11,11.0,0.0,30.0,0.0,36.68255069746307,309.49523964013343,205.34253493626215,940.3677479221686,1505.2017027658624,1996.7698448495487,161.3349747972824,460.33212776413166,204.50436947552168,585.0702200142855,624.7631573188548,786.36457160034
0.0,12,12.0,0.0,30.0,0.0,39.76018664661613,322.8619428630704,210.28694209516848,945.5701985229216,1516.337702067287,2003.6416948989497,166.7228946577682,463.7349959171303,203.4723368300596,580.7073544006099,624.4450198933009,779.3643494253795
0.0,13,13.0,0.0,30.0,0.0,42.816396705902704,335.1468172058077,214.59655224380498,950.0548192130583,1527.560636200443,2010.818384044097,171.77952394280783,466.38780049218576,202.44493817979753,577.9754387862662,623.9324354448815,772.344754895492
