Line_number,Fiducial,Easting,Northing,Height,Elevation,In_Phase_380.0,In_Phase_1776.0,In_Phase_3345.0,In_Phase_8171.0,In_Phase_41020.0,In_Phase_129550.0,Quadrature_380.0,Quadrature_1776.0,Quadrature_3345.0,Quadrature_8171.0,Quadrature_41020.0,Quadrature_129550.0
0.0,0,0.0,0.0,30.0,0.0,42.09325971893602,226.06023260448174,147.49197248113953,756.1100753015369,1429.3482197105495,1940.355314939883,128.14044578983197,358.45748489995293,175.93232531541727,613.5179873329514,661.901732434546,855.6403220996834
0.0,1,1.0,0.0,30.0,0.0,44.30274468262272,240.80701112022805,156.66111732872793,790.5546101409002,1433.6119109418023,1942.0636256357545,134.534721344447,372.9140144812912,180.62321593447228,611.5311790048025,645.1653887267356,851.9440931809265
0.0,2,2.0,0.0,30.0,0.0,46.54296391420667,255.06521455289666,165.11854946660904,818.8742755036618,1436.1975334446552,1946.1898238494439,140.52694292738428,385.2780601145459,184.11104154139164,606.7774733092366,635.0215029491528,847.2426084279251
0.0,3,3.0,0.0,30.0,0.0,48.803079141798705,268.7378817559164,172.8481960666314,841.9763972766586,1439.1928177149605,1951.1815110805942,146.14697632094084,395.81678440615985,186.63897844723144,600.6577332749093,629.5128162451879,841.4017872280896
0.0,4,4.0,0.0,30.0,0.0,51.073451911251546,281.7603058153249,179.86222698874494,860.7442815868999,1443.5425033149054,1956.3423878632673,151.42231310291146,404.7742308336549,188.41385435939782,594.1327380172307,626.9650778677918,834.8576620169669
0.0,5,5.0,0.0,30.0,0.0,53.34554106890003,294.0937995182062,186.19162798095127,875.9854582580577,1449.501678823408,1961.5221482245136,156.37831583757924,412.37118308568483,189.6093284734772,587.84201650508,626.0841734693532,828.0156966813065
0.0,6,6.0,0.0,30.0,0.0,55.61180793540597,305.7203426633105,191.87920739378777,888.411852900485,1456.9429243310753,1966.787979856134,161.03842881089295,418.8057885231009,190.36967310389906,582.1934835711106,625.9656617663775,821.0954218848641
0.0,7,7.0,0.0,30.0,0.0,57.86562854019987,316.6380665860872,196.9745194035766,898.6365882415912,1465.569578396738,1972.2384701724443,165.42436030516876,424.2546822561988,190.81364371123914,577.4294458845029,626.0497094429172,814.1713674666275
0.0,8,8.0,0.0,30.0,0.0,60.101212416462204,326.85749891481737,201.53025336676473,907.1788422999261,1475.0538155153642,1977.939901559823,169.55624124956654,428.8744128706604,191.03815198590073,573.674719263686,626.0448830709174,807.2485129999321
0.0,9,9.0,0.0,30.0,0.0,62.31352745115079,336.3984778080589,205.5997211734919,914.4721525404256,1485.11256476104,1983.9235096966524,173.45276415972447,432.8030242079107,191.12160141017088,570.9716593658815,625.8436482612422,800.3132284204709
0.0,10,10.0,0.0,30.0,0.0,64.49823050199768,345.28764283598366,209.23515319111885,920.8738034124809,1495.537166782837,1990.2001632848103,177.1313055432858,436.161689978649,191.12683265092394,569.3057734125407,625.4471967023591,793.3551757170659
0.0,11,11.0,0.0,30.0,0.0,66.65160327598267,353.5564142911837,212.48658167783145,926.6741682028672,1506.1939084602918,1996.7732390997235,180.60803435861607,439.0563306011656,191.10367675928154,568.6245795189031,624.9086865424202,786.3718193865485
0.0,12,12.0,0.0,30.0,0.0,68.77049323556048,361.2393808114924,215.40114551341082,932.1055244336865,1517.0101125227943,2003.6453568284996,183.89800864127304,441.57916612113644,191.09114112555432,568.8515954334538,624.2963120347971,779.3662931756014
0.0,13,13.0,0.0,30.0,0.0,70.85225914129244,368.3730248155658,218.02269360877904,937.3501817287603,1527.95598082587,2010.8205051149016,187.01526203277388,443.8101770024717,191.11926561576723,569.896761114368,623.6729961289097,772.3444192772605
0.0,14,14.0,0.0,30.0,0.0,72.8947209645473,374.9947249996257,220.3915972686988,942.547902226989,1539.0279354852075,2018.3039935472214,189.9728816400275,445.8184574258083,191.21069025404182,571.6641926853608,623.0878478784426,765.3128090468298
0.0,15,15.0,0.0,30.0,0.0,74.8961138278407,381.1419844382978,222.54470673343397,947.8026423001803,1550.235857077561,2026.1018403874118,192.78307840654406,447.6634547082934,191.38197498366716,574.0578886790574,622.5747707766725,758.2780881361583
0.0,16,16.0,0.0,30.0,0.0,76.8550457934444,386.85184116141323,224.5154054073737,953.1886507467974,1561.59457281182,2034.2202766422618,195.45725097638177,449.39609454670784,191.644708766379,576.985827657994,622.1546787600278,751.2467629555576
0.0,17,17.0,0.0,30.0,0.0,78.77045912522247,392.160425539078,226.333728821723,958.7559495650866,1573.1189399649716,2042.6654981107088,198.0060438693743,451.05979575554915,192.00644096029117,580.3627805487894,621.8389813113922,744.2253165048588
0.0,18,18.0,0.0,30.0,0.0,80.64159487150255,397.1026351295424,228.02652499296693,964.5352134024592,1584.8215372251505,2051.4435918954855,200.43940065403586,452.6913806134337,192.47146335903295,584.1120890334904,621.6330092129424,737.2203219575537
0.0,19,19.0,0.0,30.0,0.0,82.467960459164,401.7119029308984,229.61764010193718,970.5420584375445,1596.712012365836,2060.5605409069094,202.76661269672692,454.3218882911167,193.04146691907118,588.1666164924717,621.5387720797652,730.2385092773723
0.0,20,20.0,0.0,30.0,0.0,84.24930013588076,406.0200397408788,231.12811810522922,976.7807526273116,1608.7973312135932,2070.022246460215,204.9963639774447,455.97729944429767,193.71609326782468,592.4690484946864,621.5568872809847,723.2867880581016
0.0,21,21.0,0.0,30.0,0.0,85.9855680104899,410.0571346519764,232.57640651826517,983.2473653689001,1621.0824048843763,2079.8345450199563,207.1367723901738,457.67918015768726,194.49339765886012,596.9716978818628,621.6877592015086,716.3722466057789
0.0,22,22.0,0.0,30.0,0.0,87.67690350124667,413.8515012262409,233.97856308919273,989.9323836614036,1633.5707788085247,2090.0032154931723,209.19542788607612,459.4452531999568,195.37023713347935,601.6359504445877,621.9321854969887,709.5021429949556
0.0,23,23.0,0.0,30.0,0.0,89.3236090180328,417.42965907883723,235.34845968791905,996.8228318432706,1646.2652226908874,2100.53398046628,211.17942776846894,461.28990411836867,196.34259523028896,606.4314687268358,622.2915802698591,702.683895763671
0.0,24,24.0,0.0,30.0,0.0,90.92612969914966,420.8163427733926,236.6979808260532,1003.9039403746556,1659.1681639815097,2111.4325052358113,213.09540940758578,463.22462915592655,197.40585260541351,611.3352528855052,622.7679751318715,695.9250763818959
0.0,25,25.0,0.0,30.0,0.0,92.48503501789239,424.0345315666512,238.0372151464693,1011.1604154508949,1672.2819669121898,2122.704396721357,214.94958060897267,465.2584313743099,198.55501132719468,616.3306389658196,623.3639155380713,689.2334032142409
0.0,26,26.0,0.0,30.0,0.0,94.00100213932566,427.1054948777708,239.3746385502488,1018.5773646209525,1685.6090869359737,2134.355203310243,216.74774784076837,467.3981707542042,199.78487933080658,621.406297049783,624.0823273473226,682.6167361831131
0.0,27,27.0,0.0,30.0,0.0,95.47480086419941,430.04884938791986,240.71728813437133,1026.1409338975614,1699.1521378618568,2146.390415612522,218.49534250104153,469.64887344817373,201.09022050359877,626.5552751879778,624.9263945553702,676.083071560404
0.0,28,28.0,0.0,30.0,0.0,96.90728001324763,432.88262457130253,242.0709262579818,1033.8387097959137,1712.9139056485426,2158.815468008474,220.1974453859818,472.01400479692416,202.46587506966392,631.7741204020645,625.8994654474392,669.6405366377161
0.0,29,29.0,0.0,30.0,0.0,98.29935519208169,435.6233340844901,243.44019430385467,1041.6599358214264,1726.8973348318439,2171.6357408761623,221.8588095024126,474.49571019748896,203.906854306983,637.0620956958229,627.0049900083714,663.2973842322194
0.0,30,30.0,0.0,30.0,0.0,99.65199770839011,438.286051061288,244.8287558942889,1049.595587457191,1741.1055050423633,2184.8565635044006,223.4838813532555,477.0950274363064,205.40841312396444,642.4205020571084,628.2464840964356,657.0619870703096
0.0,31,31.0,0.0,30.0,0.0,100.96622468492859,440.8844856678525,246.23942929659012,1057.6383437948605,1755.5416076256747,2198.4832174983594,225.07682081181775,479.81207367273475,206.96610361229196,647.8521067987595,629.6275132661527,650.9428321061159
0.0,32,32.0,0.0,30.0,0.0,102.24309012914209,443.43106373129,247.67430901011537,1065.782487803115,1770.2089271229593,2212.520940908072,226.6415196897198,482.6462098783442,208.57581235398118,653.3606740616636,631.1516892184596,644.9485148213128
0.0,33,33.0,0.0,30.0,0.0,103.48367694854828,445.93700543298934,249.13487666328788,1074.0237611375794,1785.11082905783,2226.9749329298984,228.1816190936603,485.596185201976,210.23378397231335,658.9505895945491,632.8226732133937,639.0877335397948
0.0,34,34.0,0.0,30.0,0.0,104.68908981948002,448.4124032844999,250.62210131688977,1082.359194017862,1800.2507533226583,2241.8503592773354,229.7005256577864,488.66026343682654,211.93663316377751,664.6265697062279,634.6441824804303,633.3692837827317
0.0,35,35.0,0.0,30.0,0.0,105.860448849398,450.8662988195461,252.13652951873027,1090.786925621245,1815.6322120962939,2257.1523582318937,231.2014267310059,491.836333509971,213.6813472205019,670.3934432339652,636.6199972059267,627.8020526860156
0.0,36,36.0,0.0,30.0,0.0,106.99888387514595,453.30675750049943,253.6783654146608,1099.3060265046731,1831.2587906748192,2272.886047368669,232.68730459200685,495.12200569287256,215.46528084255468,676.2559951904518,638.7539668592925,622.3950135010305
0.0,37,37.0,0.0,30.0,0.0,108.10552944063234,455.7409414077562,255.2475415098269,1107.9163307798008,1847.134150120257,2289.056530956621,234.16094975888166,498.5146950396439,217.2861448424286,682.2188611856137,641.0500154097058,617.1572201992722
0.0,38,38.0,0.0,30.0,0.0,109.18152038327771,458.1751795340075,256.8437803610521,1116.6182831603803,1863.262030831737,2305.668908097814,235.6249734550088,502.0116933943602,219.14199015751728,688.2864625570719,643.512145442568,612.0978022008048
0.0,39,39.0,0.0,30.0,0.0,110.22798784985955,460.61503534355523,258.4666481152649,1125.4128037140488,1879.6462563809957,2322.728281514583,237.08181928812667,505.61023116602945,221.0311884094977,694.4629732174802,646.1444413995422,607.225959245658
0.0,40,40.0,0.0,30.0,0.0,111.24605588851041,463.0653714564178,260.1156001588131,1134.3011714297554,1896.2907374557653,2340.2397670970877,238.53377419526404,509.3075299466605,222.95241008221328,700.7523104112189,648.9510722259189,602.5509564260348
0.0,41,41.0,0.0,30.0,0.0,112.23683839945329,465.53041138170676,261.7900197765257,1143.2849265414927,1913.1994756251434,2358.2085041898176,239.98297870232787,513.1008469412666,224.90460123246626,707.1581427744995,651.9362936846524,598.0821193957645
0.0,42,42.0,0.0,30.0,0.0,113.20143650426319,468.0137980952861,263.48925039836314,1152.3657906319463,1930.3765670294406,2376.639666536747,241.43143654362123,516.9875120859937,226.88695950181696,713.6839102477394,655.1044505367978,593.8288297718269
0.0,43,43.0,0.0,30.0,0.0,114.14093626299528,470.5186495264471,265.2126219954424,1161.5456030487878,1947.8262059405583,2395.538474067186,242.8810236833456,520.9649586495581,228.8989100628126,720.3328514555054,658.4599787229671,589.8005207410387
0.0,44,44.0,0.0,30.0,0.0,115.05640669569578,473.0476108133448,266.9594724119429,1170.8262718264918,1965.5526883709194,2414.9102053456286,244.3334967781904,525.0307480418245,230.94008201061627,727.1080351232908,662.0074076249775,586.0066728831706
0.0,45,45.0,0.0,30.0,0.0,115.94889810286033,475.6029033811402,268.729164122449,1180.2097370961678,1983.560415633846,2434.7602108515916,245.79050111740085,529.1825894899624,233.01028560114216,734.0123929306789,665.7513624463456,582.4568102198086
