Line_number,Fiducial,Easting,Northing,Height,Elevation,In_Phase_380.0,In_Phase_1776.0,In_Phase_3345.0,In_Phase_8171.0,In_Phase_41020.0,In_Phase_129550.0,Quadrature_380.0,Quadrature_1776.0,Quadrature_3345.0,Quadrature_8171.0,Quadrature_41020.0,Quadrature_129550.0
0.0,0,0.0,0.0,30.0,0.0,44.261010849141606,218.33192788774465,156.38294158545168,825.4511330339483,1873.0113629650966,2529.1223972653506,129.75657676341527,425.2971547365661,213.91368332206002,842.6233481543686,917.7852955928953,584.9766914557661
0.0,1,1.0,0.0,30.0,0.0,40.72605160969948,244.6077304733556,169.91894493722003,843.6848852271755,2202.843784441538,2629.9506057285557,145.33793865796446,446.73278051893675,211.81891156007356,873.6033336851194,862.7771246681749,610.0206312429557
0.0,2,2.0,0.0,30.0,0.0,40.11831613421384,250.7847579728426,181.32806403792117,961.1425222270044,2099.3351206260973,2644.5976606762424,151.9651369842266,451.8315818872175,244.94084570350736,880.6145212735694,854.2477360369691,535.521058784732
0.0,3,3.0,0.0,30.0,0.0,43.30275707653464,267.2437090059338,192.93064261994897,985.5956494303613,2139.6371764061237,2622.3547741636785,142.0765560504204,464.8887146166105,237.88184219534895,886.4489288757144,728.2703273279836,595.9992860387675
0.0,4,4.0,0.0,30.0,0.0,49.37910009084385,250.84836166182546,174.2879773859281,887.8152030100218,2027.0902986014837,2714.865125950475,152.55151964122336,483.4508978293779,245.81746551929263,854.6529851992486,737.0508576084986,606.4066002843441
0.0,5,5.0,0.0,30.0,0.0,47.112084710935235,296.2688871637679,169.22355706854643,1072.3587035173573,1865.71874074288,2706.2031993411438,161.42082470819656,503.1565936272615,246.29961082475887,897.4472398217478,763.9644298864803,594.1590836899188
0.0,6,6.0,0.0,30.0,0.0,51.12594839082627,270.17032696011313,198.75771884209237,938.4926747509327,2117.6643312399406,2396.8043157907778,166.53706900482786,488.007667698039,235.89747418008076,876.8403908527448,794.6120814987983,572.8641165806364
0.0,7,7.0,0.0,30.0,0.0,47.503159338679765,272.201452049508,205.0390477056687,1093.2020970973826,2090.7112412908887,2617.091809995461,165.3607180287068,533.109977918292,274.0179818384585,836.6714916792076,733.6012782025834,579.6494432452969
0.0,8,8.0,0.0,30.0,0.0,51.604014649840416,282.00854007368315,195.93884332919183,1072.1041245165936,2314.070946516958,2620.9141181700925,175.67353616181447,501.3171148197629,262.593228635332,890.0816276013137,789.509349940305,590.6211454010569
0.0,9,9.0,0.0,30.0,0.0,41.93039452226407,294.3917801512995,207.2046564788695,1066.6923030381638,2123.4313124839214,2503.5510584220137,170.44103385561166,505.60184082405203,260.4002029649909,835.2374689907908,760.0175306069214,524.291010134321
0.0,10,10.0,0.0,30.0,0.0,57.66220658798362,306.8492695492156,182.45474966774933,1110.2037117583043,2127.8124977633347,2629.427438903616,174.03872940136273,526.8709420617851,262.5396094194897,972.3239132409246,717.9640672372091,567.2932475270455
0.0,11,11.0,0.0,30.0,0.0,48.96684387649729,321.8567742829506,225.56501373534127,1123.5431168381851,2143.6511528055034,2660.303208398147,188.1440344113006,520.7412215691414,289.70084882849335,943.9181060525414,716.6878183055275,599.717879781059
0.0,12,12.0,0.0,30.0,0.0,49.720947590722524,338.25514328039367,230.44904051910618,1172.3035272900572,2173.7984356194543,2421.885779185268,189.4429875171362,538.6050924815894,268.5220569178086,960.2802534675827,680.2426657287203,553.4809024001015
0.0,13,13.0,0.0,30.0,0.0,67.67274555645223,308.17268791452796,228.26660419868733,1206.6116372851686,2109.769465678981,2557.924444051567,187.52871947875207,526.0031535361412,279.3528265063912,903.466700362478,676.2193803662841,532.88996725905
0.0,14,14.0,0.0,30.0,0.0,55.84783949601195,349.70882380628046,234.96100476684632,1182.1032199468425,2104.220448133861,2612.1806146625813,180.61133975011776,502.50188219174913,262.9034371221887,911.8250834890307,664.673273150277,618.1248896136876
0.0,15,15.0,0.0,30.0,0.0,55.63820941642875,401.04511684767,238.9159378301661,1198.0212648511315,2001.2873201530865,2546.5659386955417,206.44077437257388,595.172174780371,296.4016000971509,878.2885577748754,634.4811137821911,512.3136561946409
0.0,16,16.0,0.0,30.0,0.0,54.35557405859743,349.16000570862025,232.12574879320016,1311.7582143880975,2383.035704854062,2546.0873561757,199.1091257321134,528.6688466264987,278.74286465864174,837.5118031447817,665.8880746629976,587.01069002222
0.0,17,17.0,0.0,30.0,0.0,58.4015048972543,377.2921237089679,219.6610987892184,1283.8247371802452,2055.696978900782,2534.6012607777307,201.85593403945524,515.384367255076,278.0786570026966,862.7438180205946,717.2684874291184,574.106007718808
0.0,18,18.0,0.0,30.0,0.0,68.67038409280077,357.8665443384063,272.05863411355693,1158.026213788157,2320.25359379297,2533.04508379687,199.31453279578653,607.0456045133526,262.8134139063025,816.5335255926068,681.185957425403,547.0111472875861
