Line_number,Fiducial,Easting,Northing,Height,Elevation,tx_pitch,tx_roll,tx_yaw,txrx_dx,txrx_dy,txrx_dz,rx_pitch,rx_roll,rx_yaw,S0Z_time_5.811e-05,S0Z_time_8.588e-05,S0Z_time_1.137e-04,S0Z_time_1.414e-04,S0Z_time_1.692e-04,S0Z_time_1.970e-04,S0Z_time_2.248e-04,S0Z_time_2.525e-04,S0Z_time_2.803e-04,S0Z_time_3.081e-04,S0Z_time_3.359e-04,S0Z_time_3.637e-04,S0Z_time_3.914e-04,S0Z_time_4.192e-04,S0Z_time_4.470e-04,S0Z_time_4.748e-04,S0Z_time_5.026e-04,S0Z_time_5.442e-04,S0Z_time_5.998e-04,S0Z_time_6.692e-04,S0Z_time_7.526e-04,S0Z_time_8.359e-04,S0Z_time_9.331e-04,S0Z_time_1.044e-03,S0Z_time_1.169e-03,S0Z_time_1.308e-03,S0Z_time_1.461e-03,S0Z_time_1.628e-03,S0Z_time_1.822e-03,S0Z_time_2.044e-03,S0Z_time_2.280e-03,S0Z_time_2.544e-03,S0Z_time_2.850e-03,S0Z_time_3.197e-03
0.0,10,10.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,2.0,-12.0,0.0,0.0,0.0,7.817051681649721e-06,5.871376017842063e-06,4.747500690084044e-06,4.297724205815329e-06,3.626819807673008e-06,3.150683755770514e-06,2.8380913699980724e-06,2.4239758230453625e-06,2.103938965362982e-06,1.9541418726667017e-06,1.757195957339952e-06,1.6477873401408048e-06,1.4714178309487871e-06,1.3489873556221869e-06,1.2833204172147162e-06,1.177421741920956e-06,1.0819319940191332e-06,9.290545450930609e-07,8.277141831826797e-07,6.656624461449006e-07,5.612279503151149e-07,4.5001331246612746e-07,3.8083549641908705e-07,2.8796334426905885e-07,2.301048461524522e-07,1.764932485784631e-07,1.3723547440183883e-07,1.091124536787616e-07,8.078832435792982e-08,5.425005528379615e-08,3.9656380993522197e-08,3.0616784558046236e-08,2.248474926046812e-08,1.5865633069476663e-08
0.0,11,11.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,2.0,-12.0,0.0,0.0,0.0,7.351054592647197e-06,5.822457020239121e-06,4.897486050064785e-06,4.079597270347706e-06,3.7252849688394294e-06,3.1258888547753714e-06,2.845868348663558e-06,2.4318103468830312e-06,2.2597109354114794e-06,1.980946442073604e-06,1.8060808429655779e-06,1.6675888711714461e-06,1.4994375836509428e-06,1.3124054761482842e-06,1.1865423613792143e-06,1.1974279164185975e-06,1.0870215286755118e-06,9.545905441658829e-07,8.516100452788491e-07,6.762955241695527e-07,5.775782698649045e-07,4.944085364210711e-07,3.857649664812224e-07,3.0688427951037236e-07,2.4008849237320834e-07,1.9204813963342725e-07,1.4609910946689765e-07,1.1595333847975924e-07,8.448296879876057e-08,5.836959171228631e-08,4.5657398591429834e-08,3.8247673451712656e-08,2.1969419521414385e-08,1.6723205922179152e-08
0.0,12,12.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,2.0,-12.0,0.0,0.0,0.0,7.642958088052388e-06,6.24585261628605e-06,4.952607292458085e-06,4.103615936559006e-06,3.4821449393083345e-06,3.205035936063564e-06,2.8477534093711304e-06,2.4238978122322864e-06,2.1577156553160172e-06,2.0458422901346717e-06,1.7556116303885965e-06,1.6373524295146645e-06,1.5759404909532498e-06,1.3925865015144474e-06,1.2203328364833548e-06,1.1601349916138737e-06,1.1300278084916824e-06,9.828277110116679e-07,8.389035835185307e-07,7.418189899723695e-07,5.674791813249334e-07,4.886479184066277e-07,3.8905388334294613e-07,3.2543037760050434e-07,2.507584600004061e-07,1.9291303230258562e-07,1.5046901044132598e-07,1.1823283785416666e-07,9.216303143447892e-08,6.501427774031712e-08,5.151687907815258e-08,3.468765716261348e-08,2.4648893066926767e-08,1.749851774196588e-08
0.0,13,13.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,2.0,-12.0,0.0,0.0,0.0,7.433565495586086e-06,6.11250130793952e-06,4.986012892882866e-06,4.115909207957063e-06,3.7335627674803577e-06,3.1879643940887026e-06,2.802760589263627e-06,2.3840623984440125e-06,2.169319241065093e-06,1.9291427076491287e-06,1.778729823983294e-06,1.5276423512241662e-06,1.5367643378538551e-06,1.270945583224111e-06,1.2578139513250857e-06,1.1829815212826178e-06,1.0671279342249497e-06,9.53797406718623e-07,8.509262558645446e-07,7.455861948526924e-07,5.844833919170063e-07,4.809420041723435e-07,4.168906956831485e-07,3.122316086239731e-07,2.4884828466098256e-07,2.07991437974373e-07,1.630495605983579e-07,1.190973451441111e-07,9.069296831549388e-08,6.675879755689474e-08,5.164994499056299e-08,3.679625269461224e-08,2.7660270666851193e-08,1.9366705899491222e-08
0.0,14,14.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,2.0,-12.0,0.0,0.0,0.0,8.35824484767013e-06,6.092226871289729e-06,4.486437614604536e-06,4.349413587837506e-06,3.4974756362005343e-06,3.057257602847471e-06,2.628102803855979e-06,2.446700741392777e-06,2.136438063481564e-06,1.9935268254388544e-06,1.808896128055199e-06,1.6423055197036128e-06,1.475172736985951e-06,1.4218932775478837e-06,1.265144673635397e-06,1.1783570826157245e-06,1.0796566620647634e-06,1.0113902263672907e-06,9.079586018520432e-07,6.972791920489645e-07,6.008833967659333e-07,5.241945677734703e-07,4.1804685559645253e-07,3.354823413796712e-07,2.6056632381643437e-07,2.0262748756340862e-07,1.6294888763523146e-07,1.321319513334866e-07,9.462239805071226e-08,7.039934141104356e-08,5.808596028699215e-08,4.006056068241798e-08,2.8487516827281255e-08,2.0033695283835206e-08
0.0,15,15.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,2.0,-12.0,0.0,0.0,0.0,8.195256893367166e-06,6.167857401191517e-06,5.044668172765911e-06,3.952697554813384e-06,3.476139618955363e-06,3.1003561713643075e-06,2.8472273677905904e-06,2.500864173010496e-06,2.289040419084556e-06,2.0044929198838796e-06,1.7758903477258183e-06,1.597106135836019e-06,1.4426863310392124e-06,1.3717618276215545e-06,1.3109648335260052e-06,1.2033457585978176e-06,1.1508776862150015e-06,1.0106869264957778e-06,8.231176666973238e-07,7.263281175027687e-07,6.153311274411754e-07,5.091077385526304e-07,4.321380809687764e-07,3.2882467788823345e-07,2.5851822245478477e-07,2.1446159939855336e-07,1.6199184074773534e-07,1.2413240184684196e-07,9.838676349709617e-08,7.503586439002283e-08,5.7764817222056595e-08,4.275226646650536e-08,3.0400119573476896e-08,2.3063813698003887e-08
0.0,16,16.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,2.0,-12.0,0.0,0.0,0.0,8.351088960883268e-06,6.200952974180991e-06,5.046358016630647e-06,4.304003581715052e-06,3.5772746468187397e-06,3.0545071821261005e-06,2.7731462081328835e-06,2.4290053830923182e-06,2.1271895873167918e-06,2.061295425241954e-06,1.8324849093736796e-06,1.6700188480708004e-06,1.5465075320910035e-06,1.4557684618199333e-06,1.2825048244002537e-06,1.1181192614918615e-06,1.104705705475076e-06,9.664119857143572e-07,8.690924753585461e-07,7.275276211272128e-07,5.979990019987523e-07,4.979585201028324e-07,4.4023362444433753e-07,3.6246866677920956e-07,2.992390317776813e-07,2.2319444940630007e-07,1.6251291172491183e-07,1.414360126575825e-07,1.0117045576440238e-07,7.973918240810916e-08,5.788082205955663e-08,4.3744767023877304e-08,3.094314803760481e-08,2.4175594285546464e-08
0.0,17,17.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,2.0,-12.0,0.0,0.0,0.0,8.40077073846964e-06,6.289461802571865e-06,5.117335858670569e-06,4.363412633200688e-06,3.472039841700203e-06,3.110783250105196e-06,2.7357243175481137e-06,2.3509150621259483e-06,2.2596067416010344e-06,2.015140029759186e-06,1.7912356060164533e-06,1.6039422334649718e-06,1.5635921265393366e-06,1.3124343196785844e-06,1.2772690511664368e-06,1.1346886238187084e-06,1.105930954444206e-06,9.909916546793184e-07,8.44588881146885e-07,7.140788858894546e-07,6.268740981271295e-07,5.017889857095121e-07,4.426498297246707e-07,3.558320704966498e-07,2.891986524401932e-07,2.1469760217006775e-07,1.8601875767168195e-07,1.3777973878736888e-07,1.023154894830516e-07,7.661475149362904e-08,5.8688134419406e-08,4.441937447173335e-08,3.343450988245208e-08,2.3565986996138205e-08
0.0,18,18.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,2.0,-12.0,0.0,0.0,0.0,8.456085903307879e-06,6.432756320973436e-06,5.0489655419989e-06,4.237088872531041e-06,3.713280180097198e-06,3.2319568445552024e-06,2.7882185174215048e-06,2.559330490481129e-06,2.356464471931783e-06,1.9294777617788887e-06,1.7505448984450805e-06,1.6577323971197827e-06,1.550169876309192e-06,1.435999098427246e-06,1.2942484365244252e-06,1.1542648923779622e-06,1.1171937149820182e-06,9.722771786249708e-07,8.659906497468384e-07,7.445756752140824e-07,5.610428838018244e-07,5.0009670247996e-07,4.528401352479669e-07,3.626304860671352e-07,2.923777783791816e-07,2.1677967184896853e-07,1.6778116383132585e-07,1.438161283229777e-07,1.0838741757160296e-07,8.97189065526798e-08,6.310734310010325e-08,4.5477514075474754e-08,3.546587423195274e-08,2.568095809279552e-08
0.0,19,19.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,2.0,-12.0,0.0,0.0,0.0,8.661869349143238e-06,6.467848712779801e-06,5.416572107753509e-06,4.176588552633111e-06,3.7426234041808074e-06,3.3369383228323234e-06,2.635168371070016e-06,2.271809852512659e-06,2.23933678477432e-06,2.1811010126124307e-06,1.7740649693448368e-06,1.591412549961593e-06,1.5059967066414515e-06,1.4012558168013752e-06,1.3111856953254994e-06,1.2293702916050396e-06,1.1076844752813358e-06,9.753469886818005e-07,9.155045048263914e-07,7.04412042734124e-07,5.909051459695818e-07,5.194826502068879e-07,4.227090031302439e-07,3.497677153003298e-07,2.984629023822936e-07,2.3021094120543367e-07,1.8193424867911083e-07,1.515776800809145e-07,1.1378699872547443e-07,9.06334871151536e-08,6.425933773995743e-08,4.950764334107908e-08,3.3748675273573734e-08,2.5924378512804214e-08
0.0,20,20.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,2.0,-12.0,0.0,0.0,0.0,8.592961056962258e-06,6.283401989301472e-06,5.274663762908296e-06,4.206731765384681e-06,3.528844667304371e-06,3.2637322755803193e-06,2.8074341723240116e-06,2.463695997030516e-06,2.2341925372074084e-06,2.0744716899093253e-06,1.8366037695924038e-06,1.6229885326020436e-06,1.5554088237072444e-06,1.3717599194860774e-06,1.271803488084555e-06,1.1708882707948662e-06,1.1256692841835828e-06,9.845545402494894e-07,8.560274785579224e-07,7.314408647323463e-07,6.041322463917292e-07,5.130407084558932e-07,4.3239770923770236e-07,3.720419150740376e-07,2.7880779430736834e-07,2.3810220051139064e-07,1.8983856341736914e-07,1.497016363546239e-07,1.1529011610146127e-07,8.578246086326126e-08,6.37684319941539e-08,5.043888829898106e-08,3.557323274064731e-08,2.6962763554457992e-08
0.0,21,21.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,2.0,-12.0,0.0,0.0,0.0,8.607471348472459e-06,6.278855543900529e-06,4.95068462457646e-06,4.525689043087515e-06,3.7620240192195706e-06,3.129297492145558e-06,2.809051801656463e-06,2.400887915760752e-06,2.2249145561087806e-06,2.0327427652872514e-06,1.8461935991658842e-06,1.6161453587769895e-06,1.5377037637962026e-06,1.392375015405354e-06,1.2575745793666014e-06,1.2751802600957904e-06,1.1274512286400053e-06,9.966042627236962e-07,8.347286925449621e-07,7.023958248720374e-07,6.222034325762491e-07,4.987080321407592e-07,4.3235951501188427e-07,3.619426697176258e-07,2.989681425489749e-07,2.3267543375355433e-07,2.0079077487686875e-07,1.464386000270205e-07,1.1670298017347296e-07,9.205972177340633e-08,6.643542750327643e-08,5.098066780028243e-08,3.817630761949461e-08,2.653493879673729e-08
0.0,22,22.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,2.0,-12.0,0.0,0.0,0.0,8.8069555264608e-06,7.049816853426129e-06,5.174679567804049e-06,4.4585671439393315e-06,3.6813230038316054e-06,3.0493032106526014e-06,3.0170102535888115e-06,2.4856106180126824e-06,2.278504220400706e-06,1.857267221591999e-06,1.8327872899860495e-06,1.5407488111131696e-06,1.5783975822123365e-06,1.357772080009491e-06,1.307420960266821e-06,1.200338626129009e-06,1.0810985147446339e-06,9.860006211113137e-07,8.280325921868052e-07,7.087113410211285e-07,6.220390752345127e-07,5.250568685887296e-07,4.4132634345410555e-07,3.552754131220204e-07,2.729380121300388e-07,2.3466873806076985e-07,1.880055798424869e-07,1.4218337446797949e-07,1.1834990219540118e-07,9.130823145017049e-08,6.71757592214973e-08,4.8417086443848094e-08,4.00528223679342e-08,2.912736565068426e-08
0.0,23,23.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,2.0,-12.0,0.0,0.0,0.0,9.578271102884288e-06,6.733875211164434e-06,5.157822525987423e-06,4.640511734913896e-06,3.7075136215257854e-06,3.2519118532779867e-06,2.755211874144656e-06,2.4852093226972166e-06,2.1825230115294324e-06,2.092847695596178e-06,1.8298683029767032e-06,1.5979923673346957e-06,1.537169279483792e-06,1.354233595573156e-06,1.256216391858449e-06,1.2221511438892317e-06,1.0849248261800875e-06,9.638509148681379e-07,8.822424573201763e-07,7.244061639295743e-07,6.025113629184271e-07,5.391341162720425e-07,4.4189333131524984e-07,3.530711599361838e-07,2.9195269326625045e-07,2.238665292856197e-07,1.786556503523811e-07,1.4561563495384343e-07,1.1877636831759205e-07,9.275292182176225e-08,7.077953949033707e-08,5.1745871669038814e-08,3.7076925978890514e-08,3.040951945220054e-08
0.0,24,24.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,2.0,-12.0,0.0,0.0,0.0,9.148208508665277e-06,6.923668044918789e-06,5.348868163555801e-06,4.5147079137210075e-06,3.7068953710837973e-06,3.3321967584447e-06,2.853469105528484e-06,2.48542970497896e-06,2.2722277617758066e-06,2.1215151977938582e-06,1.8458895259248513e-06,1.746117435647808e-06,1.5824513983959777e-06,1.3303465914470565e-06,1.2729776878654347e-06,1.1283529259007104e-06,1.0984535144504255e-06,9.572463115091643e-07,8.364644248312266e-07,7.259644212129639e-07,6.14106676763332e-07,5.091413726397787e-07,4.0687377451519373e-07,3.567499327414455e-07,2.7561403688839954e-07,2.377961035241268e-07,1.810464010416349e-07,1.5089211656568764e-07,1.1621005552855823e-07,9.479409142356924e-08,6.865982595733347e-08,5.4952688737325765e-08,3.790167504590228e-08,2.952862823865125e-08
0.0,25,25.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,2.0,-12.0,0.0,0.0,0.0,8.956661020461123e-06,6.666103358133031e-06,5.65043278636095e-06,4.718691128207966e-06,4.023067723423831e-06,3.313967538439665e-06,2.9072643990569365e-06,2.5232253213948106e-06,2.4759683905959283e-06,2.0897039885293263e-06,1.8253423415394862e-06,1.6817334893239257e-06,1.5294366514910464e-06,1.460020584658543e-06,1.3197978887798383e-06,1.199090155686699e-06,1.0802327126370333e-06,9.58936442095045e-07,8.552120724261137e-07,7.838385862581236e-07,5.657844949561588e-07,5.269481843225554e-07,4.1374125621842725e-07,3.607166587096017e-07,2.871584546502634e-07,2.3846863140965266e-07,1.9092107321152768e-07,1.5244684575560978e-07,1.190497675314855e-07,9.18610329019082e-08,7.189011029572433e-08,5.5793931829472245e-08,3.943854365651906e-08,3.01235079442964e-08
0.0,26,26.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,2.0,-12.0,0.0,0.0,0.0,9.09584883098927e-06,6.729449546171089e-06,5.7179811490689835e-06,4.479023584214517e-06,4.227054039117508e-06,3.301721854681947e-06,2.9630435162184487e-06,2.5612686245319494e-06,2.210925513889163e-06,1.947238772874027e-06,1.8836873169932408e-06,1.7202944484142513e-06,1.5922207945169453e-06,1.4438987132012209e-06,1.2725706203725082e-06,1.2649958102654343e-06,1.150055711252774e-06,9.359373736716594e-07,8.822130133511654e-07,6.793184080998531e-07,6.224464444777599e-07,5.008085293721795e-07,4.401014761814528e-07,3.4861132092111606e-07,2.958018753082383e-07,2.410274496007413e-07,1.790965464913084e-07,1.5244215147678288e-07,1.1695864991394955e-07,9.213343951441392e-08,7.286158103572855e-08,5.807590308480839e-08,4.2059903223162165e-08,3.132530347621578e-08
0.0,27,27.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,2.0,-12.0,0.0,0.0,0.0,9.290020972239701e-06,7.396558399139877e-06,5.5676131011674625e-06,4.360903832622359e-06,3.8303993798036566e-06,3.6561369487588325e-06,2.937158674394483e-06,2.8694008234099895e-06,2.3510180675453567e-06,2.0524425137715212e-06,1.939413034335196e-06,1.708400972520825e-06,1.5648014625695168e-06,1.4488121183632095e-06,1.3136673392791471e-06,1.2219353929409854e-06,1.0312275249222328e-06,9.577969732496379e-07,8.410838936342091e-07,7.228451244394786e-07,6.359711504364291e-07,5.168866311014529e-07,4.322584813503614e-07,3.687904486082484e-07,2.804910146219837e-07,2.3585735415675534e-07,1.9940414975070885e-07,1.4563094140626513e-07,1.206047475656738e-07,9.396535531320513e-08,6.79238975196262e-08,5.555428726688119e-08,4.1261042534200785e-08,3.196926898880841e-08
