Line_number,Fiducial,Easting,Northing,Height,Elevation,In_Phase_380.0,In_Phase_1776.0,In_Phase_3345.0,In_Phase_8171.0,In_Phase_41020.0,In_Phase_129550.0,Quadrature_380.0,Quadrature_1776.0,Quadrature_3345.0,Quadrature_8171.0,Quadrature_41020.0,Quadrature_129550.0
0.0,0,0.0,0.0,30.0,0.0,14.662982392371,87.6655361462059,85.66698649598645,668.8105669032207,1607.5822140135779,1848.947979660391,77.93037195808989,290.3629279307719,169.36464101581996,724.5512298969501,716.1510515294042,907.4834476898933
0.0,1,1.0,0.0,30.0,0.0,11.8032695672948,110.5327329360913,100.89137694174627,692.5035488933511,1579.732885116773,1920.611938876687,85.10651145394462,311.16188806376994,156.34161082277214,732.156352344252,696.5552458866309,814.88327749846
0.0,2,2.0,0.0,30.0,0.0,21.775102536936338,122.03117844951375,115.1362562040461,737.4055485074207,1576.7207952960612,2086.8489761957853,94.44002792032266,360.3679636152654,182.37377482763546,628.664648203843,629.9981581406176,852.0934431655924
0.0,3,3.0,0.0,30.0,0.0,19.1310011976629,169.50208919499352,127.07625715833686,781.8862808856609,1382.1055589996924,1811.0333275942435,90.79053422162703,414.5478346631289,192.60290252381128,668.6640600913516,587.3689756835025,874.3246826325625
0.0,4,4.0,0.0,30.0,0.0,7.473002767625227,179.22494318539478,136.30944434378765,848.6553622293045,1418.4156250413778,1840.1007951372299,111.88018161394604,404.4725582956533,203.18650676240267,677.5231625819855,600.8868996718338,820.0742159838791
0.0,5,5.0,0.0,30.0,0.0,15.053042054950371,199.4457948677626,149.01064845564207,787.2071028789252,1468.8475505532174,1921.9505173984628,107.80352558595001,421.3541811482147,194.66765572400686,652.5263635034148,642.0634805908645,833.7940624832518
0.0,6,6.0,0.0,30.0,0.0,27.22262360568726,209.22970144205846,171.4710799109144,854.4361599632215,1395.7216490589449,1909.8634510459892,125.97895159399188,425.751594139641,193.0434263873759,664.2806605910769,634.580108684461,757.7449135969061
0.0,7,7.0,0.0,30.0,0.0,32.04986713597008,268.9826064269203,189.2193452060202,894.2351107852327,1387.0456448783068,2076.4520386842255,132.555637233329,462.38271763607275,209.31491183796285,652.1219980279211,632.7880170095117,843.2131059852643
0.0,8,8.0,0.0,30.0,0.0,27.487402202602176,287.3317468594856,187.0642480428055,934.2947310674435,1613.151825072897,1844.5338684121305,131.84990717303805,465.69058537334075,193.34043736082467,669.3478148782831,610.0768507784604,776.8446774335158
0.0,9,9.0,0.0,30.0,0.0,40.55817874779622,301.2117032951443,213.47938957668376,968.250873778642,1419.7105648880645,2173.6597565979528,147.0560188780279,469.03471305223195,217.13819293083517,594.5749968903029,643.6266569558437,837.4823526816316
