Line_number,Fiducial,Easting,Northing,Height,Elevation,In_Phase_380.0,In_Phase_1776.0,In_Phase_3345.0,In_Phase_8171.0,In_Phase_41020.0,In_Phase_129550.0,Quadrature_380.0,Quadrature_1776.0,Quadrature_3345.0,Quadrature_8171.0,Quadrature_41020.0,Quadrature_129550.0
0.0,0,0.0,0.0,30.0,0.0,425.52020823167675,712.2168163218728,294.6225364293436,901.8727796696528,1011.1037695576665,1084.223614402729,272.16168894078396,236.46104670154028,73.12952086065378,153.62339501392603,103.38661903379501,114.98744352349925
0.0,1,1.0,0.0,30.0,0.0,402.7393251049834,665.7505396533696,274.73489643787116,838.2578327358086,940.5992004045457,1022.6246027999102,252.38832948859667,217.02471864046552,67.30720947966627,143.4888392313157,110.68902145304064,148.7243410195166
0.0,2,2.0,0.0,30.0,0.0,381.5347523263704,623.2551664949774,256.61987945602135,780.7148553316675,878.3286521332667,975.997286211493,234.45761145832182,199.91632812641754,62.29258692287105,135.61442847657273,121.94770149059109,188.83380549621162
0.0,3,3.0,0.0,30.0,0.0,361.77396400082586,584.3175793098782,240.0855331677477,728.5534902855675,823.6692775162688,944.2193039518759,218.17251259116043,184.84767263228719,57.98585431192589,129.73326896249793,136.72931345539598,232.3543971490215
0.0,4,4.0,0.0,30.0,0.0,343.3375167369161,548.5753687254878,224.96470877329293,681.181679930494,776.11664607817,926.2969156755884,203.36015600436954,171.5707651854323,54.300855754178215,125.60999984081396,154.54079621514174,276.1284050724681
0.0,5,5.0,0.0,30.0,0.0,326.11756771498125,515.709693073766,211.11136471093684,638.0893063081314,735.2391063410873,920.3517200769342,189.86847149645058,159.87157241936066,51.163013163883306,123.03689067309783,174.8474689534816,317.36099628744904
0.0,6,6.0,0.0,30.0,0.0,310.01658238046434,485.4392724630287,198.39749491882475,598.8349150559274,700.640925702835,923.8989339995285,177.56337116630533,149.5648273895102,48.50760151461576,121.83035085876267,197.0900953437579,354.04163905073506
0.0,7,7.0,0.0,30.0,0.0,294.94620468859864,457.515316095066,186.71056301125782,563.0348662530172,671.9338556109467,934.2684501653983,166.32635202172668,140.48971587210062,46.2783042718543,121.82784561715532,220.70259402485243,385.10620887342674
0.0,8,8.0,0.0,30.0,0.0,280.82626705542697,431.7172211685478,175.95134903232832,530.3544117818005,648.7171677942072,948.9907359385072,156.05245444600732,132.50627568130903,44.42600005207557,122.88519390509035,245.1307056448007,410.3485830738627
0.0,9,9.0,0.0,30.0,0.0,267.5839207466261,407.8489127112454,166.03213457466296,500.5003138890924,630.5661731983741,966.0388985068261,146.64851833105942,125.49238044335634,42.90774063865086,124.8742148653728,269.85086564456145,430.1852997242499
0.0,10,10.0,0.0,30.0,0.0,255.15287042508461,385.7357180284703,156.87516684211937,473.2147057252815,617.0288236282189,983.9124347351116,138.03168907476055,119.34120434505827,41.68588780183586,127.68068657286507,294.3878448041758,445.38986589845183
0.0,11,11.0,0.0,30.0,0.0,243.4726988610543,365.2216891068858,148.4113537599699,448.26995943737006,607.6293611314717,1001.6065132518678,130.1281340201319,113.9590841933058,40.72738227560651,131.20258130517493,318.32948610030155,456.8719774278685
0.0,12,12.0,0.0,30.0,0.0,232.48827006439103,346.16730153581324,140.5791515858667,425.4643768961145,601.877343273302,1018.5232133778451,122.87193670256667,109.26371086175598,40.00312302067605,135.34854372952145,341.33709575694166,465.527891123836
0.0,13,13.0,0.0,30.0,0.0,222.14920070184564,328.4474712928506,133.3236131200379,404.6185561571634,599.2799478641068,1034.3677941960148,116.20414179378227,105.18259475967619,39.48743877546416,140.03658133245915,363.15063682212764,472.1565946327647
0.0,14,14.0,0.0,30.0,0.0,212.40939100491278,311.94984063393065,126.59557100149902,385.57231629578513,599.355380362969,1049.0540900915066,110.07192814151593,101.65176002260391,39.15763704380355,145.19293958664213,383.5886330945645,477.4241608726248
0.0,15,15.0,0.0,30.0,0.0,203.22660786848206,296.57329257596507,120.35093454168452,368.18208621331326,601.6454779945517,1062.6284984458068,104.4278910017913,98.61463022437532,38.99361823201182,150.7511374497963,402.54340427710673,481.85824422580055
0.0,16,16.0,0.0,30.0,0.0,194.56211357431727,282.226660219389,114.55008269611268,352.3186811224135,605.7261266550361,1075.2136020236542,99.22941760329665,96.02107495477992,38.97754474198872,156.65114167140945,419.9727550969343,485.8588815238462
0.0,17,17.0,0.0,30.0,0.0,186.38033463329327,268.82760254691294,109.15733848733201,337.8654048213035,611.2147265985657,1086.9687398488463,94.4381426958898,93.8265919154309,39.093556541690425,162.83866097504153,435.88946091617476,489.71652438122436
0.0,18,18.0,0.0,30.0,0.0,178.64856591974777,256.30162293080986,104.14051284082771,324.7164270334522,617.7745165157824,1098.0638140264125,90.01947281685933,91.99160350774761,39.32752614200896,169.26454347248725,450.34985134816,493.6319912245883
0.0,19,19.0,0.0,30.0,0.0,171.33670593985826,244.58121024385238,99.47050750500887,312.77539429211737,625.1160010287224,1108.6628453296871,85.94216973880303,90.48085041711617,39.666847067684635,175.88426266352565,463.44257117294563,497.7355446898409
0.0,20,20.0,0.0,30.0,0.0,164.41701954883783,233.60508565709955,95.12096873278334,301.9542399481013,632.9959907470596,1118.914441789772,82.17798500562066,89.26286759093537,40.10025086590721,182.65747911054365,475.27829021539685,502.10381595723175
0.0,21,21.0,0.0,30.0,0.0,157.86392503507187,223.3175406513906,91.06798442949795,292.17216475899295,641.2148715540729,1128.9470322075874,78.70133866957156,88.30953038786272,40.61764848713196,189.5476663869584,485.9808214346073,506.7741382406732
0.0,22,22.0,0.0,30.0,0.0,151.65380267955786,213.66785403504494,87.28981871598089,283.3547639577502,649.6127114777546,1138.8672955188708,75.48903635419761,87.59566063862285,41.20999252851491,196.5217912199018,495.6798406505839,511.7562830898679
0.0,23,23.0,0.0,30.0,0.0,145.7648225077764,204.60977756199478,83.76667885861731,275.4332807011138,658.0647341653483,1148.7606590668565,72.52001961891122,87.09868398306438,41.86915737564099,203.55003891711152,504.5052044495207,517.0417956464189
0.0,24,24.0,0.0,30.0,0.0,140.17678903265252,196.10108112014402,80.48051010425341,268.3439684793612,666.4765771601261,1158.6930615064903,69.77514531869181,86.79833119614202,42.58783473263446,210.60557621755504,512.5827359113712,522.6112078134587
0.0,25,25.0,0.0,30.0,0.0,134.8710011025202,188.1031499054445,77.41481484856047,262.02754770676125,674.7796385080384,1168.7134083011679,67.23699025908785,86.67637733734945,43.3594424103431,217.6643446617835,520.0312799629277,528.4394322024777
0.0,26,26.0,0.0,30.0,0.0,129.83012531043363,180.5806270113247,74.55449276712905,256.42874358395056,682.9267124348294,1178.8563165611174,64.88967796100665,86.71641349434191,44.17804456014369,224.70487846218117,526.9608060345944,534.4996357881554
0.0,27,27.0,0.0,30.0,0.0,125.0380814374754,173.50109568844803,71.88569946150106,251.49589392018842,690.8880315051684,1189.144871070918,62.71872478674278,86.90364667486531,45.03828180768461,231.70814167973785,533.4713403239197,540.7658750206123
0.0,28,28.0,0.0,30.0,0.0,120.47993865273995,166.83479646840036,69.39572102788814,247.18061701678067,698.6477701043925,1199.5932078118815,60.71090305083495,87.22472405829798,45.93530996528677,238.65738029143006,539.6525310757062,547.214750070321
0.0,29,29.0,0.0,30.0,0.0,116.1418214372651,160.55437487895213,67.07286278295588,243.43753079723362,706.2010199833231,1210.2088137190187,58.85411905700052,87.66757837082051,46.86474619092386,245.53798546427674,545.5836789491606,553.8263077280219
0.0,30,30.0,0.0,30.0,0.0,112.01082413395815,154.63465607731666,64.90635018843999,240.2240153838478,713.5512201829278,1220.9944863254404,57.1373042741343,88.2212916142055,47.82262162157784,252.33736503797786,551.334094893771,560.5843918807972
0.0,31,31.0,0.0,30.0,0.0,108.07493324298099,149.0524432456874,62.88624071458392,237.50001218356073,720.7080065496037,1231.9499375521664,55.55031809732264,88.87597477199779,48.80533964417117,259.0448208541429,556.9636765516874,567.4766088471099
0.0,32,32.0,0.0,30.0,0.0,104.32295680490891,143.7863369277894,61.00334518977347,235.22785336579855,727.6854376903683,1243.073054672379,54.08386083994826,89.62266145039257,49.80963908221423,265.6514301512228,562.523619318029,574.4940435963674
0.0,33,33.0,0.0,30.0,0.0,100.74445996395038,138.8165729706752,59.24915752884305,233.3721162947887,734.5005513473602,1254.3608499529882,52.72939577523048,90.45321369426398,50.83256167410292,272.14992976471177,568.0571992121265,581.6308333410988
0.0,34,34.0,0.0,30.0,0.0,97.32970628182991,134.12487682230483,57.61579197329429,231.89949823939395,741.1722058669517,1265.8101411215034,51.479079194115684,91.36023845967821,51.87142330239581,278.53460232705567,573.6005816948694,588.8836782731598
0.0,35,35.0,0.0,30.0,0.0,94.06960417182698,129.69433253962217,56.095926864310464,230.7787072175759,747.7201645999537,1277.4180088328762,50.32569757481695,92.33701342959836,52.923788504706245,284.80116404757865,579.1836239091112,596.2513460703381
0.0,36,36.0,0.0,30.0,0.0,90.9556578876879,125.5092646514577,54.68275424231818,229.9803655500471,754.1643847970128,1289.182077043113,49.26261107043792,93.37742103493875,53.98744785794568,290.94665396832517,584.8306480641477,603.7342075926967
