Line_number,Fiducial,Easting,Northing,Height,Elevation,tx_pitch,tx_roll,tx_yaw,txrx_dx,txrx_dy,txrx_dz,rx_pitch,rx_roll,rx_yaw,S0Z_time_5.811e-05,S0Z_time_8.588e-05,S0Z_time_1.137e-04,S0Z_time_1.414e-04,S0Z_time_1.692e-04,S0Z_time_1.970e-04,S0Z_time_2.248e-04,S0Z_time_2.525e-04,S0Z_time_2.803e-04,S0Z_time_3.081e-04,S0Z_time_3.359e-04,S0Z_time_3.637e-04,S0Z_time_3.914e-04,S0Z_time_4.192e-04,S0Z_time_4.470e-04,S0Z_time_4.748e-04,S0Z_time_5.026e-04,S0Z_time_5.442e-04,S0Z_time_5.998e-04,S0Z_time_6.692e-04,S0Z_time_7.526e-04,S0Z_time_8.359e-04,S0Z_time_9.331e-04,S0Z_time_1.044e-03,S0Z_time_1.169e-03,S0Z_time_1.308e-03,S0Z_time_1.461e-03,S0Z_time_1.628e-03,S0Z_time_1.822e-03,S0Z_time_2.044e-03,S0Z_time_2.280e-03,S0Z_time_2.544e-03,S0Z_time_2.850e-03,S0Z_time_3.197e-03
0.0,10,10.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,2.0,-12.0,0.0,0.0,0.0,6.952540265231478e-06,5.274513470065719e-06,4.13889425032121e-06,3.1698156859640893e-06,2.743335214986027e-06,2.2610591842619183e-06,2.0206957884137573e-06,1.654656045929382e-06,1.4227611767915446e-06,1.2393538031127225e-06,1.0776072104659932e-06,9.397001543435329e-07,8.432329606811887e-07,7.976174982940734e-07,6.995091936012025e-07,6.092133757721692e-07,5.635985713287907e-07,5.177277247193313e-07,4.599684313821755e-07,3.8172745056766605e-07,2.885068805862995e-07,2.4930128684787357e-07,2.0620616855039363e-07,1.7342523421118094e-07,1.4804335562368011e-07,1.2030353897584917e-07,1.0139944906984042e-07,8.079078819143181e-08,6.887993421994247e-08,5.986418570399695e-08,4.895535529310976e-08,4.249917407880048e-08,3.21420482725031e-08,2.5976397717212967e-08
0.0,11,11.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,2.0,-12.0,0.0,0.0,0.0,7.301531860105064e-06,5.106563346910106e-06,4.0237630592735834e-06,3.2870894220366094e-06,2.9363401054017734e-06,2.3269895139095803e-06,2.051404382321242e-06,1.8153739537722267e-06,1.4468911072652152e-06,1.3452797429700946e-06,1.1788369573820946e-06,1.0681597099515535e-06,9.661464403418407e-07,7.799151736620296e-07,7.58498852518816e-07,6.439201007423862e-07,6.6968346884323e-07,5.285050404143632e-07,4.396549055433134e-07,3.581496830174456e-07,3.0748182516499837e-07,2.4605949037287054e-07,2.1575984248165587e-07,1.7324654041061567e-07,1.445080102558173e-07,1.1454818111569866e-07,9.983456070253609e-08,8.220752962449986e-08,6.863940810579616e-08,5.1408002285134775e-08,4.515234669837339e-08,3.6791411983992143e-08,3.203823097936842e-08,2.342513950419688e-08
0.0,12,12.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,2.0,-12.0,0.0,0.0,0.0,7.3278524744619395e-06,5.36337863315854e-06,4.433871850628507e-06,3.5503797842610757e-06,2.789645764764637e-06,2.604023694087133e-06,2.268833056467784e-06,1.8704347420794927e-06,1.6486987402273518e-06,1.3724877267354005e-06,1.2461554130700183e-06,1.1540371432327427e-06,1.0309313504497626e-06,8.768114133822049e-07,7.913543112272758e-07,7.043358169966971e-07,6.439924036363883e-07,5.751540013614373e-07,4.738724578395478e-07,4.0005451799066714e-07,3.227105757855444e-07,2.6763728359950395e-07,2.227060241644126e-07,1.8139054633365743e-07,1.421710889577003e-07,1.1689547307017874e-07,9.564613242786743e-08,7.53014455738793e-08,6.298208454405511e-08,5.446314356986897e-08,4.473838670279556e-08,3.4166233639599907e-08,3.050564714934301e-08,2.6396482706518822e-08
0.0,13,13.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,2.0,-12.0,0.0,0.0,0.0,7.799390436327521e-06,5.5354746465665205e-06,4.551156040979173e-06,3.4269215244184655e-06,2.9159530289743322e-06,2.4274049895709875e-06,2.1438118735533407e-06,1.9238609013637446e-06,1.6506919561537991e-06,1.5179620911974706e-06,1.2364762225590122e-06,1.1644556899444387e-06,1.0419046432798738e-06,9.348397897941992e-07,8.329697184518002e-07,7.67221583646089e-07,6.636477127272634e-07,6.02984444574616e-07,5.073261844657141e-07,4.141063618704026e-07,3.310106032810551e-07,2.683162904820566e-07,2.2220635177975616e-07,1.802419186953713e-07,1.4416645988742265e-07,1.1667589000389993e-07,9.163610467883378e-08,7.714487941679035e-08,6.289664892320137e-08,5.0092294008885585e-08,4.356796678068035e-08,3.175878260408725e-08,2.8666197910626474e-08,2.1770420393236353e-08
0.0,14,14.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,2.0,-12.0,0.0,0.0,0.0,7.695431335907047e-06,5.8874098361365776e-06,4.648147851612584e-06,3.7761173216444262e-06,3.292095016858922e-06,2.5723937535432745e-06,2.175258044343288e-06,1.9606026941047044e-06,1.7624853011923773e-06,1.580276417276587e-06,1.3417260951697553e-06,1.216400291934919e-06,1.0938162045003834e-06,9.425964868581464e-07,8.811115333596655e-07,8.016990077467693e-07,7.463741334581495e-07,6.381700812279573e-07,5.266330742505291e-07,4.425114886224695e-07,3.573544600449059e-07,2.8353881817494027e-07,2.245257733818222e-07,1.8102535635097524e-07,1.4496749406052423e-07,1.204438779393358e-07,9.499690721419988e-08,7.59412555061719e-08,6.428620331489971e-08,4.573265680433325e-08,3.86550788028277e-08,3.374193919536445e-08,2.7817727504103536e-08,2.0053446737481932e-08
0.0,15,15.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,2.0,-12.0,0.0,0.0,0.0,7.699081173627482e-06,5.987162729392672e-06,4.812862506597074e-06,3.838045652902395e-06,3.3876234230121786e-06,2.724755632385602e-06,2.398939638689442e-06,2.0410794366023177e-06,1.8116245212687964e-06,1.6126604781101793e-06,1.4505597293888104e-06,1.3017492882397601e-06,1.1235223738487108e-06,1.0344571953872478e-06,9.90558219286555e-07,8.821144149767243e-07,7.588060180714457e-07,6.833033518870572e-07,5.879170828734459e-07,4.843357592054681e-07,3.7674593963643326e-07,2.963981736094541e-07,2.3982334829878754e-07,1.8700990202753322e-07,1.4549836768256242e-07,1.1903510077373115e-07,9.987060922588837e-08,7.58652113007276e-08,5.945982493988071e-08,4.9588296160704486e-08,3.643477472065974e-08,3.320365178448819e-08,2.3876567762394686e-08,2.0457391419909415e-08
0.0,16,16.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,2.0,-12.0,0.0,0.0,0.0,8.124233155603882e-06,5.924709555382279e-06,4.864990749686812e-06,4.001638378666763e-06,3.542516150371746e-06,2.824963693502449e-06,2.3433678322113297e-06,2.1314337052752275e-06,1.9465826197524934e-06,1.7062440870004343e-06,1.4935511792477275e-06,1.3201804551655761e-06,1.2184385021241062e-06,1.099882984635009e-06,9.396823506726065e-07,8.952062547714684e-07,7.807457786636933e-07,7.041645034043138e-07,5.80693008632066e-07,4.849799374148337e-07,3.921803193652274e-07,3.087567408294945e-07,2.7113952959878847e-07,1.8750975535152238e-07,1.560645648208136e-07,1.2600776512139946e-07,9.580375894007676e-08,7.466085350576706e-08,6.047949100310194e-08,4.735737320402852e-08,3.537651597327177e-08,3.3814389687941415e-08,2.677050735094172e-08,1.7408583900349704e-08
0.0,17,17.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,2.0,-12.0,0.0,0.0,0.0,7.653808709455777e-06,5.911126281308756e-06,4.903036857135369e-06,4.098366319898709e-06,3.415788369875397e-06,3.0550208600567786e-06,2.517497778031521e-06,2.2270978878996014e-06,1.991885315100224e-06,1.733171167750976e-06,1.4733327395472784e-06,1.3900440155068657e-06,1.2699670786573741e-06,1.0772755147582615e-06,1.0269788532685337e-06,9.583932518842412e-07,8.13786509251524e-07,7.172299014493428e-07,5.927041975302158e-07,5.132010708382777e-07,4.005682732802014e-07,3.247212182796435e-07,2.663534207391029e-07,2.1050350538682597e-07,1.595528532536279e-07,1.2637817861665286e-07,1.0080497086308539e-07,7.79491605881237e-08,6.006882963366477e-08,4.459380898766459e-08,3.307575040512426e-08,3.087197796579635e-08,2.4166972505113412e-08,1.950872049819271e-08
0.0,18,18.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,2.0,-12.0,0.0,0.0,0.0,8.299070263114174e-06,5.936095833070135e-06,5.229182257573993e-06,4.393746483226767e-06,3.3734889636981464e-06,2.9634784327994888e-06,2.4151977339403395e-06,2.2145115863239325e-06,2.028724214471566e-06,1.8118306543401885e-06,1.5629300013667909e-06,1.3919662408681909e-06,1.2988163430587551e-06,1.142464479971138e-06,1.0117331397750017e-06,9.506281286346812e-07,8.391941566176173e-07,7.921872969022014e-07,6.136017426481864e-07,5.225864736796774e-07,4.0401387679375845e-07,3.295590036014344e-07,2.7724628744324816e-07,2.159168044628441e-07,1.7312759331659777e-07,1.2839927123385975e-07,1.0532524297499689e-07,7.948440390616348e-08,6.018502967381515e-08,4.511292918115444e-08,3.8488084437028324e-08,3.016896590340224e-08,2.493393614663863e-08,1.824171817507229e-08
0.0,19,19.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,2.0,-12.0,0.0,0.0,0.0,8.46871166967085e-06,6.358476274296585e-06,5.055827530416659e-06,4.3096586483672865e-06,3.5836057732850892e-06,3.0536136713902455e-06,2.5754519158009246e-06,2.3673275192382676e-06,2.0347624324555738e-06,1.797666765740731e-06,1.6504719440792105e-06,1.5396660777080153e-06,1.3781800590499897e-06,1.175494106631585e-06,1.0618813659509355e-06,1.0050446804384956e-06,8.905294347279127e-07,7.892345060737174e-07,6.224598159767103e-07,5.457951589453385e-07,4.46322329850949e-07,3.5050985016111797e-07,2.8080832306560084e-07,2.2479578718674699e-07,1.7312417082922026e-07,1.3649698114310205e-07,1.0422547405486573e-07,8.137618672337432e-08,6.147565512288449e-08,4.9483344207349276e-08,3.8471192410012634e-08,2.9465175928309864e-08,2.4057298749354468e-08,1.7945982082744374e-08
0.0,20,20.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,2.0,-12.0,0.0,0.0,0.0,8.493417813346398e-06,6.710186620449552e-06,5.166907360585053e-06,4.420976308330216e-06,3.7079072900002593e-06,3.1432310340232057e-06,2.757051908615924e-06,2.3525414967929995e-06,2.124941467590988e-06,1.889124243474063e-06,1.6679446702590595e-06,1.5193953963122543e-06,1.2916042154356636e-06,1.2382751162486643e-06,1.1089269766739143e-06,9.89774812721099e-07,9.120554787083583e-07,7.77826939057664e-07,6.913221095875967e-07,5.863360262007549e-07,4.441323889554017e-07,3.5898403110638185e-07,3.086006913757397e-07,2.2150161786066108e-07,1.8243471722797448e-07,1.4333792679961922e-07,1.087658215814739e-07,8.237629826228302e-08,6.650450272053681e-08,4.471715469464588e-08,3.754718016118559e-08,2.9163952070605752e-08,2.294312682224797e-08,1.6802237830195084e-08
0.0,21,21.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,2.0,-12.0,0.0,0.0,0.0,8.362702917045896e-06,6.273408317583591e-06,5.284068297399773e-06,4.367583383817481e-06,3.6270933936747685e-06,3.092730911038203e-06,2.6732104123661437e-06,2.4163129048663257e-06,2.046390645055381e-06,1.8612480123171812e-06,1.6667140092409652e-06,1.57482716467044e-06,1.4442275693879343e-06,1.3343783186649963e-06,1.196863522372228e-06,1.0452162267991669e-06,9.580283234573952e-07,8.079150808801977e-07,6.796308775884106e-07,5.998410828836003e-07,5.010071453751787e-07,4.0747030869863557e-07,2.9708675194214394e-07,2.444873400686646e-07,1.843300860453049e-07,1.4685561418307236e-07,1.116171424132234e-07,8.733932121502114e-08,6.481772054307117e-08,4.8203467298443805e-08,3.947426912463976e-08,2.8692345143263636e-08,2.2270935572798888e-08,1.7278828186408394e-08
0.0,22,22.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,2.0,-12.0,0.0,0.0,0.0,8.494454607873315e-06,6.5830633443038796e-06,5.23899553695931e-06,4.350177905492191e-06,3.749579378811778e-06,3.0360337725139905e-06,2.842572923548438e-06,2.428405381520909e-06,2.2207111393816583e-06,1.9657446584856676e-06,1.8047701571996109e-06,1.5669815050620233e-06,1.3801940980328877e-06,1.3315404818343745e-06,1.2194014606527464e-06,1.0667857585870892e-06,9.70272926194715e-07,8.906459538862742e-07,7.348856619796579e-07,6.29842583387809e-07,5.110528792666552e-07,4.0403574344952555e-07,3.3160511625537647e-07,2.6105997861207205e-07,2.0191759701195745e-07,1.451939259224548e-07,1.168407979815718e-07,8.94306143285861e-08,6.724575618979213e-08,4.888443756342773e-08,3.75917061241144e-08,3.1027741858557166e-08,2.3248061230806132e-08,1.7038560565370157e-08
0.0,23,23.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,2.0,-12.0,0.0,0.0,0.0,8.935760950265271e-06,6.943672956640927e-06,5.296446857853093e-06,4.37986080939741e-06,3.952307253363068e-06,3.2351865980855332e-06,3.019670836587614e-06,2.6253941298098042e-06,2.0832127440971478e-06,1.832779488148399e-06,1.7153962017700046e-06,1.6168754192278902e-06,1.4423371659273607e-06,1.275826734585389e-06,1.1498557018014714e-06,1.1323229428269108e-06,1.0227380248598522e-06,8.945090877015063e-07,7.61632504584261e-07,6.225105747628477e-07,5.39459561232409e-07,4.1339238519039707e-07,3.424739131106029e-07,2.580877400980647e-07,2.0004899374491259e-07,1.5750201443514393e-07,1.209926199833531e-07,9.385393107588936e-08,7.308820634362035e-08,5.324822154755789e-08,4.135859964658373e-08,3.2348228843217996e-08,2.0698684553065985e-08,1.6561557032073198e-08
0.0,24,24.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,2.0,-12.0,0.0,0.0,0.0,8.720341412356178e-06,6.576060837850079e-06,5.319029287735254e-06,4.572344419556107e-06,3.892337185993613e-06,3.408126268304821e-06,2.902373110597764e-06,2.542991437884163e-06,2.2781752120724797e-06,2.0765750502630326e-06,1.7347862630606475e-06,1.5672527614651694e-06,1.4744058492700408e-06,1.327651574553183e-06,1.2541706156050911e-06,1.0799523606470775e-06,1.0052653795757963e-06,9.442243746530467e-07,8.162086948270626e-07,6.540527195104261e-07,5.461209137299465e-07,4.402453449861919e-07,3.5205330417308626e-07,2.627775723412023e-07,2.0726412319271047e-07,1.608893495254681e-07,1.2362462573040333e-07,9.300481567486847e-08,6.958609960051481e-08,5.419031595285641e-08,4.2243912273060416e-08,3.0612054011011164e-08,2.2863800305848517e-08,1.7049886739009714e-08
0.0,25,25.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,2.0,-12.0,0.0,0.0,0.0,9.282345996942799e-06,6.916205875420669e-06,5.237560394113783e-06,4.9583698403636335e-06,3.953246614902483e-06,3.4039406118262728e-06,2.961842067840495e-06,2.615435554415972e-06,2.3057718014833552e-06,2.0738065033481783e-06,1.981990250216467e-06,1.6442042684578724e-06,1.5017704892159726e-06,1.3390689579519991e-06,1.2256419602854015e-06,1.1917274174446463e-06,1.0805845493245259e-06,9.444821156672725e-07,7.962298574870411e-07,6.684327572891035e-07,5.314202448089233e-07,4.4250672295273824e-07,3.6246509032117114e-07,2.7721357782312463e-07,2.2244176923394882e-07,1.6435684214773637e-07,1.272508857031745e-07,1.0211119022033823e-07,7.540675530640032e-08,5.793635324335666e-08,4.153313988303639e-08,3.358786745179317e-08,2.4525742505837873e-08,1.8235612872286547e-08
0.0,26,26.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,2.0,-12.0,0.0,0.0,0.0,8.695119557555568e-06,7.217238291841267e-06,5.569270699056297e-06,4.669729146234157e-06,3.834588668701688e-06,3.385858901489184e-06,3.004684217456164e-06,2.6895555902804324e-06,2.1728749628469673e-06,2.0541940606317792e-06,1.8006217870791998e-06,1.6141382782680365e-06,1.5197252815411945e-06,1.4326128682365322e-06,1.2375146215103202e-06,1.1537987195178675e-06,1.0698569159282018e-06,8.939900289376603e-07,8.033326968464566e-07,6.536723943719699e-07,5.476904427040604e-07,4.716877042456013e-07,3.6994884368094846e-07,3.063467941446649e-07,2.2101635856345145e-07,1.8022527524691636e-07,1.3777050718218396e-07,1.0276406699860206e-07,8.240850712941561e-08,5.9058466768616855e-08,4.120371950282661e-08,3.1816560309665536e-08,2.443593321720334e-08,1.9215909020210847e-08
0.0,27,27.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,2.0,-12.0,0.0,0.0,0.0,9.808206692185167e-06,7.171455291101287e-06,5.570063306432756e-06,4.505104607122829e-06,3.9495844092834155e-06,3.418476956374134e-06,3.0850811659246327e-06,2.6639110344160613e-06,2.451397132902949e-06,2.1835956694870753e-06,1.9193829637126367e-06,1.7523971242493668e-06,1.6109150145400033e-06,1.3960972731769202e-06,1.4134891763251944e-06,1.2105282833830589e-06,1.101385973602074e-06,9.860351661888486e-07,8.288548381836108e-07,6.900426832525037e-07,5.575386363157642e-07,4.7075596900402256e-07,3.676857977157078e-07,2.9202868146134473e-07,2.3433573378486838e-07,1.8357104756584015e-07,1.37433891160023e-07,1.0214015285015673e-07,8.15146772818498e-08,5.886500810844022e-08,4.596742000507241e-08,3.370171225109187e-08,2.3900257418887288e-08,1.775906663663012e-08
