Line_number,Fiducial,Easting,Northing,Height,Elevation,tx_pitch,tx_roll,tx_yaw,txrx_dx,txrx_dy,txrx_dz,rx_pitch,rx_roll,rx_yaw,S0Z_time_7.292e-05,S0Z_time_7.642e-05,S0Z_time_8.092e-05,S0Z_time_8.642e-05,S0Z_time_9.341e-05,S0Z_time_1.024e-04,S0Z_time_1.139e-04,S0Z_time_1.284e-04,S0Z_time_1.464e-04,S0Z_time_1.689e-04,S0Z_time_1.969e-04,S0Z_time_2.324e-04,S0Z_time_2.779e-04,S0Z_time_3.349e-04,S0Z_time_4.069e-04,S0Z_time_4.979e-04,S0Z_time_6.119e-04,S0Z_time_7.559e-04,S0Z_time_9.373e-04,S0Z_time_1.166e-03,S0Z_time_1.454e-03,S0Z_time_1.818e-03,S0Z_time_2.276e-03,S0Z_time_2.855e-03,S0Z_time_3.574e-03,S0Z_time_4.454e-03,S0Z_time_5.530e-03,S0Z_time_6.849e-03,S0Z_time_8.463e-03,S0Z_time_1.044e-02,S1Z_time_1.273e-05,S1Z_time_1.623e-05,S1Z_time_2.073e-05,S1Z_time_2.623e-05,S1Z_time_3.323e-05,S1Z_time_4.222e-05,S1Z_time_5.373e-05,S1Z_time_6.822e-05,S1Z_time_8.622e-05,S1Z_time_1.087e-04,S1Z_time_1.367e-04,S1Z_time_1.722e-04,S1Z_time_2.177e-04,S1Z_time_2.747e-04,S1Z_time_3.467e-04,S1Z_time_4.377e-04,S1Z_time_5.517e-04,S1Z_time_6.957e-04,S1Z_time_8.772e-04,S1Z_time_1.106e-03,S1Z_time_1.394e-03
0.0,0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,3.619233521057948e-11,3.4260464302432744e-11,3.4052697841431675e-11,3.077520269525023e-11,2.7204374465223972e-11,2.5558740052118363e-11,2.3001350314297593e-11,2.032877504666868e-11,1.8681897565459184e-11,1.6741563187279797e-11,1.4311201809945618e-11,1.2216633261245218e-11,1.0329735488215233e-11,9.322697189820224e-12,7.695707194743015e-12,6.285166885704862e-12,4.9538370239854255e-12,4.181150203544829e-12,2.955464044335951e-12,2.512493510545881e-12,1.8868033287919384e-12,1.4355044460455434e-12,1.0377807731229045e-12,7.395833352525758e-13,5.379949607507125e-13,3.747582689551318e-13,2.332851651171012e-13,1.5287253679298462e-13,1.0667514636510063e-13,6.45411039304357e-14,3.0423886580009617e-10,1.4100110916442277e-10,8.176999966371578e-11,5.331610900975578e-11,4.10802515450834e-11,3.4659395291479493e-11,2.8031280496477214e-11,2.066571542394953e-11,1.831755628179661e-11,1.3557826136521678e-11,1.1132987667855177e-11,9.112546513429442e-12,6.776819867759193e-12,5.422771615348234e-12,3.9574043019993135e-12,2.9936680968369448e-12,2.254033340498718e-12,1.5543858958620361e-12,1.1051158208584295e-12,7.807846770839098e-13,5.119284138511435e-13
0.0,1,1.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,3.260292907879524e-11,3.151428488336157e-11,3.005022833483615e-11,2.7212861959604686e-11,2.6276976802141963e-11,2.5108739734352243e-11,2.1031195372662413e-11,1.8163526717797646e-11,1.5899014717735742e-11,1.463835278910648e-11,1.2811354281057616e-11,1.129978548630033e-11,9.955788213119103e-12,8.07728429890684e-12,6.874978741041989e-12,5.5772731256941575e-12,4.88887405803062e-12,3.6864506845515025e-12,2.873096951242153e-12,2.2745355038755124e-12,1.7005304853085109e-12,1.327306469588419e-12,9.782349560837736e-13,7.046514888064301e-13,4.55811905582896e-13,3.2541939150612354e-13,2.0705442834225206e-13,1.4727082135371956e-13,9.450046023759595e-14,5.913968551304208e-14,4.220344043828426e-10,1.950724338641233e-10,9.265142642082821e-11,5.911615823453577e-11,4.1892653227210026e-11,3.084235150126712e-11,2.517656991011939e-11,1.9505363519081685e-11,1.5533747647302128e-11,1.2460412528884744e-11,9.452553772769054e-12,7.890850092125642e-12,5.916660137412516e-12,4.893431621820862e-12,3.732366883380061e-12,2.780975291207815e-12,1.9525145951187543e-12,1.4296108450297258e-12,1.0119571131694985e-12,7.196209589735635e-13,4.988442769029492e-13
0.0,2,2.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,3.103263771993509e-11,2.941837629731192e-11,2.7712464039788807e-11,2.5843960540619576e-11,2.2436359753573798e-11,2.209664674388418e-11,1.9038465558256313e-11,1.6807536349522425e-11,1.4300460980446647e-11,1.3207017408558475e-11,1.1677769961438537e-11,1.008849297247888e-11,9.087170034522e-12,7.245558023021458e-12,6.080159201022832e-12,5.06977452451001e-12,4.230038429503348e-12,3.2323522191461714e-12,2.750016432070869e-12,2.1196127879124837e-12,1.5211222349495867e-12,1.2024704462981635e-12,9.014530938196035e-13,6.161325317799552e-13,4.567082419254974e-13,2.901533185212251e-13,2.0798787871712025e-13,1.38983208119183e-13,9.033514208225359e-14,5.6683631398127705e-14,5.631448012398716e-10,2.8120174325551196e-10,1.2482936280155223e-10,6.90256706274056e-11,4.166074230708123e-11,3.066738757438803e-11,2.1402472739535324e-11,1.7301763866441565e-11,1.3739799727388278e-11,1.1157874310998345e-11,8.804766361918724e-12,7.183645259159181e-12,5.265091183811784e-12,4.253388417024524e-12,3.079688783055643e-12,2.4205788265577765e-12,1.7650965773234797e-12,1.2489566302830923e-12,9.369453408531694e-13,6.701332900603505e-13,4.4452621832451257e-13
0.0,3,3.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,2.8307307340421302e-11,2.775788723976416e-11,2.4626309649624638e-11,2.2621098799828153e-11,2.011220593213075e-11,1.962492231953977e-11,1.682548685548456e-11,1.5244757496700435e-11,1.2481028244333158e-11,1.2029916442421647e-11,1.0635858757984263e-11,9.137996671381025e-12,7.66547540099298e-12,6.6503336789226444e-12,5.498693618031071e-12,4.601963192821945e-12,3.662328706148631e-12,3.06362245471378e-12,2.3926645050254766e-12,1.9687238968511402e-12,1.4584682119920682e-12,1.0894308919426146e-12,7.868507515051383e-13,5.76046950918618e-13,3.976142582294732e-13,2.8786428106490314e-13,1.92816318461169e-13,1.316472165032607e-13,8.368901224062183e-14,4.927291008323428e-14,6.75073119151192e-10,3.374011539842981e-10,1.5710030880058213e-10,8.114890584437286e-11,4.587804804405646e-11,2.8053365973178886e-11,2.048306943474581e-11,1.6560228207382165e-11,1.2584304798945772e-11,1.0078621911483992e-11,8.347352373429828e-12,6.251177526097145e-12,4.535671341882831e-12,3.771646167211339e-12,2.9420183437211946e-12,2.093030338628305e-12,1.5564533066203535e-12,1.1728981272684428e-12,8.008980167910132e-13,5.76356826385214e-13,3.7163585016777196e-13
0.0,4,4.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,2.7953351835225564e-11,2.6278699874746568e-11,2.3802625600714023e-11,2.1359733816731572e-11,1.8720216689129655e-11,1.7174532475948544e-11,1.579219907355159e-11,1.4176715841121004e-11,1.2460347726482892e-11,1.042157209314276e-11,9.823565292396152e-12,8.07376356296617e-12,7.0310259185646155e-12,5.910080843703077e-12,4.850411366998082e-12,4.322889127051413e-12,3.382105268201959e-12,2.7567213287360436e-12,2.201491275720419e-12,1.6946824272246035e-12,1.3596708847228765e-12,9.820412833160539e-13,7.629161590202679e-13,5.104562727071597e-13,3.777060756471109e-13,2.731989409095392e-13,1.82632507880731e-13,1.174089168953113e-13,7.856100575459579e-14,4.870964833410739e-14,7.28500420800493e-10,4.010284523396558e-10,2.1017064749294477e-10,1.0118312065775019e-10,5.5522152575561176e-11,3.11189653985981e-11,2.0802431572474363e-11,1.626780244447878e-11,1.1646302620238511e-11,9.104842899372606e-12,7.658437420043104e-12,5.920268913674512e-12,4.3731181577576605e-12,3.4491606533828353e-12,2.64176060849277e-12,1.9332452106350415e-12,1.453867201638544e-12,1.1102846904154567e-12,7.739377766489073e-13,5.216965654673365e-13,3.537889225059391e-13
0.0,5,5.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,2.8453281383116462e-11,2.8185409204071074e-11,2.3680985754732573e-11,2.075396079220816e-11,1.8001590684507162e-11,1.6508328229107995e-11,1.4578187315693688e-11,1.2274843962897565e-11,1.133090829951079e-11,9.712037505750222e-12,8.273699193663692e-12,7.488407261847963e-12,6.370127057392757e-12,5.6730758571707034e-12,4.410997903662489e-12,3.6518642088340056e-12,3.1842037735452456e-12,2.485051067469385e-12,1.8868760898137666e-12,1.5813849388750792e-12,1.159076053881916e-12,9.077470419957175e-13,6.824017831942947e-13,4.726343710161968e-13,3.4856650281961056e-13,2.3868972122675804e-13,1.6724110986908672e-13,1.0729138213471612e-13,7.553875617792819e-14,4.7851000031002545e-14,8.3802148956627e-10,4.773298015059321e-10,2.546400228391802e-10,1.2633848222196713e-10,6.503086896126552e-11,3.448333782250267e-11,2.1554151538467144e-11,1.361153461171012e-11,1.0957486526452142e-11,8.790104001686489e-12,6.6402946855542394e-12,5.448149327246309e-12,3.958727191646784e-12,3.0998713543729503e-12,2.4059184151595955e-12,1.5635905166493715e-12,1.2677152960645516e-12,9.563356078865302e-13,6.87385419493463e-13,4.677555828684336e-13,3.038729403155619e-13
0.0,6,6.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,2.96074182022524e-11,2.788939886119899e-11,2.3674391614228653e-11,2.088362196866116e-11,1.8390368326003185e-11,1.6013830708206248e-11,1.4117314134229213e-11,1.134600750220901e-11,9.94001014923948e-12,8.687598969852971e-12,7.873222989672754e-12,6.9287939235304416e-12,5.472813306603453e-12,4.962144582729432e-12,3.932034423470477e-12,3.3867449501005463e-12,2.7760980868701048e-12,2.2630562323151856e-12,1.7787767121494305e-12,1.4638552140298882e-12,1.1688551288652883e-12,8.52565963951929e-13,6.021063122912341e-13,4.4274025769243677e-13,3.12282047980237e-13,2.2539980072927347e-13,1.5032202271259162e-13,1.0122491481702732e-13,6.593515826858101e-14,4.2835217893655334e-14,8.877318121835583e-10,5.332565154885533e-10,2.876773658733664e-10,1.56983494072024e-10,7.978809166835349e-11,3.993508415390466e-11,2.211145427688596e-11,1.445170114426567e-11,1.0193536708862084e-11,8.107745461878652e-12,6.090917114037337e-12,4.851185314367036e-12,3.649069717508901e-12,2.752791089615008e-12,2.2343123059549824e-12,1.6438595352935235e-12,1.1030365722095476e-12,8.334031370374425e-13,5.98773163894045e-13,4.1402509714441864e-13,2.762380562276463e-13
0.0,7,7.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,3.382650610008527e-11,3.079778959904327e-11,2.5547532683426834e-11,2.0601306140344694e-11,1.6859301068957496e-11,1.514269975979537e-11,1.2667170408169399e-11,1.1443465651936616e-11,9.134580510030754e-12,8.183972541999563e-12,7.096694836132851e-12,6.0543458430838726e-12,5.3655669009716965e-12,4.423518218425978e-12,3.701112376930034e-12,3.1811767385214345e-12,2.447843570936218e-12,2.115316608188397e-12,1.6966041123843817e-12,1.2547095957734225e-12,9.863888215012982e-13,7.886438628566451e-13,5.518567375253176e-13,4.0206823924813517e-13,3.000175410250817e-13,2.0845600477869714e-13,1.419387326659661e-13,9.050602608041548e-14,6.172046376205332e-14,4.2714069823832764e-14,9.393924607018863e-10,5.757095257277091e-10,3.23599821224643e-10,1.818134590583939e-10,9.586777949936218e-11,4.782748809910783e-11,2.5273037899506302e-11,1.4302731863229286e-11,9.97699722063927e-12,7.264693304237853e-12,5.835997105985586e-12,4.429496841451731e-12,3.3610961842314004e-12,2.531120686392503e-12,1.985379403818994e-12,1.4101340150560704e-12,1.0796904061461903e-12,7.515615544606997e-13,5.597275095278078e-13,3.6653930160459586e-13,2.7083648585483816e-13
0.0,8,8.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,3.8557041534059965e-11,3.2181812116666275e-11,2.743027626101107e-11,2.1742076536070148e-11,1.7618244146120612e-11,1.4392620923520865e-11,1.1700668881371556e-11,1.0774410585387677e-11,8.83248090730543e-12,7.453868951694592e-12,6.556173172878603e-12,5.868243357868937e-12,4.6218226187428445e-12,4.049063475709721e-12,3.3188209638587677e-12,2.8772436827282552e-12,2.3276640558429366e-12,1.9256308810874752e-12,1.542555403437766e-12,1.2106062520127684e-12,9.503715921060525e-13,6.86840900186016e-13,5.093371629721148e-13,3.7331009878440443e-13,2.802230432976696e-13,1.882284903675091e-13,1.3492914582277913e-13,8.923885394781152e-14,5.738526946727687e-14,3.829430258799149e-14,1.0085846710542003e-09,6.181000930175418e-10,3.6474527153023867e-10,2.1481910448671373e-10,1.0892211273901947e-10,5.708965358153836e-11,2.861989460856702e-11,1.5710498553912534e-11,1.0151932812340402e-11,7.139142433629307e-12,5.237487330067346e-12,3.994133288646273e-12,2.9657338621288196e-12,2.33406426594176e-12,1.7854116844747726e-12,1.3039402167106067e-12,9.77235288067404e-13,7.35620664474041e-13,5.198811696305441e-13,3.5509830781448445e-13,2.319724114739326e-13
0.0,9,9.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,4.527329420509825e-11,3.8864680886645434e-11,3.0877637078924715e-11,2.3692118740171486e-11,1.8772267662750587e-11,1.6015293580482687e-11,1.2348554112475288e-11,9.92073897327133e-12,8.214475297670338e-12,7.112470870473355e-12,6.035411738338134e-12,5.166181886395505e-12,4.722359941153984e-12,3.696169127541195e-12,3.000945508588898e-12,2.568441975553032e-12,2.0665899003178994e-12,1.7540892133064421e-12,1.414132821327568e-12,1.1232635988851737e-12,8.252851487123493e-13,6.44661113162406e-13,4.945522467668743e-13,3.645618003656751e-13,2.467686941210883e-13,1.7471098645636475e-13,1.218046131768703e-13,8.444816066058339e-14,5.702224380396614e-14,3.5625497232183674e-14,1.010532547690304e-09,6.188724532078878e-10,3.73357826268536e-10,2.453972750139207e-10,1.2867893173711894e-10,6.77958906946633e-11,3.102486022796183e-11,1.7469601222914956e-11,1.0515889852678114e-11,6.7556547581791265e-12,4.815467668971779e-12,3.778339420833227e-12,2.8124750443498024e-12,2.158598306684058e-12,1.5559784735867138e-12,1.1825858648456287e-12,9.135282454832035e-13,6.294119047743363e-13,4.1684959906697905e-13,3.0819336449088817e-13,2.290627623887036e-13
