Line_number,Fiducial,Easting,Northing,Height,Elevation,tx_pitch,tx_roll,tx_yaw,txrx_dx,txrx_dy,txrx_dz,rx_pitch,rx_roll,rx_yaw,PX,PZ,S0X_time_1.086e-05,S0X_time_3.256e-05,S0X_time_5.426e-05,S0X_time_8.680e-05,S0X_time_1.411e-04,S0X_time_2.279e-04,S0X_time_3.689e-04,S0X_time_5.860e-04,S0X_time_9.115e-04,S0X_time_1.411e-03,S0X_time_2.192e-03,S0X_time_3.418e-03,S0X_time_5.339e-03,S0X_time_8.301e-03,S0X_time_1.338e-02,S0Z_time_1.086e-05,S0Z_time_3.256e-05,S0Z_time_5.426e-05,S0Z_time_8.680e-05,S0Z_time_1.411e-04,S0Z_time_2.279e-04,S0Z_time_3.689e-04,S0Z_time_5.860e-04,S0Z_time_9.115e-04,S0Z_time_1.411e-03,S0Z_time_2.192e-03,S0Z_time_3.418e-03,S0Z_time_5.339e-03,S0Z_time_8.301e-03,S0Z_time_1.338e-02
0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,-107.0,0.0,-45.0,0.0,0.0,0.0,34.27253218749016,17.55503396713325,1.690626529270874,1.4524386626162775,1.4143186437128379,1.3999916738095577,1.2639385812672297,1.237932838677472,1.174434759151213,0.9297311392395211,0.9205291526653101,0.7096681895196073,0.5281618988346432,0.46666741239926696,0.33221692857727997,0.25177133413337194,0.15429850115498933,3.2391654745738516,3.028142560257091,2.92643267263376,2.8154595613829105,2.6820104670455702,2.568267992452373,2.4129093381867293,2.1918817211272157,1.9920805618926174,1.7345509204229312,1.5063831140504518,1.2238380315574466,0.9955851591345634,0.7614337508930514,0.4987587823572316
0.0,1.0,1.0,0.0,120.0,0.0,0.0,0.0,0.0,-107.0,0.0,-45.0,0.0,0.0,0.0,34.27253218749016,17.55503396713325,1.603288701080185,1.4647678080131408,1.3362482698687526,1.318589782825874,1.2497461957164446,1.126001942099389,0.998535348683724,0.9335550626432185,0.8213454210816146,0.6123865534461563,0.5838069595723427,0.4385058443332148,0.322310179810882,0.2804065074933558,0.18008711164615737,3.2032858811328966,2.89750536841499,2.7705242377241537,2.6736410004720144,2.5734808238735836,2.3819576633505806,2.3060913726774874,2.049938717153605,1.86200137497594,1.6706101775737705,1.381216392426655,1.2002121722518002,0.9666784850923944,0.7298402254488582,0.5686353649100078
0.0,2.0,2.0,0.0,120.0,0.0,0.0,0.0,0.0,-107.0,0.0,-45.0,0.0,0.0,0.0,34.27253218749016,17.55503396713325,1.5697143847763073,1.3081083074471425,1.2586821718542087,1.227544103385328,1.117292252649833,1.0651958475895529,0.9757077801904408,0.915397252379558,0.8055143961334333,0.6285366308159054,0.5062449108403609,0.4622621818151422,0.24876008745544792,0.19262997863655823,0.1689340250448661,3.0869949003438415,2.7205887965173767,2.6474907888917283,2.544642311719813,2.4421508434876276,2.3269449402363,2.1499663620317793,1.9714036882591677,1.791535277021341,1.604325057929931,1.3947315175622998,1.1819260488187895,0.9184812717688311,0.6874608956633785,0.45850856127308404
0.0,3.0,3.0,0.0,120.0,0.0,0.0,0.0,0.0,-107.0,0.0,-45.0,0.0,0.0,0.0,34.27253218749016,17.55503396713325,1.5334217890803525,1.2000197602942555,1.2278205773456754,1.1467040572936702,0.9804045587215874,1.0138381321087202,0.8945934947527762,0.8743094643930551,0.6691540689993128,0.5284280249945335,0.4850125665792753,0.43454661834972064,0.2616397135931649,0.2650080982845053,0.10394472045141236,3.1205165337841954,2.58796607540303,2.4958977620263716,2.4125501084285212,2.315840891992038,2.1642321134653586,2.0330340624244467,1.896954393276906,1.6964659063545258,1.5523755686646108,1.350900952258732,1.0917209512582822,0.8873757165426339,0.7064049141385973,0.4957684849041458
0.0,4.0,4.0,0.0,120.0,0.0,0.0,0.0,0.0,-107.0,0.0,-45.0,0.0,0.0,0.0,34.27253218749016,17.55503396713325,1.533462043175472,1.2159617049921878,1.1767898810637638,1.0297776650535448,1.0281370651718071,0.9060160965045603,0.9199775159245338,0.7338508131089024,0.7041242842079293,0.588913153095509,0.48729805424480566,0.36075618918431096,0.29658847008462885,0.16946960736431343,0.07143909074290669,3.062429158720362,2.5067619906524103,2.393060262598428,2.321497186666123,2.208847918153934,2.0630716918390752,1.9700153270566862,1.88164674473447,1.6578780683879992,1.4800753461800127,1.2666986201751984,1.0583589008165148,0.8473378820207942,0.6501383546467432,0.4707394384938915
0.0,5.0,5.0,0.0,120.0,0.0,0.0,0.0,0.0,-107.0,0.0,-45.0,0.0,0.0,0.0,34.27253218749016,17.55503396713325,1.5287945573207011,1.1394534065968156,1.0516099901714835,1.01404590408491,0.8970283910968073,0.8755237260124333,0.8323786067390235,0.7099992373739976,0.5476431629464945,0.5242742610038462,0.4731119575033557,0.3755998200657316,0.21537279192239603,0.19252274034316422,0.16616370864858435,3.114194731911748,2.4137670817047097,2.2842151074578196,2.236011145304875,2.1005260881669874,2.0163644280572774,1.9125481829311353,1.7112866665406918,1.5790059648254908,1.3589312519006487,1.2216679322523574,0.9779184918852503,0.826910831476916,0.6370192369976139,0.44669806408577967
0.0,6.0,6.0,0.0,120.0,0.0,0.0,0.0,0.0,-107.0,0.0,-45.0,0.0,0.0,0.0,34.27253218749016,17.55503396713325,1.5970244137096419,1.1261188368398376,1.0085286917922849,0.9107640805592963,0.8355468898247226,0.7718562466169309,0.7434193030962369,0.6528802774574117,0.5835511778819272,0.4103465546880338,0.39120335386922844,0.3114209520484832,0.17674442534342327,0.1571108455478123,0.06475332082299867,3.0631417815574817,2.3246180524825992,2.167321373151771,2.1401406701250547,2.0490213500551513,1.8889994600305997,1.794674892377894,1.6249264577579228,1.474452485825659,1.336608678351143,1.1615230444797395,0.948340414202282,0.789032293567125,0.5904645387328774,0.4379412454801694
0.0,7.0,7.0,0.0,120.0,0.0,0.0,0.0,0.0,-107.0,0.0,-45.0,0.0,0.0,0.0,34.27253218749016,17.55503396713325,1.5189442106394018,0.9745532902329066,1.0106117565344273,0.8912082007403059,0.8552259237077162,0.7429369382227742,0.7389784746155681,0.6508198874702908,0.6045855213573473,0.46579998431660496,0.4226670940868632,0.3152340579746191,0.25396835003431745,0.22390556567600267,0.07911294265416857,3.036961511850295,2.2827987484838808,2.126358098317296,2.016423741949891,1.9104349433196623,1.801258116307054,1.7003465954668968,1.5748093618092227,1.403211504446919,1.2988300318211616,1.1051570953648526,0.9399272829953329,0.7344650297879209,0.5715887416948264,0.41920773469542766
0.0,8.0,8.0,0.0,120.0,0.0,0.0,0.0,0.0,-107.0,0.0,-45.0,0.0,0.0,0.0,34.27253218749016,17.55503396713325,1.5666505095431529,0.9357155667212171,0.8947941624501234,0.8703441297312374,0.7247928788414166,0.8039211022820698,0.587339211879928,0.5888710442692932,0.6000036960792098,0.47640215469480873,0.33084248950028217,0.2969395346885493,0.24329838873646067,0.1772023629083408,0.08523165812088873,3.133170680039631,2.2561147383612044,2.062537596609474,1.9601894279723893,1.8329349851529273,1.7827007430780069,1.6616362730348992,1.484110530314697,1.3614109659223,1.223651724275637,1.076564891791611,0.8907807408151045,0.7290048990285927,0.5642591657087586,0.40370787205694497
0.0,9.0,9.0,0.0,120.0,0.0,0.0,0.0,0.0,-107.0,0.0,-45.0,0.0,0.0,0.0,34.27253218749016,17.55503396713325,1.6108237364965188,0.96728050792023,0.8357086874723936,0.7444432214488841,0.7449180653976778,0.6741036458963903,0.5840390680792252,0.5100114956854542,0.463693349507369,0.45587127690565393,0.315389043714177,0.27766500150653506,0.2281198496646022,0.12222012911718319,0.1648346806452322,3.101541987201262,2.204059459345073,1.9662432034956092,1.8698592606076931,1.73270631418588,1.6846424215038123,1.5449622814336061,1.4542769369100201,1.3288065400563567,1.1922442171734486,1.0014578585046525,0.8637265258409201,0.700797545145755,0.5345838643490416,0.44212943397504983
