Line_number,Fiducial,Easting,Northing,Height,Elevation,In_Phase_380.0,In_Phase_1776.0,In_Phase_3345.0,In_Phase_8171.0,In_Phase_41020.0,In_Phase_129550.0,Quadrature_380.0,Quadrature_1776.0,Quadrature_3345.0,Quadrature_8171.0,Quadrature_41020.0,Quadrature_129550.0
0.0,0,0.0,0.0,30.0,0.0,12.018672548381405,130.6111312096031,94.28537277594546,516.6801041270146,1086.8783520618347,2016.9552062180899,83.24190174057279,285.21839903488876,136.561493438589,458.57590044185866,865.733598739756,1168.0900576975032
0.0,1,1.0,0.0,30.0,0.0,22.820680039288884,159.1159829736224,116.68706967676539,481.15298935854946,1064.2552787075133,1988.1404038548278,92.33517023365158,279.5098080199144,145.9001011329579,448.13974740462226,823.8789250665585,1088.5263736154723
0.0,2,2.0,0.0,30.0,0.0,26.018374579210096,174.73365922205355,112.32577786796386,542.4441068870914,1146.2128948976324,1922.1483485489418,101.51974179869096,283.0796218833079,131.13644225790202,425.96348221201754,777.7807164870014,1095.3064550956728
0.0,3,3.0,0.0,30.0,0.0,27.542113035918806,208.74884452903567,127.51794590422921,526.1594506581321,1097.5664310475377,1994.5390402984697,112.6412088418182,322.12806891665247,141.72986575587106,420.79652837303934,819.8652787215539,1164.8505700822657
0.0,4,4.0,0.0,30.0,0.0,24.33763575283971,202.52738168341548,133.36267719065324,580.9782643197182,1072.204018829534,1666.6430528249819,110.03234525587928,286.744720904775,121.85694733230159,423.1528122770772,870.3310907769472,1037.8485250405265
0.0,5,5.0,0.0,30.0,0.0,38.36834749252223,226.69815672606737,139.32364872660676,529.4263667401337,1049.228344651336,1910.178827374804,112.02178662726502,291.13707970989407,125.48481861817592,413.94812758410336,812.0868174537864,1114.375491072711
0.0,6,6.0,0.0,30.0,0.0,24.43032691763301,230.72784991411874,148.55595872299068,583.4371539877197,1014.2679710717861,2047.8935182778248,133.63836696914072,288.22641556074774,132.20119128515594,463.57839144805746,860.1172003324197,1184.4452786849527
0.0,7,7.0,0.0,30.0,0.0,30.319532425763935,236.20704829028844,139.87075441801863,570.2032506031146,1109.3357321922597,1959.8981873388752,109.56810079850324,307.80464697406586,127.91695446052414,387.63822820270116,845.6198980193187,1128.592288388257
0.0,8,8.0,0.0,30.0,0.0,41.972160009717285,236.9058470248996,152.29178861790587,571.6944125295993,1026.8127487230981,1793.1501231193054,117.1002331714841,254.09649848159216,121.5055939353469,414.54580327934934,761.9150390936841,1067.2035261744545
0.0,9,9.0,0.0,30.0,0.0,50.38401152556817,248.57246655250617,152.99426493218223,551.9534691906168,1061.981774952746,1727.970375114095,132.13814947289808,306.2994027048127,119.76826482085966,405.18206366487345,841.172406403448,1055.7982710856231
