Line_number,Fiducial,Easting,Northing,Height,Elevation,tx_pitch,tx_roll,tx_yaw,txrx_dx,txrx_dy,txrx_dz,rx_pitch,rx_roll,rx_yaw,S0Z_time_7.292e-05,S0Z_time_7.642e-05,S0Z_time_8.092e-05,S0Z_time_8.642e-05,S0Z_time_9.341e-05,S0Z_time_1.024e-04,S0Z_time_1.139e-04,S0Z_time_1.284e-04,S0Z_time_1.464e-04,S0Z_time_1.689e-04,S0Z_time_1.969e-04,S0Z_time_2.324e-04,S0Z_time_2.779e-04,S0Z_time_3.349e-04,S0Z_time_4.069e-04,S0Z_time_4.979e-04,S0Z_time_6.119e-04,S0Z_time_7.559e-04,S0Z_time_9.373e-04,S0Z_time_1.166e-03,S0Z_time_1.454e-03,S0Z_time_1.818e-03,S0Z_time_2.276e-03,S0Z_time_2.855e-03,S0Z_time_3.574e-03,S0Z_time_4.454e-03,S0Z_time_5.530e-03,S0Z_time_6.849e-03,S0Z_time_8.463e-03,S0Z_time_1.044e-02,S1Z_time_1.273e-05,S1Z_time_1.623e-05,S1Z_time_2.073e-05,S1Z_time_2.623e-05,S1Z_time_3.323e-05,S1Z_time_4.222e-05,S1Z_time_5.373e-05,S1Z_time_6.822e-05,S1Z_time_8.622e-05,S1Z_time_1.087e-04,S1Z_time_1.367e-04,S1Z_time_1.722e-04,S1Z_time_2.177e-04,S1Z_time_2.747e-04,S1Z_time_3.467e-04,S1Z_time_4.377e-04,S1Z_time_5.517e-04,S1Z_time_6.957e-04,S1Z_time_8.772e-04,S1Z_time_1.106e-03,S1Z_time_1.394e-03
0.0,0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,2.2972603263801944e-09,2.196121216635914e-09,2.047851408338773e-09,1.8744654338363604e-09,1.7052677153997651e-09,1.5267435061695096e-09,1.3361867985321789e-09,1.153960452427945e-09,9.814244780897926e-10,8.239692858708008e-10,6.779324298057501e-10,5.485102600141554e-10,4.330935234197291e-10,3.3589772077120517e-10,2.559358044045884e-10,1.9089441584971851e-10,1.4018683900681385e-10,1.0130157859858391e-10,7.238759043284219e-11,5.099902390895773e-11,3.515853276375127e-11,2.3515032648449702e-11,1.5157446103360216e-11,9.365793232515062e-12,5.5625227439349344e-12,3.197723364325675e-12,1.781631281784526e-12,9.579988900497371e-13,5.022025211978907e-13,2.5302304659256433e-13,7.347875706805111e-09,5.855054700417046e-09,4.6772356109334245e-09,3.775721035845858e-09,3.0435817100459382e-09,2.4253000103305097e-09,1.9192950668814533e-09,1.5036777573481035e-09,1.1695326753926556e-09,8.992175689486207e-10,6.826809670147161e-10,5.084530886561487e-10,3.6919952461124277e-10,2.624851904012953e-10,1.8209126901554109e-10,1.2272566540565428e-10,8.076525832363014e-11,5.1933855267585055e-11,3.2848083210893064e-11,2.0557186788398158e-11,1.2663399410705413e-11
0.0,1,1.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,2.2972819295685933e-09,2.196142822651936e-09,2.0478730193983557e-09,1.8744870507190955e-09,1.7052893241557547e-09,1.5267650640826568e-09,1.3362082158553071e-09,1.1539816885173665e-09,9.814456758185089e-10,8.239907897243264e-10,6.779543607534377e-10,5.485320230252312e-10,4.331149361688898e-10,3.359232691134541e-10,2.559788965275005e-10,1.909745765023612e-10,1.4031588250114208e-10,1.0147025813049161e-10,7.256482313313365e-11,5.114919797658913e-11,3.5259766000530414e-11,2.356614812411899e-11,1.5171744578663513e-11,9.359862701071584e-12,5.549422501205657e-12,3.184530703392243e-12,1.771010557036138e-12,9.504833644013457e-13,4.974002144288175e-13,2.5025439178208045e-13,7.34779940856593e-09,5.8549777811176956e-09,4.677157883623241e-09,3.7756423506278825e-09,3.0435018076853345e-09,2.4252184583922287e-09,1.9192114974351335e-09,1.5035917855299804e-09,1.1694435390453294e-09,8.991242582468054e-10,6.825830564861988e-10,5.083501288347886e-10,3.6908943395621985e-10,2.623669928342699e-10,1.8197362334033795e-10,1.226314207783158e-10,8.072006985057658e-11,5.1946792096797007e-11,3.290272181679609e-11,2.0623475859630887e-11,1.2717318171676428e-11
0.0,2,2.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,2.297303873311256e-09,2.196164768477864e-09,2.047894968827865e-09,1.8745090024849296e-09,1.7053112606939034e-09,1.5267869382601024e-09,1.336229935769103e-09,1.1540032269246617e-09,9.814672028681394e-10,8.240126563791304e-10,6.779766323848804e-10,5.485540421373676e-10,4.331367192342889e-10,3.3595004453403986e-10,2.5602512218723746e-10,1.9106022269368221e-10,1.404517381461973e-10,1.0164493314062968e-10,7.274542137772712e-11,5.129977450543038e-11,3.535945509008578e-11,2.3615154417386347e-11,1.518429252738283e-11,9.352810213613209e-12,5.535722980007601e-12,3.1710599045296087e-12,1.7602779811126526e-12,9.429453772059377e-13,4.925969060872738e-13,2.475050140354904e-13,7.347720066157145e-09,5.8548978007285e-09,4.6770770751944235e-09,3.7755605621442934e-09,3.043418769306075e-09,2.4251337293878997e-09,1.9191247166224704e-09,1.503502555396566e-09,1.1693510592184354e-09,8.990275325636171e-10,6.824817274134399e-10,5.082437087918858e-10,3.6897573896871526e-10,2.6224545515934726e-10,1.8185421943522758e-10,1.2253841866616999e-10,8.067911706795435e-11,5.196519094819831e-11,3.296181901200629e-11,2.069212540938703e-11,1.2771926976853759e-11
0.0,3,3.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,2.2973261997643098e-09,2.1961870961233212e-09,2.0479172983761817e-09,1.874531330379788e-09,1.7053335655576393e-09,1.5268091686460392e-09,1.3362519985665785e-09,1.1540251101830041e-09,9.814891048330253e-10,8.240349305661801e-10,6.779992821689825e-10,5.485763545819401e-10,4.331589541864752e-10,3.359782496107264e-10,2.56074858402645e-10,1.9115187149390748e-10,1.4059494080228086e-10,1.0182602797429609e-10,7.29296444952864e-11,5.1450870309813557e-11,3.545762653090679e-11,2.36620303083191e-11,1.5195047612571576e-11,9.344588300377974e-12,5.5213822772336015e-12,3.1572800295662297e-12,1.7494135223220681e-12,9.353731832485605e-13,4.87786396037748e-13,2.447718511709201e-13,7.3476374032627685e-09,5.854814481972363e-09,4.67699290738669e-09,3.77547539076465e-09,3.043332313113848e-09,2.425045539718388e-09,1.919034439354191e-09,1.5034097774896885e-09,1.1692549406971786e-09,8.989270961721618e-10,6.823766846018358e-10,5.081335215175023e-10,3.6885812691112846e-10,2.621203322827558e-10,1.817329925748543e-10,1.2244681862900516e-10,8.064269842313995e-11,5.198934814645666e-11,3.302558114810599e-11,2.0763248233041716e-11,1.2827284894119215e-11
0.0,4,4.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,2.297348948049921e-09,2.1962098445398533e-09,2.047940046697414e-09,1.874554072503491e-09,1.7053562761149636e-09,1.5268317920687242e-09,1.336274441676055e-09,1.1540473783024305e-09,9.815114247745675e-10,8.240576536532942e-10,6.780223433155361e-10,5.485989953278139e-10,4.3318172842525475e-10,3.3600810430231983e-10,2.561285042923656e-10,1.912500495678649e-10,1.4074600700020233e-10,1.0201392077312881e-10,7.311769505098277e-11,5.160255602842372e-11,3.555428203537302e-11,2.3706748017693446e-11,1.5203970214121405e-11,9.335155130279147e-12,5.506364096991096e-12,3.1431644849207142e-12,1.7383999284111675e-12,9.277565984172234e-13,4.829633015772556e-13,2.4205238471219573e-13,7.3475511517633934e-09,5.854727555976866e-09,4.676905110632052e-09,3.7753865658351724e-09,3.043242166664097e-09,2.4249536157922087e-09,1.9189403912363363e-09,1.5033131735569016e-09,1.169154900573542e-09,8.988226677106386e-10,6.822676485943867e-10,5.080192761218513e-10,3.6873630599755887e-10,2.619914145494589e-10,1.8160993043847495e-10,1.2235683482970447e-10,8.061114638530701e-11,5.2019562567024003e-11,3.3094194394783563e-11,2.0836931673787262e-11,1.2883432275885863e-11
0.0,5,5.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,2.2973721507608322e-09,2.196233046132985e-09,2.047963245874709e-09,1.874577260354827e-09,1.7053794231385096e-09,1.5268548388748538e-09,1.336297296376024e-09,1.154070065555874e-09,9.81534200041831e-10,8.240808605230618e-10,6.780458419687051e-10,5.486219951599324e-10,4.3320513474458895e-10,3.3603984707194174e-10,2.561864834648496e-10,1.9135529716739108e-10,1.4090544193587693e-10,1.0220895426931585e-10,7.330973085155114e-11,5.175486415395801e-11,3.56493999826331e-11,2.3749270992758878e-11,1.5211021606735573e-11,9.324473705299227e-12,5.49063695360199e-12,3.1286901946932625e-12,1.7272222575115428e-12,9.200867708667412e-13,4.781229609616162e-13,2.393442469247664e-13,7.347461048460941e-09,5.8546367589753854e-09,4.676813420721691e-09,3.77529382230026e-09,3.0431480634407324e-09,2.4248576905477144e-09,1.9188423049846337e-09,1.5032124728508305e-09,1.169050664483067e-09,8.987139762767883e-10,6.821543514311554e-10,5.079006934044483e-10,3.686100014330273e-10,2.6185852467806323e-10,1.8148507064198412e-10,1.2226873401592298e-10,8.058482671867759e-11,5.2056137198652334e-11,3.31678282461824e-11,2.0913241439001895e-11,1.2940393381190845e-11
0.0,6,6.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,2.297395836303938e-09,2.196256729100562e-09,2.047986923752601e-09,1.8746009211591936e-09,1.7054030331346514e-09,1.5268783352659627e-09,1.336320590129281e-09,1.1540932027601463e-09,9.815574644147274e-10,8.241045815783302e-10,6.780697993080984e-10,5.486453833210803e-10,4.3322927477647133e-10,3.360737387647556e-10,2.562492476577086e-10,1.914681713344984e-10,1.4107374263358342e-10,1.0241143919136748e-10,7.350586843603674e-11,5.190779233255321e-11,3.5742938026944756e-11,2.3789554981000186e-11,1.521616331541978e-11,9.312510522729971e-12,5.474173167889292e-12,3.1138370678534038e-12,1.7158675681197005e-12,9.123560179684071e-13,4.732613501199221e-13,2.3664531096482985e-13,7.347366832515457e-09,5.854541829726853e-09,4.6767175761995715e-09,3.775196898060132e-09,3.0430497401843556e-09,2.4247575007413836e-09,1.918739917621156e-09,1.5031074092348944e-09,1.1689419636862586e-09,8.986007584007455e-10,6.820365333085194e-10,5.077775023884374e-10,3.6847895258440586e-10,2.6172151598827676e-10,1.813584994565389e-10,1.2218283414774935e-10,8.056413758668913e-11,5.2099379845246996e-11,3.3246637926188037e-11,2.0992224526581864e-11,1.2998178494916422e-11
0.0,7,7.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,2.297420029533821e-09,2.1962809180648893e-09,2.0480111045687296e-09,1.874625078504364e-09,1.705427128992789e-09,1.526902303971463e-09,1.3363443472780421e-09,1.1541168179459662e-09,9.815812486696911e-10,8.24128843222593e-10,6.780942322342879e-10,5.486691889480598e-10,4.3325426152707853e-10,3.3611006581996447e-10,2.56317279739928e-10,1.915892483605862e-10,1.4125140052185164e-10,1.0262165772234662e-10,7.370618715107606e-11,5.2061306886138276e-11,3.583483508411526e-11,2.3827548407520403e-11,1.5219356515060704e-11,9.299234708788996e-12,5.456948147026626e-12,3.0985875216732434e-12,1.7043246382282972e-12,9.045576785343105e-13,4.683750110814793e-13,2.339536589549451e-13,7.347268243420961e-09,5.854442507479662e-09,4.676617316306241e-09,3.775095531886062e-09,3.0429469347892532e-09,2.424652784817375e-09,1.918632968263706e-09,1.5029977189023717e-09,1.1688285327951997e-09,8.984827556852368e-10,6.819139399199793e-10,5.076494376058606e-10,3.683429110681124e-10,2.615802716906744e-10,1.8123035149927133e-10,1.220995035681654e-10,8.054950857314843e-11,5.214960321163688e-11,3.333076597061697e-11,2.1073911459879447e-11,1.3056785637837794e-11
0.0,8,8.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,2.297444752272882e-09,2.1963056345919406e-09,2.0480358094734843e-09,1.874649752865898e-09,1.7054517305269118e-09,1.5269267648167114e-09,1.336368589634331e-09,1.1541409369170093e-09,9.816055810245937e-10,8.241536682269246e-10,6.781191539946355e-10,5.486934425514083e-10,4.332802220441776e-10,3.3614914356773955e-10,2.5639109655159127e-10,1.9171912568994115e-10,1.4143890308301603e-10,1.0283986586210912e-10,7.391073225011251e-11,5.2215345701349493e-11,3.5925013082554605e-11,2.3863192812331722e-11,1.522056162038958e-11,9.284617345811914e-12,5.4389398037529295e-12,3.0829260882409117e-12,1.6925837293668116e-12,8.966859862290816e-13,4.634609901388627e-13,2.312675531976003e-13,7.347165019394661e-09,5.8543385303531215e-09,4.676512379344469e-09,3.774989461763151e-09,3.04283938463705e-09,2.4245432812228183e-09,1.9185211963689535e-09,1.5028831385673492e-09,1.1687101079988907e-09,8.98359712956751e-10,6.817863203164189e-10,5.075162369777136e-10,3.682016396014106e-10,2.614347050708856e-10,1.8110081022761988e-10,1.220191606177142e-10,8.054139965978243e-11,5.220712454004201e-11,3.342034319170998e-11,2.1158317986322484e-11,1.3116201944967002e-11
0.0,9,9.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,2.2974700237382017e-09,2.1963308976178512e-09,2.0480610569579207e-09,1.8746749620427865e-09,1.7054768549301594e-09,1.526951735206474e-09,1.336393336984541e-09,1.1541655837147638e-09,9.81630487479413e-10,8.24179076005472e-10,6.781445747825869e-10,5.487181775800148e-10,4.333073002518746e-10,3.3619131963626086e-10,2.5647125162063865e-10,1.9185842336891004e-10,1.4163673476213757e-10,1.0306629492625154e-10,7.411951721947807e-11,5.236982060023237e-11,3.6013378501115307e-11,2.389642331206508e-11,1.5219738014884722e-11,9.268630950392375e-12,5.420128087999521e-12,3.066839089446444e-12,1.6806363881870219e-12,8.887359610731338e-13,4.585167842521595e-13,2.285854103061122e-13,7.347056896086912e-09,5.854229634042849e-09,4.676402501372004e-09,3.7748784235648e-09,3.042726825269886e-09,2.424428727069024e-09,1.918404340326435e-09,1.5027634040231004e-09,1.1685864256789193e-09,8.982313768106685e-10,6.816534251647665e-10,5.073776401757765e-10,3.680549115098796e-10,2.612847604464008e-10,1.809701091048061e-10,1.219422736034659e-10,8.054030017177717e-11,5.227226491087354e-11,3.351548917712268e-11,2.124544636051923e-11,1.3176404775705761e-11
