Line_number,Fiducial,Easting,Northing,Height,Elevation,tx_pitch,tx_roll,tx_yaw,txrx_dx,txrx_dy,txrx_dz,rx_pitch,rx_roll,rx_yaw,S0Z_time_7.292e-05,S0Z_time_7.642e-05,S0Z_time_8.092e-05,S0Z_time_8.642e-05,S0Z_time_9.341e-05,S0Z_time_1.024e-04,S0Z_time_1.139e-04,S0Z_time_1.284e-04,S0Z_time_1.464e-04,S0Z_time_1.689e-04,S0Z_time_1.969e-04,S0Z_time_2.324e-04,S0Z_time_2.779e-04,S0Z_time_3.349e-04,S0Z_time_4.069e-04,S0Z_time_4.979e-04,S0Z_time_6.119e-04,S0Z_time_7.559e-04,S0Z_time_9.373e-04,S0Z_time_1.166e-03,S0Z_time_1.454e-03,S0Z_time_1.818e-03,S0Z_time_2.276e-03,S0Z_time_2.855e-03,S0Z_time_3.574e-03,S0Z_time_4.454e-03,S0Z_time_5.530e-03,S0Z_time_6.849e-03,S0Z_time_8.463e-03,S0Z_time_1.044e-02,S1Z_time_1.273e-05,S1Z_time_1.623e-05,S1Z_time_2.073e-05,S1Z_time_2.623e-05,S1Z_time_3.323e-05,S1Z_time_4.222e-05,S1Z_time_5.373e-05,S1Z_time_6.822e-05,S1Z_time_8.622e-05,S1Z_time_1.087e-04,S1Z_time_1.367e-04,S1Z_time_1.722e-04,S1Z_time_2.177e-04,S1Z_time_2.747e-04,S1Z_time_3.467e-04,S1Z_time_4.377e-04,S1Z_time_5.517e-04,S1Z_time_6.957e-04,S1Z_time_8.772e-04,S1Z_time_1.106e-03,S1Z_time_1.394e-03
0.0,0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,2.676848041658805e-10,2.443026720442281e-10,2.0841800009020298e-10,1.7248242613999696e-10,1.42732235736925e-10,1.1227926121648232e-10,8.616629722717334e-11,6.422661402970531e-11,4.777494887728176e-11,3.596664557525975e-11,2.6845964788671264e-11,2.0677220881775074e-11,1.6015856622017644e-11,1.255539727486569e-11,1.0025890142983005e-11,7.93569014015838e-12,6.2734019084401945e-12,4.917716738082711e-12,3.805232705424784e-12,2.9182191082054596e-12,2.1950838599226415e-12,1.620509295670504e-12,1.1701762848172247e-12,8.274178517886119e-13,5.723490841717059e-13,3.889301139926645e-13,2.595670523038567e-13,1.699903354460162e-13,1.0904551519442054e-13,6.888314830605835e-14,7.28315639351437e-09,3.897974497686498e-09,2.0538049578591278e-09,1.123155683820311e-09,6.40172932728567e-10,3.77608821142439e-10,2.317700688516964e-10,1.4307393526419767e-10,8.787681935534046e-11,5.3230902085781057e-11,3.249726801251556e-11,2.0212738711139798e-11,1.2987144876659181e-11,8.716269836442956e-12,6.003518003568753e-12,4.191018230986424e-12,2.9277041989591747e-12,2.03174937146532e-12,1.3916531208543758e-12,9.423164890248077e-13,6.256162244355293e-13
0.0,1,1.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,2.7764731671252205e-10,2.5496978843672366e-10,2.1978739478069904e-10,1.8438058217213887e-10,1.5468020744112368e-10,1.2369991349717108e-10,9.627584258949941e-11,7.246152475604569e-11,5.379601937842388e-11,3.986279267967774e-11,2.8954905637084797e-11,2.1518358963408864e-11,1.607324247091583e-11,1.2234439690512781e-11,9.566969217250024e-12,7.468840006285482e-12,5.8526086417668255e-12,4.563334926467598e-12,3.5192266826509023e-12,2.694528947001231e-12,2.025953559979949e-12,1.4960528817439612e-12,1.081513586976293e-12,7.66028449161836e-13,5.310497391622085e-13,3.617273230855604e-13,2.4207618585763934e-13,1.5898949894795518e-13,1.0229495428016374e-13,6.484293358388773e-14,7.264154065914566e-09,3.880045388809066e-09,2.04178049970774e-09,1.1175089057396727e-09,6.403768406638221e-10,3.8342314506390116e-10,2.4195528844549293e-10,1.5507246477709944e-10,9.884248693839137e-11,6.141757458830011e-11,3.760502348167016e-11,2.284783512691808e-11,1.4049794224868537e-11,8.98442332523692e-12,5.946773154025225e-12,4.04038355002714e-12,2.771895364099861e-12,1.902074536154024e-12,1.2933349602918213e-12,8.711850948543477e-13,5.775079625731232e-13
0.0,2,2.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,2.8399602346874256e-10,2.6195031277843877e-10,2.2747916382862468e-10,1.9280153206701337e-10,1.6358927063859492e-10,1.3273738945467118e-10,1.0491251385312597e-10,8.011720459008566e-11,5.996443134403676e-11,4.4333757340045543e-11,3.1778888181447964e-11,2.300068050451437e-11,1.6604153370282893e-11,1.2221585955571383e-11,9.297808548263424e-12,7.120076306551373e-12,5.509349053076988e-12,4.263335704030288e-12,3.271851051510463e-12,2.4987836949457723e-12,1.8765772450691712e-12,1.385347620150684e-12,1.002183898934073e-12,7.107615699964617e-13,4.936758843160856e-13,3.3697253093773e-13,2.2608529987591653e-13,1.488780836546797e-13,9.606537520465735e-14,6.111357208477959e-14,7.244458960680911e-09,3.861756216347603e-09,2.0297423364377832e-09,1.1116525851599466e-09,6.391697857473481e-10,3.860428089019344e-10,2.4791893413856157e-10,1.6332251849277375e-10,1.0754914418594545e-10,6.887404738733422e-11,4.2936533998046185e-11,2.604128745614034e-11,1.561637347023895e-11,9.579862029371916e-12,6.069804108443208e-12,3.980728799326371e-12,2.6642030949727756e-12,1.8002417434810082e-12,1.211724873833543e-12,8.103158498778528e-13,5.363538665974971e-13
0.0,3,3.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,2.8814850229947196e-10,2.665815616399208e-10,2.3267380286596483e-10,1.986430073001875e-10,1.6999344127099397e-10,1.3953321265435226e-10,1.1182184368344226e-10,8.668731623566082e-11,6.570105749881907e-11,4.888211458830207e-11,3.498293579341257e-11,2.495220003832697e-11,1.7550750863999003e-11,1.2510731643982703e-11,9.224357882884552e-12,6.891009794932728e-12,5.240966213173505e-12,4.013091334383328e-12,3.0589212074089848e-12,2.3277044035165564e-12,1.7445403448705148e-12,1.2867634058308513e-12,9.310929526269828e-13,6.609364663688964e-13,4.598089548902439e-13,3.144166853889203e-13,2.114503091073119e-13,1.3957537223648358e-13,9.031350485896196e-14,5.766999511957723e-14,7.224055085392742e-09,3.8431112564168966e-09,2.0176962938297573e-09,1.105909365139174e-09,6.376637826055958e-10,3.8729771608760354e-10,2.514026086210449e-10,1.6873541385502898e-10,1.1400468847525413e-10,7.511599372312808e-11,4.7962361352111136e-11,2.944500232081921e-11,1.7537323241578564e-11,1.0469365096815431e-11,6.377531777408314e-12,4.0192494081475415e-12,2.6069072862719667e-12,1.7253101854663946e-12,1.1453937716449334e-12,7.586733865627763e-13,5.011186058570443e-13
0.0,4,4.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,2.9108767058764615e-10,2.6985425203523774e-10,2.36337084080661e-10,2.0277389151668308e-10,1.7458394329233187e-10,1.4453442997471325e-10,1.1713979633764433e-10,9.203794443944822e-11,7.069916469486889e-11,5.315432157939434e-11,3.826611255369845e-11,2.7174674829117522e-11,1.8815058032715633e-11,1.3069226147223178e-11,9.342509624667682e-12,6.783212811809512e-12,5.047158720070374e-12,3.809877629327494e-12,2.8773732662457777e-12,2.178616401637931e-12,1.6278450282550233e-12,1.1989142646951043e-12,8.672958981934967e-13,6.15961104826773e-13,4.2908001949541674e-13,2.938395238003927e-13,1.9804214588436037e-13,1.3100897680163293e-13,8.499962873639495e-14,5.4481567885182684e-14,7.202917297324108e-09,3.824119557900585e-09,2.0056409645257275e-09,1.1003233119747788e-09,6.362322476786508e-10,3.8810811581103596e-10,2.5361317734372884e-10,1.7226269697739122e-10,1.1859103176305466e-10,8.003837685344402e-11,5.2368068005914146e-11,3.2765339758524626e-11,1.963766269083614e-11,1.1583943891407631e-11,6.8559799175687326e-12,4.15887122560406e-12,2.6030570982524327e-12,1.6776187679944404e-12,1.0936344125604748e-12,7.155631977063918e-13,4.708654872150505e-13
0.0,5,5.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,2.9342093431573535e-10,2.724118155519151e-10,2.391420357901119e-10,2.0586784136655495e-10,1.779797925571233e-10,1.482430021135848e-10,1.2117355157730025e-10,9.626222382142926e-11,7.486708076075984e-11,5.6951581943611165e-11,4.1406121940848275e-11,2.9487286369761415e-11,2.028409090810053e-11,1.3844155558139295e-11,9.635387444630246e-12,6.794368393963691e-12,4.928032647852637e-12,3.652395650984961e-12,2.725150378954294e-12,2.049404846629442e-12,1.5248476045090263e-12,1.1206196277900765e-12,8.099807870116277e-13,5.753196200883446e-13,4.0116341807366543e-13,2.7504608848145594e-13,1.8574508550822442e-13,1.2311397219782802e-13,8.008719626475605e-14,5.151577612622483e-14,7.181019698009269e-09,3.804785080816923e-09,1.993587172147644e-09,1.0948921286085022e-09,6.349693491286424e-10,3.888717864885402e-10,2.552690850981154e-10,1.7466572399892274e-10,1.2179752639724503e-10,8.376514453578132e-11,5.602957806110949e-11,3.5801948235863626e-11,2.1758151316870245e-11,1.2838134208530395e-11,7.474487793539809e-12,4.394957532235733e-12,2.6542621131018753e-12,1.6581304356123665e-12,1.0563498315186133e-12,6.805630930345927e-13,4.448765093808233e-13
0.0,6,6.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,2.9549339311799713e-10,2.7463562502916395e-10,2.415115540502858e-10,2.0838540885550413e-10,1.806504661613299e-10,1.5109437218180803e-10,1.2426188021139978e-10,9.955884282403198e-11,7.825055736632386e-11,6.020031741055775e-11,4.4266120922408846e-11,3.174915678256714e-11,2.1850816704958696e-11,1.477324690719812e-11,1.0075616276230825e-11,6.916571793452883e-12,4.8823479946502184e-12,3.5399825893297553e-12,2.600991622607739e-12,1.938482633229206e-12,1.4342140622323381e-12,1.0508743178410743e-12,7.584520997327031e-13,5.385619152787034e-13,3.7577184436750247e-13,2.578635565995591e-13,1.744552347409697e-13,1.1583206246698348e-13,7.554250483392678e-14,4.87432673747093e-14,7.15833880167338e-09,3.785108762479878e-09,1.9815482700944326e-09,1.089617636799817e-09,6.338873845210753e-10,3.8973360325642656e-10,2.567489512893275e-10,1.7646999068298291e-10,1.2407588639299769e-10,8.652350163434796e-11,5.895640565000365e-11,3.8447188250544896e-11,2.3776600671317968e-11,1.4147894160092334e-11,8.192717112446426e-12,4.715291582574672e-12,2.759208960738055e-12,1.6675732284286784e-12,1.033801324884064e-12,6.534706553813975e-13,4.2270351803100836e-13
0.0,7,7.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,2.9748773145707704e-10,2.7673559868919657e-10,2.436910298973381e-10,2.106145123437109e-10,1.8291638237608787e-10,1.534183848957563e-10,1.2670385157580965e-10,1.0215154559812261e-10,8.096616921044073e-11,6.291225806802564e-11,4.6782026935105315e-11,3.386488088442423e-11,2.3426380480212607e-11,1.579475181507082e-11,1.0629883990859143e-11,7.136722506561944e-12,4.906537630515405e-12,3.4718062166363625e-12,2.5041158290506995e-12,1.8447234718681228e-12,1.3548886396456069e-12,9.888285700651739e-13,7.121147761811047e-13,5.052947226854596e-13,3.5265233348301667e-13,2.42138507862242e-13,1.6407922160697392e-13,1.0911081164783509e-13,7.133438308486313e-14,4.6141135930586435e-14,7.13485349016806e-09,3.765091906547469e-09,1.9695359431281708e-09,1.0845077044678086e-09,6.329844037990242e-10,3.9073447656133436e-10,2.5823006276582335e-10,1.7800109850126006e-10,1.257821435264924e-10,8.856085897961265e-11,6.123553844671798e-11,4.066752213426024e-11,2.5613060898763532e-11,1.544199484269396e-11,8.968111113845116e-12,5.102246288160682e-12,2.9133060201164686e-12,1.7057482788558034e-12,1.0262848280880176e-12,6.342322369821418e-13,4.0414326234842824e-13
0.0,8,8.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,2.994945154975799e-10,2.788198266644694e-10,2.458133749269534e-10,2.1272247418394316e-10,1.8497945598198823e-10,1.5544290584781812e-10,1.2873297492976068e-10,1.0424470458338697e-10,8.315426961691963e-11,6.514836357764146e-11,4.8943301219348046e-11,3.5780308607334276e-11,2.494468704151988e-11,1.6854062731621552e-11,1.1263535813238253e-11,7.438133069551854e-12,4.99457247300779e-12,3.446289856636867e-12,2.4338755545310332e-12,1.7673476323832453e-12,1.2860611799884241e-12,9.337750411477646e-13,6.704606160309478e-13,4.751739523483361e-13,3.3158258562214205e-13,2.2773461703571066e-13,1.5453310668118885e-13,1.0290294706434501e-13,6.74339324994286e-14,4.369350406350155e-14,7.110544278724161e-09,3.744737721695103e-09,1.9575605792399783e-09,1.0795718480748813e-09,6.322606073576053e-10,3.918805741045761e-10,2.5978478498856037e-10,1.7944281699238688e-10,1.2716898750268193e-10,9.009940284748443e-11,6.298788087573801e-11,4.2480489273636564e-11,2.7225736789172113e-11,1.6666981932198233e-11,9.761499684988627e-12,5.535660903133658e-12,3.109234065718671e-12,1.7711994914714121e-12,1.0338412215294855e-12,6.228495219146472e-13,3.891679710602798e-13
0.0,9,9.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,3.0155585992325424e-10,2.8094049452692253e-10,2.479460584065368e-10,2.1480035445214065e-10,1.869586081404387e-10,1.573143715578742e-10,1.305167035860376e-10,1.060044422379116e-10,8.495038486594045e-11,6.699140159356572e-11,5.077407463624988e-11,3.7474155560596304e-11,2.636200767308556e-11,1.7907042898980453e-11,1.1944072937295375e-11,7.802471828655301e-12,5.138426467190387e-12,3.4608569438048212e-12,2.3894670335625066e-12,1.7057796918221656e-12,1.2271237237186385e-12,8.851373429589497e-13,6.330578191286357e-13,4.4789846820389314e-13,3.1236740316715403e-13,2.145306708347726e-13,1.4574148610545588e-13,9.716573006941123e-14,6.381439928704902e-14,4.139015417036851e-14,7.085392822761387e-09,3.7240514915684796e-09,1.9456325590499784e-09,1.0748190710870477e-09,6.317192086497515e-10,3.9317024069117473e-10,2.614372886826666e-10,1.808896922584418e-10,1.2840153031570365e-10,9.131736851955467e-11,6.433912614519861e-11,4.3933829325355995e-11,2.8602968003550357e-11,1.778765061979705e-11,1.054034254993139e-11,5.995410145771736e-12,3.3379496146606237e-12,1.8612386709514553e-12,1.0560717581471587e-12,6.19282962994709e-13,3.778445693407845e-13
