Line_number,Fiducial,Easting,Northing,Height,Elevation,tx_pitch,tx_roll,tx_yaw,txrx_dx,txrx_dy,txrx_dz,rx_pitch,rx_roll,rx_yaw,PX,PZ,S0X_time_1.086e-05,S0X_time_3.256e-05,S0X_time_5.426e-05,S0X_time_8.680e-05,S0X_time_1.411e-04,S0X_time_2.279e-04,S0X_time_3.689e-04,S0X_time_5.860e-04,S0X_time_9.115e-04,S0X_time_1.411e-03,S0X_time_2.192e-03,S0X_time_3.418e-03,S0X_time_5.339e-03,S0X_time_8.301e-03,S0X_time_1.338e-02,S0Z_time_1.086e-05,S0Z_time_3.256e-05,S0Z_time_5.426e-05,S0Z_time_8.680e-05,S0Z_time_1.411e-04,S0Z_time_2.279e-04,S0Z_time_3.689e-04,S0Z_time_5.860e-04,S0Z_time_9.115e-04,S0Z_time_1.411e-03,S0Z_time_2.192e-03,S0Z_time_3.418e-03,S0Z_time_5.339e-03,S0Z_time_8.301e-03,S0Z_time_1.338e-02
0.0,99.0,99.0,0.0,120.0,0.0,-3.3009833270886935,18.08917740290049,14.636588808713391,-107.22893135593439,0.0,-44.89304334311751,-0.41071039428666234,-9.726188564428602,0.4935414255613688,34.15037580619709,17.60962007248351,10.806796495862402,9.880435009871798,9.070070982165724,8.319528775442725,7.483846380844967,6.1325017440616385,4.456840490237191,2.748715403965816,1.5495591533163335,0.7566702702146821,0.28909920192468413,0.11129175188990645,0.046072131250951595,0.023501583067331612,-0.005081440492248726,11.011144267027206,10.723326243907795,10.471643526948691,10.016541666726795,9.114734735048058,7.89487317802606,6.882017052162042,5.144853911622746,3.3613033512997736,1.998129141397338,1.0442506138222352,0.4651735724356317,0.1894944771355215,0.08781936483914474,0.021383719445966134
0.0,100.0,100.0,0.0,120.0,0.0,-4.400774598691097,7.809482136105977,-5.9193569571254585,-107.2834265794006,0.0,-45.04257714529824,-3.9178331237593995,-6.231802461109681,-2.861322766167941,34.15037580619709,17.60962007248351,10.494643734076618,9.836449342178414,9.17848963967011,8.251771355052929,7.26107168040378,5.732860162272155,4.277708300069051,2.6123998311611323,1.4526664597522434,0.6900403355181292,0.2718767414029808,0.09510942083784685,0.023029203185426093,0.016855484662433015,-0.019251901724111613,11.020417006029541,11.005439496498948,10.470195717288574,9.68880268037681,8.663131673948358,8.350689893397679,6.589538650500665,4.803164132594919,3.195082197607143,1.840745485591688,0.9610257478081641,0.43965053125412557,0.18686978565486348,0.08246182800523286,0.03722644534611771
0.0,101.0,101.0,0.0,120.0,0.0,6.915439762408742,17.57234072642963,-10.465744792787056,-106.73989746737692,0.0,-44.79553343709324,-0.7622482835449783,-0.9365419063333125,3.535447516662966,34.15037580619709,17.60962007248351,10.5736302972322,9.900352418592314,8.796660746936382,8.52104759753725,7.3704146483105415,5.9887635904041225,4.066883031605924,2.582798797756925,1.3874109167952255,0.6297322749644851,0.24705931325528352,0.0965044976371714,0.04485400912089296,0.01830202648583941,-0.0013687483607719114,11.141369157590018,10.496512045802723,10.223773801269441,9.690096835699276,9.083550215270089,7.8490531059629385,6.515523377740163,4.656794120937197,2.9608325609723516,1.7761073159073393,0.9261890611163575,0.3974885254827555,0.18522177550205765,0.05783161583714685,0.03145984003024936
0.0,102.0,102.0,0.0,120.0,0.0,-9.17185898078693,-22.735803178815118,-0.24476691506983528,-107.48169123700576,0.0,-44.72600727058328,1.4347640600955152,-0.5007490056009978,-0.1606858514135565,34.15037580619709,17.60962007248351,10.208400332403864,9.600093143885966,9.225200233653947,7.987902544369629,7.162041365268142,5.558188683592878,3.9695407297265732,2.3276985610026353,1.244127015367908,0.5643715302682258,0.19008254164438748,0.06404358203642639,0.033520960585074575,0.0018179489444722346,0.000789844125279063,11.068004666282274,10.961689815002655,10.338390093592787,10.068242698000512,8.636626582771521,7.9405599678690875,6.474981590255018,4.4372112390836635,2.9548354044914316,1.5877801372666485,0.834237292991837,0.3636319819590651,0.1553209691912294,0.07835344606509473,0.026418643964662113
0.0,103.0,103.0,0.0,120.0,0.0,-2.9801197965936366,5.038782694625528,13.992791255510546,-106.68119320649063,0.0,-44.85915476071402,5.089048412381394,4.012156546954877,-1.7622389200171207,34.15037580619709,17.60962007248351,10.133642045116543,10.198988322614259,8.834580730344522,8.3628826820735,6.979296374702572,5.296448300524457,3.8320661837230343,2.2961728054617696,1.2124462576411725,0.48963618860602237,0.18974930315655264,0.060152905020132486,0.013069413454391214,0.015420329422874681,0.003308502097548691,10.859975425596305,10.855113452123494,10.269566233842943,9.594169404515226,9.162579218934198,7.5226070525860536,5.9333520378555935,4.39979118721158,2.7557547180124127,1.5180120508755477,0.7666306075745528,0.32655073739502316,0.14848780054548968,0.06381654844904411,0.04139207585990613
0.0,104.0,104.0,0.0,120.0,0.0,-9.847289294861444,5.260144037915353,14.117246639873446,-107.15920206676799,0.0,-44.89735054525946,-4.506169608857747,3.955166014418225,3.8426795707697234,34.15037580619709,17.60962007248351,10.424700134479622,9.58569607778839,8.602788218631323,8.027808100473607,6.900325102988425,5.380977519494406,3.4989667560698203,2.135858530542351,1.0796411020080479,0.46220402768409097,0.1692494077852778,0.0341377094092966,0.017165686053371876,0.0003644531533211993,0.004387780002398762,11.647431757552182,10.502568028133721,10.354118581325398,9.547706892895416,8.723799816643437,7.74131577995361,5.8581683562599,4.092162859131738,2.6431137212004527,1.4988372483974277,0.684212096807189,0.3210063350702176,0.15021987301670325,0.05657229242155367,0.011629045414650192
0.0,105.0,105.0,0.0,120.0,0.0,9.28665449258757,-19.18085609647815,-10.759916491601098,-106.95323546634245,0.0,-45.104130106752024,2.536290933680751,3.777346237597408,4.693969864730853,34.15037580619709,17.60962007248351,10.793805613398488,9.709595601167276,8.899880335461063,7.888879182699622,6.789668613898953,5.129161671448484,3.4797548092986705,2.0202937733810518,0.9363922260506187,0.40431731704957113,0.15855152055988686,0.05930110224025832,0.0006435524155900697,0.01296341686161366,0.004276910000658134,11.407696443819052,10.736113075390183,10.271398691896282,9.65440870999374,8.692788260624956,7.303486466168348,5.785850984398688,4.045817084815437,2.5135394186670434,1.2846490723853272,0.6637578788063987,0.27978987730761296,0.13195789872204783,0.035077008878254386,0.022594411842273312
0.0,106.0,106.0,0.0,120.0,0.0,3.8327267312367734,-22.486761301317248,-2.163690133451384,-106.76483986170136,0.0,-44.8917665424397,2.7351403601165147,-7.82740769302849,4.373788385465534,34.15037580619709,17.60962007248351,10.338639506171784,9.598718663194884,8.722723789872214,7.905109497065348,6.5596984577196675,4.899148753255358,3.1941124846507636,1.8111440441745568,0.8462352774104251,0.36472500047280854,0.14555335306397718,0.035357670194704746,0.024591295001389242,0.005956145967539641,0.00012181090845510647,10.75350342264054,10.936929065800404,10.183938877383417,9.542338946837997,8.472824923152547,7.26866128808012,5.536827402080616,3.7756492650662947,2.231601057449479,1.1849560892949724,0.5543997853275028,0.2585397489525364,0.10291712034154882,0.03953515875087099,0.00879744580507109
0.0,107.0,107.0,0.0,120.0,0.0,9.862493431733938,-10.979688136431703,-0.4264500589384834,-107.09932838719592,0.0,-45.839838768312944,3.355619752932894,5.785664984766729,1.644660532196517,34.15037580619709,17.60962007248351,10.568447765794108,9.061019101865844,9.018812764992944,7.575140134048754,6.279995856602034,4.702554767767518,3.061239605454153,1.6214454201489827,0.8144930598704692,0.32269023850894313,0.12121602857228392,0.04180089473418638,0.010677804225781537,0.006229554291102013,0.00023571366518295301,11.126354921721244,10.427711031852759,10.263055238790532,9.121765085289402,8.211253455119316,7.11259461428492,5.322319562902568,3.5175004253407005,2.088410459760373,1.1027038047949183,0.529312800780175,0.2631188251201878,0.10583670955989082,0.03453146184801589,0.014178099077191619
0.0,108.0,108.0,0.0,120.0,0.0,-2.944938959007093,-5.587250738942988,-13.000636301919938,-107.02094107095877,0.0,-45.19757300132679,2.352046946494449,8.46835529738961,-2.968224886109696,34.15037580619709,17.60962007248351,10.62949372143157,9.451313776285554,8.670275042779734,7.937033302119723,6.093586624024809,4.579193647801062,2.758902689040117,1.437381422626312,0.673623677222605,0.2642076993107234,0.08481491468061908,0.025395176004343142,0.007704956955363599,-0.0018156169993827614,-0.007699674959264407,11.32116271689116,10.656742574043435,10.099648257204759,9.62439127028804,8.201428205505927,6.792063153620925,5.035827437533186,3.281062997161466,1.9682664389983182,0.9680708026559782,0.4618590711131173,0.2116531932646954,0.09428931933701164,0.035074285598410124,0.024604915821044075
