Line_number,Fiducial,Easting,Northing,Height,Elevation,tx_pitch,tx_roll,tx_yaw,txrx_dx,txrx_dy,txrx_dz,rx_pitch,rx_roll,rx_yaw,S0Z_time_1.431e-04,S0Z_time_1.801e-04,S0Z_time_2.266e-04,S0Z_time_2.846e-04,S0Z_time_3.581e-04,S0Z_time_4.506e-04,S0Z_time_5.671e-04,S0Z_time_7.136e-04,S0Z_time_8.981e-04,S0Z_time_1.131e-03,S0Z_time_1.423e-03,S0Z_time_1.791e-03,S0Z_time_2.255e-03,S0Z_time_2.838e-03,S0Z_time_3.573e-03,S0Z_time_4.498e-03,S0Z_time_5.662e-03,S1Z_time_1.409e-05,S1Z_time_1.610e-05,S1Z_time_1.909e-05,S1Z_time_2.360e-05,S1Z_time_2.960e-05,S1Z_time_3.709e-05,S1Z_time_4.609e-05,S1Z_time_5.759e-05,S1Z_time_7.209e-05,S1Z_time_9.060e-05,S1Z_time_1.141e-04,S1Z_time_1.431e-04,S1Z_time_1.801e-04,S1Z_time_2.266e-04,S1Z_time_2.846e-04,S1Z_time_3.581e-04,S1Z_time_4.506e-04,S1Z_time_5.671e-04,S1Z_time_7.136e-04,S1Z_time_8.981e-04,S1Z_time_1.131e-03
0.0,0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,1.0795193839508071e-10,8.061228284951161e-11,4.9227657694690964e-11,3.229474366268417e-11,1.8792858054058046e-11,1.1211176426207767e-11,5.942389526442838e-12,3.3004364124749757e-12,1.6974722484468726e-12,8.64019031565962e-13,3.993635148571297e-13,1.884968412090217e-13,8.83794356362572e-14,3.6090902938845536e-14,1.7222124051655474e-14,6.7678187729701006e-15,3.508529676341686e-15,4.2111111109307835e-09,3.1103189937714873e-09,2.1410844352232468e-09,1.267479250085637e-09,7.861004509957507e-10,4.881468427789119e-10,3.433634008382031e-10,2.531599649669751e-10,1.9077046720596828e-10,1.608352247293962e-10,1.1294604923753343e-10,8.144139800666548e-11,5.864471188799721e-11,3.9046751410763044e-11,2.5626678177233487e-11,1.5137098006656762e-11,9.278997812279489e-12,5.517005627291587e-12,2.697745949953882e-12,1.3926169144191368e-12,6.204979944730726e-13
0.0,1,1.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,1.0927010796330601e-10,7.763611864401699e-11,5.50570395528088e-11,3.562577214837695e-11,2.211263597287099e-11,1.28963043982633e-11,6.802826045940064e-12,3.921840174705966e-12,2.0318082621281316e-12,1.061387869860247e-12,5.531985341591675e-13,2.461626862589071e-13,1.15903304511645e-13,5.06870475603468e-14,2.4847855309795978e-14,8.770295235431945e-15,3.1777347962331087e-15,4.289668684340087e-09,3.0224186142300253e-09,2.159760846781347e-09,1.2930803781033159e-09,7.300861205603363e-10,4.794145103643137e-10,3.4363057593332754e-10,2.519653555331294e-10,1.8583557285144493e-10,1.453647724798497e-10,1.1056259029876184e-10,8.24431171522348e-11,5.890392303486652e-11,4.081806192802236e-11,2.7947695272152097e-11,1.6727211233391284e-11,1.0321856169573615e-11,6.105344565314989e-12,3.236678986023771e-12,1.6941563047857326e-12,7.925420717818992e-13
0.0,2,2.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,1.0862514837429582e-10,7.208534098070389e-11,4.989163771044827e-11,3.472791931698113e-11,2.1600294875187093e-11,1.3302255178802439e-11,8.07009476075612e-12,4.511279418835473e-12,2.3379405558102208e-12,1.277711631058259e-12,6.3530013048634e-13,3.030829377846028e-13,1.4098634111339388e-13,6.962819151815656e-14,3.031668689365003e-14,1.2640935928707457e-14,4.743978065569948e-15,4.243045000376234e-09,3.1204491924471814e-09,1.9766140069919632e-09,1.2231856779500758e-09,7.80322989966342e-10,4.838651607400316e-10,3.3916321383530943e-10,2.3590101165814804e-10,1.820820515417572e-10,1.385100383651147e-10,1.0517763851924011e-10,8.174072479459178e-11,6.33310953900095e-11,4.257630409103942e-11,2.8179819362590972e-11,1.8670927174688726e-11,1.1313875779606147e-11,6.1166887851015866e-12,3.727518769185188e-12,1.8821755663936828e-12,9.83921119514063e-13
0.0,3,3.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,1.030682479050072e-10,7.483212333529366e-11,5.291274240257553e-11,3.574187656299812e-11,2.3811416694912077e-11,1.4969829774153727e-11,9.27630194131447e-12,4.926318868848716e-12,2.773581347127829e-12,1.382079013576611e-12,7.166261146268446e-13,3.547581305710414e-13,1.76373691380407e-13,7.964140367723332e-14,3.6850669361630394e-14,1.4189392185814348e-14,5.5402065672261165e-15,4.1072951681319245e-09,3.110568429054747e-09,2.1158178381688365e-09,1.2597553672392744e-09,7.846881734453208e-10,4.814224428440309e-10,3.197327946661712e-10,2.3213047894444875e-10,1.7919452776286333e-10,1.3969864104753376e-10,1.0847672048390825e-10,8.153467252054332e-11,6.056150418346956e-11,4.2973335385292646e-11,2.8845135862825255e-11,1.9374758157201585e-11,1.2091967986554542e-11,6.9952711062947845e-12,3.902204733114959e-12,2.030499827484783e-12,1.0900876362383152e-12
0.0,4,4.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,1.0231330618138116e-10,7.153921920967802e-11,5.240655342346099e-11,3.633643510515568e-11,2.389562610290735e-11,1.6663849202154976e-11,9.62761751824226e-12,5.182046886813936e-12,3.1580691082534567e-12,1.638499265883998e-12,8.197211657786674e-13,4.3029653176823205e-13,2.1568714155734877e-13,1.0291375135514075e-13,4.588486151507704e-14,1.8939952499518235e-14,8.200377452537378e-15,4.2376799178792485e-09,3.0635408991142805e-09,1.9588052281436163e-09,1.2469445481101186e-09,7.518591730379764e-10,4.911864724873376e-10,3.116721558403704e-10,2.3128032415891216e-10,1.779964196409752e-10,1.3125270630734892e-10,1.0205245816134808e-10,8.069858390317992e-11,6.167540047524354e-11,4.187805502904178e-11,2.9448238373268066e-11,2.0120986437916852e-11,1.2608463770865593e-11,7.779282211606635e-12,4.099186562075891e-12,2.394228353358298e-12,1.167772438278752e-12
0.0,5,5.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,9.734692171762428e-11,6.977755934767149e-11,5.0472143943235103e-11,3.469745834185878e-11,2.2641459908696268e-11,1.6304571873796347e-11,1.0243719410730285e-11,6.02006836829246e-12,3.3594843464632187e-12,1.8819456061301313e-12,9.464945802265077e-13,5.044796801161653e-13,2.4247272143930915e-13,1.2258535840803842e-13,5.492596232409164e-14,2.5881143815653198e-14,9.647412485448447e-15,4.173583779130983e-09,3.0849308551630466e-09,2.040790853039418e-09,1.2481559918822554e-09,7.33302248301736e-10,4.86690246247692e-10,3.3050851294239384e-10,2.2257952456644964e-10,1.6968668448062325e-10,1.3283861421527594e-10,1.0069189663738562e-10,7.19815245027827e-11,5.712766963305162e-11,3.99514320198552e-11,3.007230459402097e-11,2.070122440630106e-11,1.2822468372797817e-11,8.196719733643264e-12,4.6303863969241285e-12,2.5798991931481927e-12,1.3942158013483592e-12
0.0,6,6.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,9.624246228311985e-11,7.241637162317523e-11,5.17851719031666e-11,3.587996221510121e-11,2.5184812921722593e-11,1.59373717912575e-11,1.0732870358173088e-11,6.176209402819873e-12,3.6259249884585957e-12,1.9083204473468848e-12,1.0928065612000191e-12,5.490157184269961e-13,2.750722126013796e-13,1.333494907059958e-13,6.420144669980954e-14,2.707322044254842e-14,1.0858365216822637e-14,4.112878217198673e-09,3.0714600479608663e-09,2.0156232416992164e-09,1.1746360570074583e-09,6.748432314036919e-10,4.902908168537453e-10,3.5217039541004934e-10,2.3973422889701166e-10,1.7888867982943275e-10,1.25054808313755e-10,9.31825530575041e-11,7.284137782219484e-11,5.589448562665467e-11,3.908631328025633e-11,2.916870040895955e-11,1.9802981385720337e-11,1.3209731202660325e-11,8.607568780521629e-12,5.0670591208447805e-12,2.7303653773844454e-12,1.4874435174041872e-12
0.0,7,7.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,9.726784006990136e-11,6.778086249611228e-11,5.0487172974740426e-11,3.6168521516607285e-11,2.5299119230682728e-11,1.693157002204121e-11,1.1182483757127537e-11,6.4037872077792545e-12,3.928929728404226e-12,2.242166674422855e-12,1.2171425906851687e-12,6.074179599580774e-13,3.154163718367054e-13,1.5168993089556388e-13,7.117493411654202e-14,3.3154266194781406e-14,1.3999250082075567e-14,4.148877158663205e-09,2.9747890863688406e-09,2.0003168145660593e-09,1.1928330975725445e-09,7.637160253903317e-10,4.944077878407736e-10,3.4489269804375204e-10,2.3885494875395263e-10,1.7370482343570927e-10,1.3980288939894322e-10,9.618391313192953e-11,6.854250730794937e-11,5.416359078635759e-11,3.732630194319013e-11,3.0688210829476595e-11,2.0800545553419246e-11,1.33243161159074e-11,8.433265628253861e-12,5.040557510624145e-12,2.9719535804570992e-12,1.595146136577903e-12
0.0,8,8.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,9.523538232955644e-11,7.352461920704569e-11,4.922707065073539e-11,3.474550664435661e-11,2.539150347351254e-11,1.6892993512464418e-11,1.042933877050269e-11,6.750480610652998e-12,4.017994942218761e-12,2.40331894269188e-12,1.3556720555002401e-12,7.12282411728581e-13,3.5651305960717563e-13,1.7291348754960356e-13,7.944355193851723e-14,3.765250013099883e-14,1.428894498798498e-14,4.062609639577933e-09,3.04747936709648e-09,2.0344661211440425e-09,1.2767085254079617e-09,7.437858979611374e-10,4.850541472502496e-10,3.5132798126422517e-10,2.492812094870737e-10,1.8635796960001932e-10,1.2551065997387764e-10,9.847003045620814e-11,7.415784175038774e-11,5.400014684259536e-11,4.191321576332858e-11,2.904127066501338e-11,1.8557384654976893e-11,1.3881898917375298e-11,8.163838029896346e-12,5.1326438521231e-12,3.0727401009621635e-12,1.769211630785202e-12
0.0,9,9.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,9.42222230755878e-11,6.769558517055986e-11,5.065564728898147e-11,3.302160508300826e-11,2.5141044438353753e-11,1.6321088528179058e-11,1.0478420869887301e-11,7.031650326759894e-12,4.255102657634503e-12,2.5054597163678654e-12,1.4276143251111416e-12,7.528498428576981e-13,4.0503458821166165e-13,2.009577073341641e-13,8.994556493976841e-14,4.264987572305023e-14,1.863801029440298e-14,3.823148557990741e-09,3.09561957434266e-09,1.955799419462493e-09,1.2556246921261024e-09,7.468114922106141e-10,5.050074266159262e-10,3.3670608724281033e-10,2.528069899290811e-10,1.8020144244446622e-10,1.3343382998483248e-10,9.809623983075619e-11,7.179102313366636e-11,5.18109321442868e-11,3.784707065682057e-11,3.0031062964860726e-11,2.076609931349104e-11,1.3566881569389995e-11,9.001029408504859e-12,5.237476950533348e-12,3.1506375163599347e-12,1.6497889565946346e-12
