Line_number,Fiducial,Easting,Northing,Height,Elevation,tx_pitch,tx_roll,tx_yaw,txrx_dx,txrx_dy,txrx_dz,rx_pitch,rx_roll,rx_yaw,S0Z_time_1.431e-04,S0Z_time_1.801e-04,S0Z_time_2.266e-04,S0Z_time_2.846e-04,S0Z_time_3.581e-04,S0Z_time_4.506e-04,S0Z_time_5.671e-04,S0Z_time_7.136e-04,S0Z_time_8.981e-04,S0Z_time_1.131e-03,S0Z_time_1.423e-03,S0Z_time_1.791e-03,S0Z_time_2.255e-03,S0Z_time_2.838e-03,S0Z_time_3.573e-03,S0Z_time_4.498e-03,S0Z_time_5.662e-03,S1Z_time_1.409e-05,S1Z_time_1.610e-05,S1Z_time_1.909e-05,S1Z_time_2.360e-05,S1Z_time_2.960e-05,S1Z_time_3.709e-05,S1Z_time_4.609e-05,S1Z_time_5.759e-05,S1Z_time_7.209e-05,S1Z_time_9.060e-05,S1Z_time_1.141e-04,S1Z_time_1.431e-04,S1Z_time_1.801e-04,S1Z_time_2.266e-04,S1Z_time_2.846e-04,S1Z_time_3.581e-04,S1Z_time_4.506e-04,S1Z_time_5.671e-04,S1Z_time_7.136e-04,S1Z_time_8.981e-04,S1Z_time_1.131e-03
0.0,10,10.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,9.469826519525785e-11,6.788640232731184e-11,4.380972589768534e-11,3.2406360036918783e-11,2.3498303410860325e-11,1.534944951415161e-11,1.0324779260345437e-11,6.5894565567195796e-12,4.742207244244764e-12,2.6399615566687916e-12,1.580266508412072e-12,9.29081469647337e-13,5.363855450426558e-13,3.016094307352841e-13,1.7487931105314972e-13,8.649931696291061e-14,3.743292383827631e-14,3.7141582002968856e-09,2.846486886510668e-09,1.9291890830199724e-09,1.2484550932730649e-09,7.468427977124541e-10,4.8650427262197e-10,3.3081791991438137e-10,2.4346193886004995e-10,1.7711196870469199e-10,1.300529924680682e-10,9.316432845743797e-11,7.117800737834583e-11,5.049566197224191e-11,3.6142358359483235e-11,2.453208496844858e-11,1.825818113492474e-11,1.236299402111749e-11,7.75199443929767e-12,5.200462466938403e-12,2.857099035619665e-12,1.7600623201143765e-12
0.0,11,11.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,9.591428644454997e-11,6.417497936976254e-11,4.630717859498048e-11,3.436242531803843e-11,2.287587681580072e-11,1.5503811661479464e-11,1.077318269910539e-11,6.990186680941739e-12,4.475172590862551e-12,2.7276630794575574e-12,1.7650773817260817e-12,9.986919733228733e-13,5.605191996422061e-13,3.1549368211193674e-13,1.6399571877277133e-13,8.688814156773471e-14,4.216302855255436e-14,3.7297650953643695e-09,2.89333059081326e-09,1.8990487981813864e-09,1.2088428725102763e-09,7.295546639189028e-10,4.888829929532322e-10,3.366385773756066e-10,2.5334994300746896e-10,1.8000591890942883e-10,1.300147099585222e-10,9.210434340925102e-11,7.116348125211822e-11,4.982986897693022e-11,3.634268302223422e-11,2.5414109231774534e-11,1.8444438205072882e-11,1.2362377828054095e-11,8.101927510320937e-12,4.944402894501759e-12,3.143262012530804e-12,1.989179763914077e-12
0.0,12,12.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,9.52915167957851e-11,6.773220875179331e-11,4.3991021399891584e-11,3.412616033837368e-11,2.2562933560429345e-11,1.611105477207747e-11,1.0125892062347567e-11,7.412198603205245e-12,4.488023187331753e-12,2.865348436344959e-12,1.7416441929085342e-12,1.0054902348272996e-12,6.24100114784822e-13,3.0524844725816855e-13,1.8229455417340256e-13,1.0628051776592168e-13,5.022693391134823e-14,3.825132754465308e-09,2.7980545438417583e-09,1.8347657442961578e-09,1.1860758422764823e-09,7.559194807445797e-10,4.92755211106067e-10,3.436499437328579e-10,2.4667216287206703e-10,1.8176412985076438e-10,1.3947836485939152e-10,9.177605932747116e-11,7.129652325103747e-11,5.0709760888693035e-11,3.8031268502107794e-11,2.5805629771266815e-11,1.8677546900727237e-11,1.1326053876383315e-11,8.109015988251889e-12,5.131484238171768e-12,3.2997884518088052e-12,1.6345558188943901e-12
0.0,13,13.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,9.835426348859506e-11,6.815617731722873e-11,4.589202276977217e-11,3.4056644944601994e-11,2.2626717924645358e-11,1.6719343733416937e-11,1.1052730351967334e-11,7.286828929958107e-12,4.669782491080298e-12,2.776283627460127e-12,1.7489268393404133e-12,1.0598246191435215e-12,6.21893545923097e-13,3.5808197411613435e-13,1.7999762110330628e-13,9.137456557741141e-14,6.111469797701772e-14,3.7233127851440175e-09,2.8658538731311814e-09,1.9623603931742296e-09,1.1967344493439753e-09,7.366315930008367e-10,4.944836072118388e-10,3.553125620223718e-10,2.528609065305489e-10,1.9752037856973422e-10,1.3188765237739072e-10,9.601702687078184e-11,6.980715563439948e-11,5.0681843080634055e-11,3.417556506113902e-11,2.5279480724306162e-11,1.747413266648457e-11,1.2126450139666432e-11,8.09315835583604e-12,4.869078916129382e-12,3.2559021926349736e-12,2.0504024436933925e-12
0.0,14,14.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,9.931101655555561e-11,7.19568569515016e-11,4.722655464167019e-11,3.497625956674054e-11,2.3671611674656983e-11,1.5034736784307866e-11,1.0747071813574659e-11,7.351851805982859e-12,4.644128229874165e-12,2.9090213169655753e-12,1.8774492175654236e-12,1.0427942337836735e-12,6.252523285764413e-13,3.5477943929466907e-13,1.8779179688797791e-13,1.0366191978779003e-13,6.215260364292513e-14,3.842195679863335e-09,2.7078975173536307e-09,1.821186889063506e-09,1.148804628114413e-09,7.450090022545189e-10,4.937859111462499e-10,3.430452117524815e-10,2.507129953600144e-10,1.7880595882911767e-10,1.3921883807606143e-10,1.0000910763788677e-10,6.993033036481609e-11,5.2089155698521536e-11,3.826866387807606e-11,2.5243903372186206e-11,1.8527357050562448e-11,1.1948366206343527e-11,8.025721283689639e-12,5.12165091652151e-12,3.3419139620952713e-12,1.881436158765149e-12
0.0,15,15.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,9.762528413315647e-11,6.671057857300904e-11,4.517683334042762e-11,3.149176055927586e-11,2.300378892783273e-11,1.5344361836789106e-11,1.0737476990805416e-11,7.008334957775652e-12,4.571305059883641e-12,2.907979737093065e-12,1.8788331212729138e-12,1.1221231506062425e-12,6.49098780700607e-13,3.457665615747909e-13,2.0525993847280587e-13,1.1457148022306182e-13,5.895534531175377e-14,3.701330014614739e-09,2.8163721050113212e-09,1.896878684725897e-09,1.0632946552973718e-09,7.599726882734792e-10,4.699926200722722e-10,3.6173045766769275e-10,2.5669099073472083e-10,1.9624275833521082e-10,1.386911488591582e-10,9.86032801715035e-11,7.31615750242574e-11,5.421905959917339e-11,3.706829470359964e-11,2.5825425897677773e-11,1.8223071484737563e-11,1.2129108577318328e-11,7.960345152869397e-12,5.3565130738055455e-12,3.375085753180029e-12,1.948955632025879e-12
0.0,16,16.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,1.0139024783922212e-10,7.33554860458256e-11,4.949745970135363e-11,3.414334950470204e-11,2.222236507303523e-11,1.589800119988e-11,1.0543512702095604e-11,7.152579031974899e-12,4.74735813916321e-12,2.993572111608662e-12,1.84118390487681e-12,1.1566812637608127e-12,6.188614011860379e-13,3.8109209921200666e-13,1.8196441695167932e-13,1.1476478293459004e-13,4.9020685787686625e-14,3.844663902899674e-09,2.7473076800789615e-09,1.8766670475699115e-09,1.1338069843057158e-09,7.316996328846466e-10,5.043532664417411e-10,3.6388764090707153e-10,2.8344621606038406e-10,1.928997967852855e-10,1.4486819735217372e-10,9.771087332033166e-11,7.1359663535331e-11,5.252023695508933e-11,3.5995035730167554e-11,2.7217560583540422e-11,1.762611921140168e-11,1.2558789102669849e-11,8.334213753984212e-12,5.113544019958275e-12,3.2375988582999387e-12,1.8841712722620544e-12
0.0,17,17.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,1.0514216184477056e-10,7.201789982820947e-11,4.809815922289679e-11,3.41893464172469e-11,2.4377450194621018e-11,1.621400664041321e-11,1.0911085231848947e-11,7.236669536208551e-12,4.597073503173917e-12,2.9204738307647988e-12,1.9128627980910566e-12,1.084125483358529e-12,6.534604001672795e-13,3.9900805805770076e-13,2.321138806284381e-13,9.64543842875881e-14,7.638124169923244e-14,3.6984600457002495e-09,2.721445821307057e-09,1.8464071787999221e-09,1.2041584778822379e-09,7.113329694284195e-10,5.109173402247479e-10,3.5047212656057527e-10,2.6780147574081727e-10,2.028060750938389e-10,1.4242719322039307e-10,1.0489725583620608e-10,7.612269877896777e-11,5.237344131195086e-11,3.939732153906088e-11,2.7565273035409505e-11,1.828826931145614e-11,1.2070857374362478e-11,7.820826274561402e-12,4.988082484169047e-12,3.40898974611976e-12,2.062685395422365e-12
0.0,18,18.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,1.0449668230793308e-10,6.839159346674416e-11,4.463361636182874e-11,3.285805886335787e-11,2.3223683774001925e-11,1.6598857492541806e-11,1.0617311556843272e-11,7.339155435918799e-12,4.951946720025845e-12,3.0512110562710946e-12,1.9091606337199565e-12,1.1042258036536578e-12,6.566938427226943e-13,3.949464006274638e-13,2.1268778533355875e-13,1.186137929615083e-13,6.117975823969494e-14,3.771617495460891e-09,2.641479696260963e-09,1.8242450757413537e-09,1.229613869873491e-09,7.306717398800177e-10,5.026869497917286e-10,3.574476900337329e-10,2.6966449980261694e-10,2.0211772593316105e-10,1.4199485640753574e-10,1.0363185818324436e-10,7.545455200701176e-11,5.512977146246957e-11,3.7205120766996483e-11,2.6108312992694373e-11,1.668176942258411e-11,1.1540638170112494e-11,7.905912846185493e-12,5.262777313985456e-12,3.215655392040577e-12,1.7801573323812848e-12
0.0,19,19.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,1.0149420776455988e-10,7.299866969695486e-11,4.685363642379206e-11,3.53626338242989e-11,2.3515891328005944e-11,1.522499072442338e-11,1.0542024340983002e-11,7.090339474668767e-12,4.6741245168445804e-12,2.9238481101764154e-12,1.8866505204018784e-12,1.1434312162306894e-12,6.802614345301886e-13,4.146283412883461e-13,2.2170612764527037e-13,1.0992349593914326e-13,6.0031043436598e-14,3.5766561199576306e-09,2.663502690325845e-09,1.8812495724956736e-09,1.1695761388048743e-09,8.015604866091159e-10,5.158415133110283e-10,3.571181318611871e-10,2.755469087587168e-10,2.048538221158184e-10,1.5069922644484226e-10,1.0278689310427863e-10,7.666648694200108e-11,5.675717221669321e-11,3.64975625228771e-11,2.6228289644436383e-11,1.729636445725661e-11,1.1737999354551812e-11,7.673998956524585e-12,5.323512353347869e-12,3.1430717087037677e-12,1.8120709804854314e-12
0.0,20,20.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,1.0388405554780401e-10,7.376982356430777e-11,4.9817718246864057e-11,3.598472520969821e-11,2.3998822527677615e-11,1.5385045999718188e-11,1.0683913658629823e-11,7.49971031917414e-12,4.713219184896453e-12,3.2418664783205152e-12,1.8913488772266638e-12,1.2051157112767685e-12,6.882581655452429e-13,3.9715293068908163e-13,2.388768336056397e-13,1.2221283332024734e-13,7.347015574621453e-14,3.7008605783090427e-09,2.7306819615691856e-09,1.775053673388514e-09,1.1507402840864938e-09,7.614275474432468e-10,5.003020824711616e-10,3.8871586183243485e-10,2.6564492969790295e-10,1.9899279599338402e-10,1.432432127675769e-10,1.006685501508355e-10,8.214941081527488e-11,5.5191889344586095e-11,3.8340141204069856e-11,2.671278145597282e-11,1.899157884227648e-11,1.176770003529816e-11,8.118140567612342e-12,5.015444306137161e-12,3.09275705202782e-12,1.9802409805527247e-12
0.0,21,21.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,1.1172484098204913e-10,7.316647290272886e-11,4.922207561165629e-11,3.370313539306115e-11,2.4621617491687482e-11,1.588741443387126e-11,1.0321413049459594e-11,7.593636093727381e-12,4.620066110771707e-12,3.1700832819663823e-12,1.984179534257247e-12,1.2089375109777117e-12,7.055095510256756e-13,4.1864644804703835e-13,2.102825669465169e-13,1.3284972090278172e-13,8.277089072539111e-14,3.72046112052563e-09,2.4922472509275105e-09,1.7608738514676127e-09,1.1498772026899307e-09,7.648503858365e-10,5.151896309778046e-10,3.685954780642129e-10,2.7995333991587557e-10,2.1032845115252226e-10,1.4849553780659352e-10,1.1131144484611113e-10,7.278877217707687e-11,5.4608810658786897e-11,3.891738271649634e-11,2.6735802064642012e-11,1.8526644080236388e-11,1.2572486404547163e-11,8.087964372504774e-12,4.979145716021317e-12,2.964314632427551e-12,1.9811180957522806e-12
0.0,22,22.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,1.0376728761342796e-10,7.665421277381966e-11,5.065796599616042e-11,3.403469905673137e-11,2.424134304226369e-11,1.626663410753857e-11,1.0960374805393507e-11,7.287197017627911e-12,4.893974958132288e-12,3.198568759596444e-12,2.0177478341398683e-12,1.2492344668683605e-12,7.284776002476947e-13,4.460861912098857e-13,2.4228813498742966e-13,1.236243994607684e-13,5.73932821130544e-14,3.6217168360051765e-09,2.5324802626379764e-09,1.7528051043114682e-09,1.1629395117508837e-09,7.422826347631603e-10,5.05909676430754e-10,3.7739176460587923e-10,2.787797572463848e-10,2.0444264742343852e-10,1.496932076248366e-10,1.1312176512052063e-10,8.06932142986035e-11,5.6483725197436845e-11,4.2693546305860806e-11,2.7574917836348064e-11,1.9131228108327577e-11,1.2042944699150888e-11,7.625043755131887e-12,4.950928028303346e-12,3.137301433321248e-12,1.860736211606262e-12
0.0,23,23.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,1.1561928909850185e-10,7.579103463562283e-11,5.2231745561960745e-11,3.559128218323422e-11,2.393179531759273e-11,1.63982008473098e-11,1.1590255996148896e-11,7.1593545967478845e-12,4.95865347095991e-12,3.0279158464378205e-12,1.9726509995189148e-12,1.2229085481718528e-12,7.468481465785947e-13,4.509477443941953e-13,2.3920291758443254e-13,1.231811417213665e-13,7.683486501150859e-14,3.535486577313373e-09,2.6375020220514546e-09,1.7906456641875976e-09,1.086010360990382e-09,7.701297014705348e-10,5.334772778472711e-10,3.921594199576668e-10,2.96584213166518e-10,2.0078311110783206e-10,1.5569274384469249e-10,1.1305469773742132e-10,7.984565479802648e-11,5.823916105724838e-11,4.080918517684639e-11,2.6684879099663384e-11,1.8798902610764397e-11,1.198460788327974e-11,7.83821670985992e-12,4.777242232098286e-12,3.1093656084374753e-12,1.8951795494230586e-12
0.0,24,24.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,1.143815720367868e-10,7.69652716531292e-11,4.969037070717793e-11,3.694346101266162e-11,2.4382877585578466e-11,1.6741776910874323e-11,1.1401286693335697e-11,7.667841137597626e-12,5.147335741951978e-12,3.1293714386887777e-12,2.031100447795237e-12,1.1919946384156919e-12,7.736279120208044e-13,4.138088180037144e-13,2.2175305769224467e-13,1.4391680459125552e-13,6.644396060625006e-14,3.632311139004943e-09,2.6337402265881517e-09,1.701152291932055e-09,1.0581729342233903e-09,7.36271803449654e-10,5.28561286038994e-10,3.713146985501774e-10,2.7910048360506907e-10,2.0161306248084592e-10,1.5605340262852205e-10,1.1340685892767938e-10,8.068865861927759e-11,6.069720542379932e-11,4.250835302568671e-11,2.8485051856363147e-11,1.780327633999727e-11,1.2000215021426828e-11,8.150720952657906e-12,4.9964850544876736e-12,3.108967582408199e-12,2.0228151298891783e-12
