Line_number,Fiducial,Easting,Northing,Height,Elevation,tx_pitch,tx_roll,tx_yaw,txrx_dx,txrx_dy,txrx_dz,rx_pitch,rx_roll,rx_yaw,PX,PZ,S0X_time_1.086e-05,S0X_time_3.256e-05,S0X_time_5.426e-05,S0X_time_8.680e-05,S0X_time_1.411e-04,S0X_time_2.279e-04,S0X_time_3.689e-04,S0X_time_5.860e-04,S0X_time_9.115e-04,S0X_time_1.411e-03,S0X_time_2.192e-03,S0X_time_3.418e-03,S0X_time_5.339e-03,S0X_time_8.301e-03,S0X_time_1.338e-02,S0Z_time_1.086e-05,S0Z_time_3.256e-05,S0Z_time_5.426e-05,S0Z_time_8.680e-05,S0Z_time_1.411e-04,S0Z_time_2.279e-04,S0Z_time_3.689e-04,S0Z_time_5.860e-04,S0Z_time_9.115e-04,S0Z_time_1.411e-03,S0Z_time_2.192e-03,S0Z_time_3.418e-03,S0Z_time_5.339e-03,S0Z_time_8.301e-03,S0Z_time_1.338e-02
0.0,0.0,0.0,0.0,120.0,0.0,-0.9811927701564478,0.2594941081448481,0.8556027952777872,-107.0,0.0,-45.0,-0.48572042657698766,-0.5176441819741722,-0.21280856210078736,34.2899281565393,17.53971554092155,5.8829232890554595,3.3636566649064115,2.279379707466959,1.4791944107495274,0.8811064539377266,0.504244729852298,0.2765217459217772,0.14841342026100374,0.0789745338325803,0.040773480549483904,0.020164603214862173,0.009553995868622512,0.004346705994358685,0.0018985898357280094,0.0006628267266386511,8.12226299582088,5.791168464253822,4.516066325214399,3.387269064611655,2.375799519952849,1.603631339672163,1.041966008706721,0.6627150432086056,0.4166937413150116,0.25488990576424353,0.15015832456012831,0.08511295535460474,0.046485714838252694,0.02461083981098914,0.01189449939406092
0.0,1.0,1.0,0.0,120.0,0.0,0.48340289620559473,-0.46592497363459073,-0.2464474735466724,-107.0,0.0,-45.0,0.2559086830552193,0.2914246603711459,-0.45905924757151917,34.2899281565393,17.53971554092155,5.88246855411434,3.3537758470395063,2.25905659885899,1.453528603076522,0.85758316663959,0.48773615634427814,0.26703903214802965,0.1435849061091081,0.07665871238798702,0.03972782093913989,0.01972187448149807,0.009377016101971492,0.004279449947785958,0.0018741360179123623,0.0006555409227895471,8.12193709362634,5.780678279728079,4.490315445227854,3.348369909241319,2.332537864600481,1.5666775384593488,1.0160630212737982,0.6466990645230712,0.40744147168521244,0.2498611959109853,0.14758726522085847,0.08386898988046736,0.04591267105355141,0.024357168591160914,0.011794566904662573
0.0,2.0,2.0,0.0,120.0,0.0,-0.2256960375215884,-0.4838766895941984,0.42664873027982986,-107.0,0.0,-45.0,-0.7101174116854381,-0.23984159372548963,-0.0792126409206646,34.2899281565393,17.53971554092155,5.882011414689239,3.3444135064071094,2.2400032670519017,1.429424490846185,0.8353516138833247,0.47203616824182254,0.2579769236627479,0.13895134893297637,0.07442687448269718,0.038715478409249236,0.01929127183947894,0.00920413558197551,0.004213498248294001,0.0018500735168444139,0.0006483271862169406,8.121607563713704,5.770650746109758,4.465911037531138,3.311420345854965,2.2911837496984053,1.5311390832199974,0.991046117382976,0.6311832875484685,0.398451705742174,0.24495945950573358,0.14507267543549812,0.0826483501536473,0.04534868211812359,0.024106838672337556,0.011695667453083002
0.0,3.0,3.0,0.0,120.0,0.0,0.5157614173682938,-0.16875368608333763,0.20475601752047323,-107.0,0.0,-45.0,0.8609959462806216,0.14700138556213926,-0.7238866051951871,34.2899281565393,17.53971554092155,5.881545210747809,3.3354565151298265,2.2220404181490094,1.406724077977049,0.8143164780164637,0.4570963068549245,0.24931247192931627,0.13450282445060216,0.07227512668172754,0.03773508399594398,0.01887236434532699,0.009035230265702809,0.004148817319765983,0.001826394123155768,0.0006411860058754258,8.1212692381197,5.760982838449481,4.4426677428843675,3.276237638635304,2.251617027330772,1.4969495116533507,0.966878185854825,0.6161477650504616,0.3897147243657487,0.24018047317067037,0.14261291488666153,0.08145045703736421,0.044793558329270754,0.02385979206632383,0.011597788914917547
0.0,4.0,4.0,0.0,120.0,0.0,0.38544243223519903,-0.04246482696364873,-0.2721054422675553,-107.0,0.0,-45.0,0.5100874575652543,-0.5505235466559517,0.23927636092689375,34.2899281565393,17.53971554092155,5.881064357985626,3.3268113769162553,2.205012513358541,1.3852836862536373,0.7943882030605691,0.44287095222107403,0.24102426538111976,0.13023007470395595,0.07019981762284802,0.036785344771949245,0.01846474187817448,0.008870181295848927,0.004085374828065627,0.0018030898698674764,0.000634117727519583,8.120917733878565,5.751588968638355,4.420423837746006,3.2426535804392316,2.2137220607602974,1.464044380245279,0.9435238502422947,0.6015736102525068,0.38122130451421377,0.23552020916885227,0.1402064098505,0.08027475157242223,0.04424711559642115,0.023615972202540875,0.01150091929490566
0.0,5.0,5.0,0.0,120.0,0.0,-0.04472013650908924,0.8351799637390487,-0.5442334699148361,-107.0,0.0,-45.0,-0.6986829016051945,0.354765300803187,0.0937182749092369,34.2899281565393,17.53971554092155,5.880564002707637,3.3184001138546897,2.188784536567245,1.3649731450862335,0.7754829622430855,0.4293171436558564,0.23309228287917189,0.12612444716526,0.06819751780364341,0.03586503818048171,0.018068013780731647,0.008708874696567283,0.004023139612011315,0.0017801530222721457,0.000627122574654654,8.120549190508898,5.74239722783287,4.399037967311344,3.2105139800948344,2.177388271740485,1.432361336183139,0.9209493373235591,0.5874429141089549,0.37296268371071994,0.23097482278961748,0.13785164943549544,0.079120693989127,0.04370917520630961,0.02337532387862651,0.011405046723726305
0.0,6.0,6.0,0.0,120.0,0.0,0.01726543161507066,0.35498293877835474,0.3707070512295605,-107.0,0.0,-45.0,-0.8046548533242468,0.8052526994138818,0.3461568297624362,34.2899281565393,17.53971554092155,5.880039788862869,3.3101571065079893,2.173239128014822,1.345674841332987,0.757522551272849,0.4163944272825407,0.2254977673257914,0.12217784086858634,0.06626500148817993,0.0349730068986138,0.017681807613512776,0.008551201093399336,0.003962081619826837,0.0017575760683686947,0.0006202006652199125,8.120160094715619,5.7333465296438435,4.378386274102551,3.1796779074893617,2.1425104912177977,1.401840187121738,0.8991223654116647,0.5737386710093986,0.36493052779426893,0.22654064077813374,0.1355471820967397,0.07798776278366289,0.043179563601437466,0.023137793213404468,0.01131015945543426
0.0,7.0,7.0,0.0,120.0,0.0,-0.8195898945942584,-0.36004907260300123,0.8046636617090865,-107.0,0.0,-45.0,0.8525666480063043,-0.3308193233330792,0.27653328078964257,34.2899281565393,17.53971554092155,5.879487695439389,3.3020266521983745,2.1582740874052204,1.3272827107097764,0.7404342206597484,0.40406472227896595,0.21822311633230748,0.1183826586474155,0.06439923047344398,0.034108154172136584,0.01730576801094037,0.008397055455012434,0.003902171850588377,0.0017353517098186654,0.0006133520250498905,8.11974715946353,5.724384423811771,4.358359914541978,3.150016807576441,2.1089891466921444,1.3724229609491132,0.8780120494273407,0.5604447120239974,0.3571169015846912,0.22221415070637526,0.13329161240080661,0.07687545385348306,0.04265811217075435,0.022903327602035825,0.01121624586565397
0.0,8.0,8.0,0.0,120.0,0.0,0.29672037302148224,0.5311043509875291,-0.20300342065226817,-107.0,0.0,-45.0,0.9121071111627967,-0.8726769935950691,0.8479208161368428,34.2899281565393,17.53971554092155,5.878903919253345,3.29396106507505,2.1438002227086845,1.3097012261363323,0.7241504613928106,0.3922921999067626,0.2112517872528835,0.11473176469269687,0.06259733949157603,0.033269439571102614,0.01693955562924628,0.008246336854633265,0.00384338230019117,0.0017134728533841122,0.000606576598901376,8.11930723777421,5.715465410174129,4.3388629317535345,3.121413559882862,2.0767303186000614,1.3440539508196,0.8575888199031383,0.5475456448940104,0.3495142421537123,0.21799199119454823,0.13108359801907607,0.07578327968682154,0.0421446570516181,0.022671875673208986,0.01112329445050501
0.0,9.0,9.0,0.0,120.0,0.0,0.281510165264095,-0.1146864487421222,-0.8070627205989012,-107.0,0.0,-45.0,-0.49731432313993573,0.8788261780363471,0.03429378962537877,34.2899281565393,17.53971554092155,5.878284787790463,3.2859191865971136,2.129739509150154,1.2928444187184513,0.7086087575307657,0.38104317123320025,0.2045682142768124,0.11121844675679056,0.06085662305429439,0.032455875121398754,0.016582846177243878,0.008098948249272783,0.003785685911400056,0.001691932602821015,0.0005998742596376287,8.11883725917316,5.706549627740778,4.319810443506315,3.0937615344007052,2.045645695017594,1.316679743146873,0.8378243533771497,0.5350268000513912,0.3421153344310739,0.21387094290215475,0.12892184692976347,0.07471076860196982,0.0416390389422084,0.02244338724824123,0.011031293826142945
