Line_number,Fiducial,Easting,Northing,Height,Elevation,tx_pitch,tx_roll,tx_yaw,txrx_dx,txrx_dy,txrx_dz,rx_pitch,rx_roll,rx_yaw,S0Z_time_7.292e-05,S0Z_time_7.642e-05,S0Z_time_8.092e-05,S0Z_time_8.642e-05,S0Z_time_9.341e-05,S0Z_time_1.024e-04,S0Z_time_1.139e-04,S0Z_time_1.284e-04,S0Z_time_1.464e-04,S0Z_time_1.689e-04,S0Z_time_1.969e-04,S0Z_time_2.324e-04,S0Z_time_2.779e-04,S0Z_time_3.349e-04,S0Z_time_4.069e-04,S0Z_time_4.979e-04,S0Z_time_6.119e-04,S0Z_time_7.559e-04,S0Z_time_9.373e-04,S0Z_time_1.166e-03,S0Z_time_1.454e-03,S0Z_time_1.818e-03,S0Z_time_2.276e-03,S0Z_time_2.855e-03,S0Z_time_3.574e-03,S0Z_time_4.454e-03,S0Z_time_5.530e-03,S0Z_time_6.849e-03,S0Z_time_8.463e-03,S0Z_time_1.044e-02,S1Z_time_1.273e-05,S1Z_time_1.623e-05,S1Z_time_2.073e-05,S1Z_time_2.623e-05,S1Z_time_3.323e-05,S1Z_time_4.222e-05,S1Z_time_5.373e-05,S1Z_time_6.822e-05,S1Z_time_8.622e-05,S1Z_time_1.087e-04,S1Z_time_1.367e-04,S1Z_time_1.722e-04,S1Z_time_2.177e-04,S1Z_time_2.747e-04,S1Z_time_3.467e-04,S1Z_time_4.377e-04,S1Z_time_5.517e-04,S1Z_time_6.957e-04,S1Z_time_8.772e-04,S1Z_time_1.106e-03,S1Z_time_1.394e-03
0.0,0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,7.045340921199639e-10,6.280010563099782e-10,5.576562677169768e-10,4.2861046748059124e-10,3.333468413305157e-10,2.6593388233638973e-10,1.8149592805116448e-10,1.3854338269350543e-10,9.386684704670627e-11,6.58860096269756e-11,4.0958333944835294e-11,2.8551020314425822e-11,1.7338569182684554e-11,1.102545632413904e-11,7.094705364068496e-12,4.298357446460607e-12,2.7114659105410134e-12,1.6390510549349512e-12,1.0320022798891148e-12,6.106569753844534e-13,3.64834701217531e-13,2.097916219187787e-13,1.0667266753935703e-13,6.295644736073502e-14,3.587810836404867e-14,2.016319481486751e-14,1.2657371390866092e-14,5.715331779594742e-15,3.553193569472231e-15,1.2971969572579828e-15,1.1328853419599887e-08,6.7467083975183825e-09,4.108916877286214e-09,2.6747096073077553e-09,1.7013569277818651e-09,1.0851089564624131e-09,6.387310341555226e-10,3.706514678453992e-10,2.0311942020901424e-10,1.1839647683096014e-10,6.917070476198991e-11,3.7883874669697725e-11,2.344871931059979e-11,1.2830412990627764e-11,6.867009267672745e-12,3.88287981930366e-12,1.9917872564219362e-12,1.139748669992149e-12,6.12310158920014e-13,3.0361724677323856e-13,1.7251218354747788e-13
0.0,1,1.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,7.407578805493654e-10,6.472466684685591e-10,5.778936635507064e-10,4.19613820032683e-10,3.342826890942221e-10,2.6306844389950346e-10,1.82194324539316e-10,1.3314470903173366e-10,9.74475682522476e-11,6.124851121758016e-11,4.106705652322479e-11,2.631895344324581e-11,1.7227458948497982e-11,1.0724957352303658e-11,6.888953888833518e-12,4.235428862504169e-12,2.6491899342722446e-12,1.5723632664451144e-12,9.732394134533395e-13,5.825356566604516e-13,3.1607816379681064e-13,2.05084019147074e-13,1.1020939533888086e-13,6.404667019396413e-14,3.6086331511093986e-14,1.9600807376219624e-14,1.1315392344812762e-14,8.051302576914266e-15,2.710427134502377e-15,1.3892257405068834e-15,9.866297794409704e-09,6.383198996356325e-09,4.081276593302107e-09,2.706355442337312e-09,1.7345020801789282e-09,1.034493706810994e-09,6.435160332895087e-10,3.5382110466570916e-10,2.0917582024952282e-10,1.202787267890609e-10,6.779257610497102e-11,3.761928896432949e-11,2.087364503978947e-11,1.2215711682416735e-11,6.48447215315097e-12,3.770979079472976e-12,1.86695471639795e-12,1.0212855785041686e-12,5.45564839111193e-13,3.153329653469102e-13,1.778495848567726e-13
0.0,2,2.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,7.147654317468382e-10,6.546629993829118e-10,5.501086194836296e-10,4.30137516220628e-10,3.476754901335309e-10,2.6975766390803856e-10,2.0127371037815715e-10,1.3818049652091672e-10,8.86002232402602e-11,6.010694201344912e-11,4.042514957016204e-11,2.5105949064590322e-11,1.7423522949885916e-11,1.0904179357121317e-11,6.5977316220161545e-12,4.071798008425699e-12,2.615088174809125e-12,1.5502606080825615e-12,9.374902781556371e-13,5.460732322110463e-13,3.2136505661655334e-13,1.9151135371584678e-13,1.1472276332985814e-13,6.138369812958187e-14,3.4746171132686927e-14,1.900898798744557e-14,1.2044710109017747e-14,6.515055057288781e-15,3.4400563418829786e-15,1.798626026188174e-15,1.0460697634047973e-08,6.782028791570259e-09,4.193392958055503e-09,2.752940278475404e-09,1.6264417840111852e-09,1.0503194131422553e-09,6.330525916765198e-10,3.8120987388063514e-10,2.176350095555503e-10,1.2389693108518626e-10,6.87522380123021e-11,3.7861315297969296e-11,2.0040948511946327e-11,1.1261616375153927e-11,5.9921277336406945e-12,3.4793761024599825e-12,1.8891624061308848e-12,1.0146702310029685e-12,5.689062888348849e-13,3.3119341512593365e-13,1.4906706480229382e-13
0.0,3,3.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,6.978253686641954e-10,6.67689555290203e-10,5.236282611209955e-10,4.341164524387533e-10,3.4752215482995595e-10,2.661538209747441e-10,1.8031613707461652e-10,1.3372608102678878e-10,9.222899287596586e-11,6.022662497856677e-11,3.760836386236005e-11,2.525403271870907e-11,1.626006908946014e-11,1.0515142616363941e-11,6.216515383040073e-12,3.891880973152117e-12,2.4362248094637793e-12,1.422394952029634e-12,8.739748996993314e-13,5.346875889470407e-13,3.2103607419749856e-13,1.807688173799818e-13,1.1039042993560378e-13,6.18065136648402e-14,3.331249549050613e-14,1.855407806741827e-14,1.087477693255886e-14,5.310987725758633e-15,3.855566636552392e-15,2.2156179544768064e-15,1.0263453537972007e-08,6.721690124961412e-09,4.419755259147212e-09,2.6346056509851263e-09,1.733671969559435e-09,1.0492768549778885e-09,6.256379685908989e-10,3.8367078423498e-10,2.0072193343764059e-10,1.152944224000006e-10,6.92924540699062e-11,3.5959481515104744e-11,2.0246840110870342e-11,1.1103248755833973e-11,6.431517845666485e-12,3.214000401465694e-12,1.9062753898111414e-12,9.762093164675186e-13,5.088958114381587e-13,2.872341931145898e-13,1.400498408053715e-13
0.0,4,4.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,7.968446346932649e-10,6.194263519697623e-10,5.499194683723298e-10,4.2343560959095363e-10,3.5595806755641677e-10,2.6663891245167837e-10,1.9590368620085146e-10,1.3426746896036605e-10,8.642560647279263e-11,5.855252546360968e-11,3.985339065514212e-11,2.4778664951340628e-11,1.5123254584005526e-11,1.0449623531228898e-11,6.425766225721145e-12,3.751028295025987e-12,2.389257002369569e-12,1.445309156385858e-12,8.803039377581348e-13,5.479308360552448e-13,3.076451241168357e-13,1.8256593419100452e-13,9.922939675638068e-14,5.807668326426737e-14,3.458301175276563e-14,1.8987600415059887e-14,9.659005726120042e-15,5.2380533658542616e-15,7.575128277719222e-16,2.7372396646247376e-15,1.1017097590691234e-08,6.6034385066494515e-09,4.236544656755751e-09,2.778877913337121e-09,1.6904172788174811e-09,1.0571946209356762e-09,6.081280836669085e-10,3.637428779358421e-10,2.144808558374014e-10,1.198854216814328e-10,6.565667543663301e-11,3.58735043399912e-11,2.0637940421408752e-11,1.073983607708886e-11,6.084950707321694e-12,3.308382028256067e-12,1.867765177790616e-12,9.96185082063148e-13,4.955301464039188e-13,2.7851655561723277e-13,1.345330377429387e-13
0.0,5,5.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,7.236662492425352e-10,6.291181200214727e-10,5.372704500312661e-10,4.075668502681017e-10,3.4297185717838236e-10,2.570726391613243e-10,1.810575523432464e-10,1.2804839597176325e-10,8.888401706035667e-11,5.638933468179664e-11,3.719252177782398e-11,2.4551461503688685e-11,1.5730559974599342e-11,9.393556019698092e-12,5.923492007806702e-12,3.4942983995945584e-12,2.3349352949393816e-12,1.427277813467616e-12,8.303864347054171e-13,5.037752066128203e-13,2.9984371983298944e-13,1.7631888903266224e-13,9.78892922488785e-14,5.832730865313261e-14,3.5273876048206716e-14,2.1505361783309404e-14,1.006806949996793e-14,4.1302595059920836e-15,1.7997929971290775e-15,2.171453347889356e-15,1.03686462359612e-08,6.47508051860244e-09,4.05457816069126e-09,2.705556282702136e-09,1.7638422668833443e-09,1.0642332170254896e-09,6.637850861398632e-10,3.556077512470215e-10,2.1981561015829991e-10,1.1946557538192494e-10,6.586705453661555e-11,3.598839263196839e-11,1.947736188205593e-11,1.0495582337931046e-11,5.9018070356255604e-12,3.0265912692683672e-12,1.7877937499241209e-12,8.705972052422826e-13,4.97673646949326e-13,2.5005224650006425e-13,1.5532485229404642e-13
0.0,6,6.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,7.256514183615148e-10,6.49586541987781e-10,5.224826491778825e-10,4.360483947273244e-10,3.392711808945517e-10,2.5740747713591255e-10,1.7980814886714808e-10,1.2275660342530585e-10,8.768762714941782e-11,5.5235520378600334e-11,3.5109253290757466e-11,2.3894360949577685e-11,1.41667591269138e-11,8.985343952081905e-12,5.712757582658879e-12,3.5952455558704256e-12,2.0973792853085648e-12,1.3337507193488213e-12,7.817524498468809e-13,5.125286264448841e-13,2.9901409940724997e-13,1.761093533747182e-13,1.0364683570650641e-13,5.5960174394880585e-14,3.455228582074523e-14,1.873499486241113e-14,1.1560434249725184e-14,5.6349862805652e-15,8.007883972436897e-17,2.1682974113328624e-15,1.0340000778455807e-08,6.639294480716762e-09,4.015734527475607e-09,2.6721382320774625e-09,1.824401315738123e-09,1.0667392382739945e-09,6.278437211693624e-10,3.6673686829279836e-10,2.1456154710845985e-10,1.1779629774952663e-10,6.423975410593589e-11,3.387655527403939e-11,1.8659518177335225e-11,1.0457691534780578e-11,5.6182377249669164e-12,3.0582258757257916e-12,1.5256827081156236e-12,9.052484656912157e-13,4.773713256235184e-13,2.764524444411598e-13,1.1386734791244355e-13
0.0,7,7.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,7.469287038250667e-10,6.700767577399718e-10,5.253528367795442e-10,4.4682096195281843e-10,3.596489588339264e-10,2.580736711987492e-10,1.919735554144618e-10,1.2130516430610213e-10,8.742187913624699e-11,5.63172756025383e-11,3.596810584049105e-11,2.3217081186957982e-11,1.4859386341138308e-11,8.897752170851458e-12,5.5058417583196745e-12,3.4794351880462244e-12,2.106110367507246e-12,1.318470641781037e-12,7.582408250151083e-13,4.884478504350691e-13,2.832413932026283e-13,1.748884399724676e-13,9.537215303049662e-14,5.534783852137851e-14,3.305067951029077e-14,1.825861687722724e-14,8.997043737395827e-15,6.356876140881084e-15,3.0153904388402374e-15,2.346305747495863e-15,1.0697045282422109e-08,6.791803007801094e-09,4.176725806694872e-09,2.8537125036292364e-09,1.759568682749584e-09,1.1142690655120835e-09,6.65468544357912e-10,3.5489375347976144e-10,2.0000774085705693e-10,1.1632640932797621e-10,6.608432374629113e-11,3.4440936477021324e-11,1.8912873917668705e-11,9.932835174892071e-12,5.533089244591622e-12,2.7989198197660917e-12,1.5381726753454313e-12,8.313149131599561e-13,4.4565523181582816e-13,2.6247815046442667e-13,1.31793479564839e-13
0.0,8,8.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,6.989069049595101e-10,6.60307431796485e-10,5.504673119833077e-10,4.0993224129634474e-10,3.399717466930294e-10,2.655934115995463e-10,1.8567487659056305e-10,1.3241888680443714e-10,8.350569692321434e-11,5.5936223402758784e-11,3.647776686497648e-11,2.181413214257726e-11,1.386366103706988e-11,8.503677565097146e-12,5.017239276415049e-12,3.135924866010136e-12,2.1626501730583353e-12,1.216994959658174e-12,7.589092654420237e-13,4.62112097675846e-13,2.691034336968615e-13,1.6484476429283055e-13,9.312192507781668e-14,5.704383825160722e-14,2.8978868310977705e-14,1.8913784801042286e-14,9.613275591832006e-15,6.069077485411721e-15,3.3833493212558675e-15,3.997415733544438e-15,1.0871904959593196e-08,6.32965483527793e-09,4.148063817921447e-09,2.6797603304509514e-09,1.777233608786425e-09,1.0912672659103067e-09,6.57454522287614e-10,3.599325179594478e-10,2.029973663968812e-10,1.1160788041949755e-10,6.042814465290394e-11,3.3846010905628356e-11,1.76636711203766e-11,1.0142377962537731e-11,5.0681819690105555e-12,2.760371919687384e-12,1.489162676915936e-12,8.682320056720913e-13,4.773105579149607e-13,2.338195463803387e-13,1.3343323086813934e-13
0.0,9,9.0,0.0,30.0,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,0.0,0.0,0.0,7.63013370811251e-10,6.775001871916734e-10,5.455018691460209e-10,4.358870270974604e-10,3.4642333945033597e-10,2.6194636260026426e-10,1.900230306498306e-10,1.2859307907213679e-10,8.379561087216968e-11,5.410508124599789e-11,3.517794953971513e-11,2.210799264105042e-11,1.4278137357469916e-11,8.0419659152253e-12,4.92677704674516e-12,3.275109616404965e-12,1.9097554885088477e-12,1.2019037101966038e-12,7.516937861574051e-13,4.514913235012838e-13,2.6867281736219704e-13,1.6528147469176049e-13,8.8563861141203e-14,5.514187468836345e-14,2.878148723385155e-14,1.805891231847911e-14,8.792797280946348e-15,5.008468119880174e-15,3.3634787867907093e-15,1.8614462375127056e-15,1.0891888776261288e-08,7.007628903523761e-09,4.110164412264283e-09,2.709156861554361e-09,1.7258148723416425e-09,1.1047062494104618e-09,6.529625190336305e-10,3.7140646575444996e-10,2.0479105779684067e-10,1.0366259519633485e-10,6.0681457064045e-11,3.1921875583879744e-11,1.769321892646202e-11,9.096519705468042e-12,5.2407106296790596e-12,2.704385430178541e-12,1.4807647962014121e-12,7.68593377683693e-13,4.471528944521253e-13,2.3583475403487387e-13,1.1917821979959777e-13
